journal,year,title,authors,abstract,url
The Quarterly Journal of Economics,2023,Cognitive Uncertainty*,Benjamin Enke and Thomas Graeber,"This article documents the economic relevance of measuring cognitive uncertainty: people’s subjective uncertainty over their ex ante utility-maximizing decision. In a series of experiments on choice under risk, the formation of beliefs, and forecasts of economic variables, we show that cognitive uncertainty predicts various systematic biases in economic decisions. When people are cognitively uncertain—either endogenously or because the problem is designed to be complex—their decisions are heavily attenuated functions of objective probabilities, which gives rise to average behavior that is regressive to an intermediate option. This insight ties together a wide range of empirical regularities in behavioral economics that are typically viewed as distinct phenomena or even as reflecting preferences, including the probability weighting function in choice under risk; base rate insensitivity, conservatism, and sample size effects in belief updating; and predictable overoptimism and -pessimism in forecasts of economic variables. Our results offer a blueprint for how a simple measurement of cognitive uncertainty generates novel insights about what people find complex and how they respond to it.",http://hdl.handle.net/10.1093/qje/qjad025
The Quarterly Journal of Economics,2023,Gender Differences in Job Search and the Earnings Gap: Evidence from the Field and Lab*,"Patricia Cortes, Jessica Pan, Laura Pilossoph, Ernesto Reuben and Basit Zafar","This article investigates gender differences in the job search process in the field and lab. Our analysis is based on rich information on initial job offers and acceptances from undergraduates of Boston University’s Questrom School of Business. We find (i) a clear gender difference in the timing of job offer acceptance, with women accepting jobs substantially earlier than men, and (ii) a sizable gender earnings gap in accepted offers, which narrows in favor of women over the course of the job search period. To understand these patterns, we develop a job search model that incorporates gender differences in risk aversion and overoptimism about prospective offers. We validate the model’s assumptions and predictions using the survey data and present empirical evidence that the job search patterns in the field can be partly explained by the greater risk aversion displayed by women and the higher levels of overoptimism displayed by men. We replicate these findings in a laboratory experiment that features sequential job search and provide direct evidence on the purported mechanisms. Our findings highlight the importance of risk preferences and beliefs for gender differences in job-finding behavior and, consequently, early-career wage gaps among the highly educated.",http://hdl.handle.net/10.1093/qje/qjad017
The Quarterly Journal of Economics,2023,A Fiscal Theory of Persistent Inflation*,"Francesco Bianchi, Renato Faccini and Leonardo Melosi","We develop a new class of general-equilibrium models with partially unfunded debt to propose a fiscal theory of persistent inflation. In response to business cycle shocks, the monetary authority controls inflation and the fiscal authority stabilizes debt. However, the central bank accommodates unfunded fiscal shocks, causing persistent movements in inflation, output, and real interest rates. In an estimated quantitative model, fiscal inflation accounts for the bulk of inflation dynamics. In the aftermath of the pandemic, unfunded fiscal shocks sustain the recovery but also cause a persistent increase in inflation. The model is able to predict the inflationary effects of the American Rescue Plan Act fiscal stimulus out of sample and with real-time data.",http://hdl.handle.net/10.1093/qje/qjad027
The Quarterly Journal of Economics,2023,Children’s Indirect Exposure to the U.S. Justice System: Evidence From Longitudinal Links between Survey and Administrative Data*,"Keith Finlay, Michael Mueller-Smith and Brittany Street","Children’s indirect exposure to the justice system through biological parents or coresident adults is both a marker of their own vulnerability and a measure of the justice system’s expansive reach in society. Estimating the size of this population for the United States has historically been hampered by inadequate data resources, including the inability to observe nonincarceration events, follow children throughout their childhood, and measure adult nonbiological parent cohabitants. To overcome these challenges, we leverage billions of restricted administrative and survey records linked with Criminal Justice Administrative Records System data and find substantially larger exposure rates than previously reported: prison, 9% of children born between 1999–2005; felony conviction, 18%; and any criminal charge, 39%. Charge exposure rates exceed 60% for Black, American Indian, and low-income children. While broader definitions reach a more expansive population, strong and consistently negative correlations with childhood well-being suggest that these remain valuable predictors of vulnerability. Finally, we document substantial geographic variation in exposure, which we leverage in a movers design to estimate the effect of living in a high-exposure county during childhood. We find that children moving into high-exposure counties are more likely to experience postmove exposure events and exhibit significantly worse outcomes by age 26 on multiple dimensions (earnings, criminal activity, teen parenthood, mortality); effects are strongest for those who moved at earlier ages.",http://hdl.handle.net/10.1093/qje/qjad021
The Quarterly Journal of Economics,2023,What We Teach About Race and Gender: Representation in Images and Text of Children’s Books*,"Anjali Adukia, Alex Eble, Emileigh Harrison, Hakizumwami Birali Runesha and Teodora Szasz","Books shape how children learn about society and norms, in part through representation of different characters. We use computational tools to characterize representation in children’s books widely read in homes, classrooms, and libraries over the past century and describe economic forces that may contribute to these patterns. We introduce new artificial intelligence methods for systematically converting images into data. We apply these tools, alongside text analysis methods, to measure skin color, race, gender, and age in the content of these books, documenting what has changed and what has endured over time. We find underrepresentation of Black and Latinx people in the most influential books, relative to their population shares, though representation of Black individuals increases over time. Females are also increasingly present but appear less often in text than in images, suggesting greater symbolic inclusion in pictures than substantive inclusion in stories. Characters in these influential books have lighter average skin color than in other books, even after conditioning on race, and children are depicted with lighter skin color than adults on average. We present empirical analysis of related economic behavior to better understand the representation we find in these books. On the demand side, we show that people consume books that center their own identities and that the types of children’s books purchased correlate with local political beliefs. On the supply side, we document higher prices for books that center nondominant social identities and fewer copies of these books in libraries that serve predominantly White communities.",http://hdl.handle.net/10.1093/qje/qjad028
The Quarterly Journal of Economics,2023,Labor Market Dynamics and Development*,"Kevin Donovan, Will Jianyu Lu and Todd Schoellman","We provide new evidence on how labor market dynamics vary with development. We build a new data set consisting of harmonized microdata from rotating panel labor force surveys covering 80 million people from 49 countries. Labor market flows, such as the job-finding or employment exit rate, are higher in developing economies. These higher flows largely reflect a slippery job ladder: workers transition frequently to and from marginal employment without climbing to or persisting in better-paying jobs. Subsistence self-employment and different patterns of selection for wage workers each play a role in our findings and are useful avenues for future theories of labor market frictions.",http://hdl.handle.net/10.1093/qje/qjad019
The Quarterly Journal of Economics,2023,A Quantity-Driven Theory of Term Premia and Exchange Rates*,"Robin Greenwood, Samuel Hanson, Jeremy C Stein and Adi Sunderam","We develop a model in which specialized bond investors must absorb shocks to the supply and demand for long-term bonds in two currencies. Since long-term bonds and foreign exchange are both exposed to unexpected movements in short-term interest rates, a shift in the supply of long-term bonds in one currency influences the foreign exchange rate between the two currencies, as well as bond term premia in both currencies. Our model matches several important empirical patterns, including the comovement between exchange rates and term premia, and the finding that central banks’ quantitative easing policies affect exchange rates. An extension of our model links spot exchange rates to the persistent deviations from covered interest rate parity that have emerged since 2008.",http://hdl.handle.net/10.1093/qje/qjad024
The Quarterly Journal of Economics,2023,Buyers’ Sourcing Strategies and Suppliers’ Markups in Bangladeshi Garments*,"Julia Cajal-Grossi, Rocco Macchiavello and Guillermo Noguera","We study differences in markups earned by Bangladeshi garment exporters across buyers with different sourcing strategies and make three contributions. First, we distinguish buyers with a relational versus a spot sourcing strategy and show that a buyer’s sourcing strategy is correlated across products and origins. Buyer fixed effects explain most of the variation in sourcing strategies, suggesting that these depend on organizational capabilities. Second, we use novel data that match quantities and prices of the two main variable inputs in the production of garments (fabric and labor on sewing lines) to specific export orders. We derive conditions under which these data allow measurement of within exporter-product-time differences in markups across orders produced for different buyers. Third, we show that exporters earn higher markups on otherwise identical orders produced for relational, as opposed to spot, buyers. A sourcing model with imperfect contract enforcement, idiosyncratic shocks to exporters, and buyers that adopt different sourcing strategies trading off higher prices and reliable supply rationalizes this and other observed facts in the industry. We discuss alternative explanations and policy implications.",http://hdl.handle.net/10.1093/qje/qjad026
The Quarterly Journal of Economics,2023,Search Frictions and Efficiency in Decentralized Transport Markets*,"Giulia Brancaccio, Myrto Kalouptsidi, Theodore Papageorgiou and Nicola Rosaia","We explore efficiency and optimal policy in decentralized transport markets, such as taxis, trucks, and bulk shipping. We show that in these markets, search frictions distort the transportation network and the dynamic allocation of carriers over space. We derive explicit and intuitive conditions for efficiency and show how they translate into efficient pricing rules, or optimal taxes and subsidies for the planner who cannot set prices directly. The results imply that destination-based pricing is essential to attain efficiency. Then, using data from dry bulk shipping, we demonstrate that search frictions lead to a sizable social loss and substantial misallocation of ships over space. Optimal policy can eliminate about half of the welfare loss. Can a centralizing platform, often arising as a market-based solution to search frictions, do better? Interestingly, the answer is no; although the platform eradicates frictions, it exerts market power, thus eroding the welfare gains. Finally, we use two recent interventions in the industry (China’s Belt and Road Initiative and the environmental initiative IMO 2020) to demonstrate that taking into account the efficiency properties of transport markets is germane to any proposed policy.",http://hdl.handle.net/10.1093/qje/qjad023
The Quarterly Journal of Economics,2023,The Damages and Distortions from Discrimination in the Rental Housing Market*,Peter Christensen and Christopher Timmins,"By constraining an individual’s choice during a search, housing discrimination distorts sorting decisions away from true preferences and results in a ceteris paribus reduction in welfare. This study combines a large-scale field experiment with a residential sorting model to derive utility-theoretic measures of renter welfare loss associated with the constraints imposed by discrimination in the rental housing market. Results from experiments conducted in five cities show that key neighborhood amenities are associated with higher levels of discrimination. Counterfactual simulations based on the sorting model suggest that discrimination imposes damages equivalent to 4.4% and 3.5% of the annual incomes for African American and Hispanic/Latinx renters, respectively. Damages are increasing in income for African American renters, such that effects become stronger for economically mobile households. Renters of color must make substantial investments in additional search to mitigate the costs of these constraints. We find that a naive model ignoring discrimination constraints yields biased estimates of willingness to pay for key neighborhood amenities.",http://hdl.handle.net/10.1093/qje/qjad029
