journal,year,title,authors,abstract,url
The Review of Financial Studies,2022,New Perspectives on Insurance,Ralph S J Koijen and Motohiro Yogo,"This special issue originates from a dual submission conference with the NBER Insurance Working Group and the Corporate Finance Program in 2020. It brings a broader perspective on important frictions in insurance markets, including trust between insurers and policyholders, conflicts of interest among brokers, suboptimal policyholder behavior, and risk-based capital regulation. Several developments in the economy and the academic literature have provided an impetus for new perspectives, including the growth of savings products with minimum return guarantees, the global financial crisis, and intermediary asset pricing. We conclude with an overview of research questions that are promising for further exploration.",http://hdl.handle.net/10.1093/rfs/hhac063
The Review of Financial Studies,2022,Trust and Insurance Contracts,"Nicola Gennaioli, Rafael La Porta, Florencio Lopez- de-Silanes and Andrei Shleifer","We assemble homeowner insurance claims from 28 independently operated country subsidiaries of a multinational insurance firm. We propose a new insurance model, in which consumers can make invalid claims and firms can deny valid claims, as is common in the data. In the model, trust and honesty shape equilibrium insurance contracts, disputes, and claim payments, especially when disputes are too small for courts. We test the model by investigating claim incidence, dispute, rejection, and payment, as well as insurance costs and pricing across countries. The evidence is consistent with the centrality of trust for insurance markets, as our model predicts.Authors have furnished data/code, which are available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhab112
The Review of Financial Studies,2022,Conflicting Interests and the Effect of Fiduciary Duty: Evidence from Variable Annuities,"Mark Egan, Shan Ge and Johnny Tang","We examine the variable annuity market to study conflicts of interest and the effect of fiduciary duty in brokerage markets. Insurers typically pay brokers higher commissions for selling more expensive annuities. Our results indicate that sales are four times as sensitive to brokers’ interests as to investors’. To limit conflicts of interest, the Department of Labor proposed a rule in 2016 holding brokers to a fiduciary standard. We find that after the proposal, sales of high-expense products fell by 52 as sales became more sensitive to expenses. Based on our structural estimates, investor welfare improved overall.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhac047
The Review of Financial Studies,2022,Can Risk Be Shared across Investor Cohorts? Evidence from a Popular Savings Product,Johan Hombert and Victor Lyonnet,"We study how retail savings products can share market risk across investor cohorts, thereby completing financial markets. Financial intermediaries smooth returns by varying reserves, which are passed on between successive investor cohorts, thereby redistributing wealth across cohorts. Using data on euro contracts sold by life insurers in France, we estimate this redistribution to be large: 0.8 of GDP. We develop and provide evidence for a model in which low investor sophistication, while leading to individually suboptimal decisions, improves risk sharing by allowing intercohort risk sharing.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhac054
The Review of Financial Studies,2022,Regulatory Forbearance in the U.S. Insurance Industry: The Effects of Removing Capital Requirements for an Asset Class,"Bo Becker, Marcus Opp and Farzad Saidi","We analyze the effects of a reform of capital regulation for U.S. insurance companies in 2009. The reform eliminates capital buffers against unexpected losses associated with portfolio holdings of MBS, but not for other fixed-income assets. After the reform, insurance companies are much more likely to retain downgraded MBS compared to other downgraded assets. This pattern is more pronounced for financially constrained insurers. Exploiting discontinuities in the reform’s implementation, we can identify the relevance of the capital requirements channel. We also document that the insurance industry crowds outs other investors in the new issuance of (high-yield) MBS.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhab102
The Review of Financial Studies,2022,Insurers as Asset Managers and Systemic Risk,"Andrew Ellul, Chotibhak Jotikasthira, Anastasia Kartasheva, Christian T Lundblad and Wolf Wagner","Financial intermediaries often provide guarantees resembling out-of-the-money put options, exposing them to undiversifiable tail risk. We present a model in the context of the U.S. life insurance industry in which the regulatory framework incentivizes value-maximizing insurers to hedge variable annuity (VA) guarantees, though imperfectly, and shifts risks into high-risk and illiquid bonds. We calibrate the model to insurer-level data and identify the VA-induced changes in insurers’ risk exposures. In the event of major asset and guarantee shocks and absent regulatory intervention, these shared exposures exacerbate system-wide fire sales to maintain capital ratios, plausibly erasing over half of insurers’ equity capital.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhac056
The Review of Financial Studies,2022,Unemployment Insurance as a Subsidy to Risky Firms,"Bernardus Van Doornik, Dimas Fazio, David Schoenherr and Janis Skrastins","We document that a more generous unemployment insurance (UI) system shifts labor supply from safer to riskier firms and reduces the compensating wage differentials that risky firms need to pay. Consequently, a more generous UI system increases risky firms’ value and fosters entrepreneurship by reducing new firms’ labor costs. Exploiting a UI reform in Brazil that affects only part of the workforce allows us to compare labor supply for workers with different degrees of UI protection within the same firm, sharpening the identification of the results. Altogether, our results suggest that UI provides a transfer system from safe to risky firms.",http://hdl.handle.net/10.1093/rfs/hhac013
The Review of Financial Studies,2022,The Rise of Finance Companies and FinTech Lenders in Small Business Lending,Manasa Gopal and Philipp Schnabl,"We document that finance companies and FinTech lenders increased lending to small businesses after the 2008 financial crisis. We show that most of the increase substituted for a reduction in bank lending. In counties in which banks had a larger market share before the crisis, finance companies and FinTech lenders increased their lending more. We find no effect of reduced bank lending on employment, wages, and new business creation by 2016. Our results suggest that finance companies and FinTech lenders are major suppliers of credit to small businesses and played an important role in the recovery from the 2008 financial crisis.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online",http://hdl.handle.net/10.1093/rfs/hhac034
The Review of Financial Studies,2022,Why Do Firms Borrow Directly from Nonbanks?,"Sergey Chernenko, Isil Erel and Robert Prilmeier","Analyzing hand-collected credit agreements for a sample of middle-market firms over 2010–2015, we find that one-third of all loans are directly extended by nonbank financial intermediaries. Two-thirds of such nonbank lending can be attributed to bank regulations that constrain banks’ ability to lend to unprofitable and highly levered borrowers. Firms with negative EBITDA and debt/EBITDA greater than six are 32 and 15 more likely to borrow from nonbanks. These firms pay significantly higher interest rates, especially following the 2013 leveraged loan guidance revisions. Nonbank borrowers also receive different nonprice terms compared to firms borrowing from banks.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhac016
The Review of Financial Studies,2022,Small Bank Lending in the Era of Fintech and Shadow Banks: A Sideshow?,Taylor A Begley and Kandarp Srinivasan,"Amid the emerging dominance of nonbanks, small banks use key financing advantages to persist in the mortgage market. We provide evidence of the heterogeneous impact of two shocks to the supply of mortgage credit: postcrisis regulatory burden and GSE financing cost changes. Small banks exploit regulation disproportionately affecting the largest four banks (Big4) and their ability to lend on balance sheet to strongly substitute for the retreating Big4. The erasure of guarantee fee (g-fee) discounts for large lenders facilitates small bank growth in GSE lending. Small banks also grow balance sheet loans in areas more exposed to g-fee hikes.",http://hdl.handle.net/10.1093/rfs/hhac038
The Review of Financial Studies,2022,When FinTech Competes for Payment Flows,"Christine A Parlour, Uday Rajan and Haoxiang Zhu","We study the impact of FinTech competition in payment services when a monopolist bank uses payment data to learn about consumers’ credit quality. Competition from FinTech payment providers disrupts this information spillover. The bank’s price for payment services and its loan offers are affected. FinTech competition promotes financial inclusion, may hurt consumers with a strong bank preference, and has an ambiguous effect on the loan market. Both FinTech data sales and consumer data portability increase bank lending, but the effects on consumer welfare are ambiguous. Under mild conditions, consumer welfare is higher under data sales than with data portability.",http://hdl.handle.net/10.1093/rfs/hhac022
The Review of Financial Studies,2022,"The Good, the Bad, and the Missed Boom",Enrico Perotti and Magdalena Rola-Janicka,"Some credit booms result in financial crises. While excessive risk-taking could plausibly explain the boom-to-bust cycle, many investors do not anticipate increasing risk. We show that credit booms may be misunderstood as being driven by high productivity because opaque bank assets disguise risk incentives. Balanced funding relative to productive prospects can sustain prudent lending (good boom), whereas funding imbalances may induce high risk exposure and boost asset prices (bad boom) or lead to asset underpricing and insufficient lending (missed boom). Rational agents drawing inference from prices make mistakes that can amplify the effect of funding imbalances and propagate risk.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhac014
The Review of Financial Studies,2022,Macroeconomic Attention and Announcement Risk Premia,"Adlai Fisher, Charles Martineau and Jinfei Sheng","We construct macroeconomic attention indexes (MAI), which are new measures of attention to different macroeconomic risks, including unemployment and monetary policy. Individual MAI tend to increase around related announcements and following changes in related fundamentals. Further, bad news raises attention more than good news. For unemployment and FOMC, attention predicts announcement risk premiums and implied volatility changes with large economic magnitudes. Our findings support theories of endogenous attention and announcement risk premiums, while demonstrating future research directions, including that announcements can raise new concerns. Macroeconomic announcements are important not only for contents and timing but also for attention.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhac011
The Review of Financial Studies,2022,Decision Weights for Experimental Asset Prices Based on Visual Salience,"Devdeepta Bose, Henning Cordes, Sven Nolte, Judith Christiane Schneider and Colin Camerer","We apply a machine-learning algorithm, calibrated using general human vision, to predict the visual salience of prices of stock price charts. We hypothesize that the visual salience of adjacent prices increases the decision weights on returns computed from those prices. We analyze the inferred impact of these weights in two experimental studies that use either historical price charts or simpler artificial sequences. We find that decision weights derived from visual salience are associated with experimental investments. The predictability is not subsumed by statistical features and goes beyond established models.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhac027
The Review of Financial Studies,2022,Risk Price Variation: The Missing Half of Empirical Asset Pricing,Andrew Patton and Brian M Weller,"Equal compensation across assets for the same risk exposures is a bedrock of asset pricing theory and empirics. Yet real-world frictions can violate this equality and create apparently high Sharpe ratio opportunities. We develop new methods for asset pricing with cross-sectional heterogeneity in compensation for risk. We extend k-means clustering to group assets by risk prices and introduce a formal test for whether differences in risk premiums across market segments are too large to occur by chance. We find significant evidence of cross-sectional variation in risk prices for almost all combinations of test assets, factor models, and time periods considered.",http://hdl.handle.net/10.1093/rfs/hhac012
The Review of Financial Studies,2022,Covered Interest Parity Arbitrage,"Dagfinn Rime, Andreas Schrimpf and Olav Syrstad","To understand deviations from covered interest parity (CIP), it is crucial to account for heterogeneity in funding costs across both banks and currency areas. For most market participants, the no-arbitrage relation holds fairly well when implemented using marginal funding costs and risk-free investment instruments. However, a few high-rated banks do enjoy CIP-arbitrage opportunities. Dealers avert inventory imbalances stemming from lower-rated banks’ usage of FX swaps to obtain dollar funding by inducing opposite (arbitrage) flows from high-rated banks. Arbitrage trades are difficult to scale, however, because funding costs increase as soon as arbitrageurs increase positions.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhac026
The Review of Financial Studies,2022,Global Portfolio Rebalancing and Exchange Rates,"Nelson Camanho, Harald Hau and Helene Rey","We examine international equity allocations at the fund level and show how excess foreign returns influence portfolio rebalancing, capital flows, and currencies. Our equilibrium model of incomplete foreign exchange (FX) risk trading where exchange rate risk partially segments international equity markets is consistent with the observed dynamics of equity returns, exchange rates, and fund-level capital flows. We document that rebalancing is more intense under higher FX volatility and find heterogeneous rebalancing behavior across different fund characteristics. A granular instrumental variable approach identifies a positive currency supply elasticity.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhac023
The Review of Financial Studies,2022,Credit Ratings and Market Information,Alessio Piccolo and Joel Shapiro,"Accurate credit ratings are important for both investors and regulators. We demonstrate that the market for credit risk provides an important source of discipline for credit rating agencies (CRAs). We examine a model in which a CRA’s rating is followed by a market for credit risk that provides a public signal – the price. More informative trading increases the CRA’s incentives to be accurate by making rating errors more transparent. We show that this source of discipline is (a) robust to moral hazard, multiple CRAs, and connected primary and secondary markets and (b) specific to the market for credit risk.",http://hdl.handle.net/10.1093/rfs/hhac005
The Review of Financial Studies,2022,Acquiring Innovation under Information Frictions*,"Murat Celik, Xu Tian and Wenyu Wang","Acquiring innovation through M&A is subject to information frictions, as assessing the value of innovative targets is a challenging task. We find an inverted U-shaped relation between firm innovation and takeover exposure; equity usage increases with target innovation; and the deal completion rate drops with innovation. We develop and estimate a model of acquiring innovation under information frictions, featuring endogenous merger, innovation, and offer composition decisions. Our estimates suggest that acquirers’ due diligence reveals only 30 of private information possessed by targets. Eliminating information frictions increases capitalized merger gains by 59, stimulates innovation, and boosts productivity, business dynamism, and social welfare.",http://hdl.handle.net/10.1093/rfs/hhac006
The Review of Financial Studies,2022,Can Environmental Policy Encourage Technical Change? Emissions Taxes and R&D Investment in Polluting Firms,"James R Brown, Gustav Martinsson and Christian Thomann","Higher country taxes on noxious manufacturing emissions lead to substantial increases in firms’ R&D spending. The R&D response is entirely driven by those high-pollution firms most affected by emissions taxes. Pollution taxes increase the marginal value of R&D spending in polluting firms, even when this spending does not lead to new innovation. Pollution taxes have the strongest effect on R&D investment in sectors in which new invention is difficult to appropriate and outside knowledge is easier to acquire, suggesting an important reason dirty firms invest in R&D is to expand their capacity to absorb external knowledge and technical know-how.",http://hdl.handle.net/10.1093/rfs/hhac003
