journal,year,title,authors,abstract,url
Biometrika,2023,Statistical inference for streamed longitudinal data,"Lan Luo, Jingshen Wang and Emily C Hector","SummaryModern longitudinal data, for example from wearable devices, may consist of measurements of biological signals on a fixed set of participants at a diverging number of time-points. Traditional statistical methods are not equipped to handle the computational burden of repeatedly analysing the cumulatively growing dataset each time new data are collected. We propose a new estimation and inference framework for dynamic updating of point estimates and their standard errors along sequentially collected datasets with dependence, both within and between the datasets. The key technique is a decomposition of the extended inference function vector of the quadratic inference function constructed over the cumulative longitudinal data into a sum of summary statistics over data batches. We show how this sum can be recursively updated without the need to access the whole dataset, resulting in a computationally efficient streaming procedure with minimal loss of statistical efficiency. We prove consistency and asymptotic normality of our streaming estimator as the number of data batches diverges, even as the number of independent participants remains fixed. Simulations demonstrate the advantages of our approach over traditional statistical methods that assume independence between data batches. Finally, we investigate the relationship between physical activity and several diseases through analysis of accelerometry data from the National Health and Nutrition Examination Survey.",http://hdl.handle.net/10.1093/biomet/asad010
Biometrika,2023,Discussion of ‘Statistical inference for streamed longitudinal data’,Peter X-K Song and Ling Zhou,,http://hdl.handle.net/10.1093/biomet/asad034
Biometrika,2023,Discussion of ‘Statistical inference for streamed longitudinal data’,"J Wang, H Wang and K Chen",,http://hdl.handle.net/10.1093/biomet/asad035
Biometrika,2023,Discussion of ‘Statistical inference for streamed longitudinal data’,Yang Ning and Jingyi Duan,,http://hdl.handle.net/10.1093/biomet/asad043
Biometrika,2023,Rejoinder: ‘Statistical inference for streamed longitudinal data’,"Lan Luo, Jingshen Wang and Emily C Hector",,http://hdl.handle.net/10.1093/biomet/asad051
Biometrika,2023,Semiparametric counterfactual density estimation,"E H Kennedy, S Balakrishnan and L A Wasserman","Causal effects are often characterized with averages, which can give an incomplete picture of the underlying counterfactual distributions. Here we consider estimating the entire counterfactual density and generic functionals thereof. We focus on two kinds of target parameters: density approximations and the distance between counterfactual densities. We study nonparametric efficiency bounds, giving results for smooth but otherwise generic models and distances. Importantly, we show how these bounds connect to means of particular nontrivial functions of counterfactuals, linking the problems of density and mean estimation. We propose doubly robust-style estimators, and study their rates of convergence, showing that they can be optimally efficient in large nonparametric models. We also give analogous methods for model selection and aggregation, when many models may be available and of interest. Our results all hold for generic models and distances, but we highlight results for L2 projections on linear models and Kullbach–Leibler projections on exponential families. Finally, we illustrate our method by estimating the density of the CD4 count among patients with HIV, had all been treated with combination therapy versus zidovudine alone, as well as a density effect. Our methods are implemented in the R package npcausal on GitHub.",http://hdl.handle.net/10.1093/biomet/asad017
Biometrika,2023,Soft calibration for selection bias problems under mixed-effects models,"Chenyin Gao, Shu Yang and Jae Kwang Kim","Calibration weighting has been widely used to correct selection biases in nonprobability sampling, missing data and causal inference. The main idea is to calibrate the biased sample to the benchmark by adjusting the subject weights. However, hard calibration can produce enormous weights when an exact calibration is enforced on a large set of extraneous covariates. This article proposes a soft calibration scheme, where the outcome and the selection indicator follow mixed-effect models. The scheme imposes an exact calibration on the fixed effects and an approximate calibration on the random effects. On the one hand, our soft calibration has an intrinsic connection with best linear unbiased prediction, which results in a more efficient estimation compared to hard calibration. On the other hand, soft calibration weighting estimation can be envisioned as penalized propensity score weight estimation, with the penalty term motivated by the mixed-effect structure. The asymptotic distribution and a valid variance estimator are derived for soft calibration. We demonstrate the superiority of the proposed estimator over other competitors in simulation studies and using a real-world data application on the effect of BMI screening on childhood obesity.",http://hdl.handle.net/10.1093/biomet/asad016
Biometrika,2023,Targeted optimal treatment regime learning using summary statistics,"J Chu, W Lu and S Yang","SummaryPersonalized decision-making, aiming to derive optimal treatment regimes based on individual characteristics, has recently attracted increasing attention in many fields, such as medicine, social services and economics. Current literature mainly focuses on estimating treatment regimes from a single source population. In real-world applications, the distribution of a target population can be different from that of the source population. Therefore, treatment regimes learned by existing methods may not generalize well to the target popu- lation. Because of privacy concerns and other practical issues, individual-level data from the target population are often not available, which makes treatment regime learning more challenging. We consider the problem of treatment regime estimation when the source and target populations may be heterogeneous, individual-level data are available from the source population and only the summary information of covariates, such as moments, is accessible from the target population. We develop a weighting framework that tailors a treatment regime for a given target population by leveraging the available summary statistics. Specifically, we propose a calibrated augmented inverse probability weighted estimator of the value function for the target population and estimate an optimal treatment regime by maximizing this estimator within a class of prespecified regimes. We show that the proposed calibrated estimator is consistent and asymptotically normal even with flexible semi/nonparametric models for nuisance function approximation, and that the variance of the value estimator can be consistently estimated. We demonstrate the empirical performance of the proposed method using simulation studies and a real application using two datasets on sepsis.",http://hdl.handle.net/10.1093/biomet/asad020
Biometrika,2023,Sampling distribution for single-regression Granger causality estimators,A J Gutknecht and L Barnett,"SummaryThe single-regression Granger–Geweke causality estimator has previously been shown to solve known problems associated with the more conventional likelihood ratio estimator; however, its sampling distribution has remained unknown. We show that, under the null hypothesis of vanishing Granger causality, the single-regression estimator converges to a generalized χ2 distribution, which is well approximated by a Γ distribution. We show that this holds too for Geweke’s spectral causality averaged over a given frequency band, and derive explicit expressions for the generalized χ2 and Γ-approximation parameters in both cases. We present a Neyman–Pearson test based on the single-regression estimators, and discuss how it may be deployed in empirical scenarios. We outline how our analysis may be extended to the conditional case, point-frequency spectral Granger causality and the important case of state-space Granger causality.",http://hdl.handle.net/10.1093/biomet/asad009
Biometrika,2023,Semiparametric efficient G-estimation with invalid instrumental variables,"B Sun, Z Liu and E J Tchetgen","SummaryThe instrumental variable method is widely used in the health and social sciences for identification and estimation of causal effects in the presence of potential unmeasured confounding. To improve efficiency, multiple instruments are routinely used, raising concerns about bias due to possible violation of the instrumental variable assumptions. To address such concerns, we introduce a new class of G-estimators that are guaranteed to remain consistent and asymptotically normal for the causal effect of interest provided that a set of at leastout ofcandidate instruments are valid, forset by the analyst ex ante without necessarily knowing the identities of the valid and invalid instruments. We provide formal semiparametric efficiency theory supporting our results. Simulation studies and applications to UK Biobank data demonstrate the superior empirical performance of the proposed estimators compared with competing methods.",http://hdl.handle.net/10.1093/biomet/asad011
