journal,year,title,authors,abstract,url
The Review of Financial Studies,2020,The Deregulation of the Private Equity Markets and the Decline in IPOs,Michael Ewens and Joan Farre-Mensa,"The deregulation of securities laws—in particular the National Securities Markets Improvement Act (NSMIA) of 1996—has increased the supply of private capital to late-stage private startups, which are now able to grow to a size that few private firms used to reach. NSMIA is one of a number of factors that have changed the going-public versus staying-private trade-off, helping bring about a new equilibrium where fewer startups go public, and those that do are older. This new equilibrium does not reflect an initial public offering (IPO) market failure. Rather, founders are using their increased bargaining power vis-à-vis investors to stay private longer.",http://hdl.handle.net/10.1093/rfs/hhaa053
The Review of Financial Studies,2020,Information Revealed through the Regulatory Process: Interactions between the SEC and Companies ahead of Their IPO,"Michelle Lowry, Roni Michaely, Ekaterina Volkova and Francesca Cornelli","We analyze communications between the SEC and firms prior to IPOs using LDA analysis and KL divergence. The SEC’s concerns closely map onto the regulator’s stated mandate: companies increase prospectus disclosures on precise topics of SEC concern. Revenue recognition is the dominant topic of SEC concern, and it is not independently discovered by investors. Increased SEC concern about it is associated with greater secondary sales, lower post-IPO liquidity, lower post-IPO returns, and a higher probability of withdrawal. The regulator’s role during the capital raising process results in increased transparency but contributes to delays in the going public process.",http://hdl.handle.net/10.1093/rfs/hhaa007
The Review of Financial Studies,2020,The Role of Government in Firm Outcomes,"Ran Duchin, Zhenyu Gao, Haibing Shu and David Denis","Using a unique setting in China, where the geographic distance between collective firms and local governments is highly persistent because of legal restrictions on land ownership and mobility, we investigate the role of government involvement in small firms. In our analysis of survey responses, we find that weaker government involvement, measured by greater distance from government, is associated with higher firm autonomy and reduced taxes, protectionism, and anticompetitive behavior. In our analysis of firm-level financial data, we find that distant firms have better operating performance, higher growth, and higher entry rates. We find similar results around exogenous government office relocations.",http://hdl.handle.net/10.1093/rfs/hhaa005
The Review of Financial Studies,2020,Rules versus Discretion in Bank Resolution,"Ansgar Walther, Lucy White and Itay Goldstein","Recent reforms have given regulators broad powers to “bail-in” bank creditors during financial crises. We analyze efficient bail-ins and their implementation. To preserve liquidity, regulators must avoid signaling negative private information to creditors. Therefore, optimal bail-ins in bad times only depend on public information. As a result, the optimal policy cannot be implemented if regulators have wide discretion, due to an informational time-inconsistency problem. Rules mandating tough bail-ins after bad public signals, or contingent convertible (co-co) bonds, improve welfare. We further show that bail-in and bailout policies are complementary: if bailouts are possible, then discretionary bail-ins are more effective.",http://hdl.handle.net/10.1093/rfs/hhaa032
The Review of Financial Studies,2020,Overcoming Discount Window Stigma: An Experimental Investigation,"Olivier Armantier, Charles Holt and Itay Goldstein","A core responsibility of the Federal Reserve is to ensure financial stability by acting as the “lender of last resort” through its discount window (DW). Historically, however, the DW has not been effective because its usage is stigmatized. In this paper, we develop a coordination game with adverse selection, and we test in the lab policies that have been proposed to mitigate DW stigma. We find that lowering the DW cost and making DW borrowing difficult to detect are ineffective, but regular random DW borrowing can overcome DW stigma. Implications for other forms of stigma in finance are discussed.",http://hdl.handle.net/10.1093/rfs/hhaa055
The Review of Financial Studies,2020,Pipeline Risk in Leveraged Loan Syndication,"Max Bruche, Frederic Malherbe and Ralf R Meisenzahl","What is the economic role played by arrangers of leveraged loans, and what are the risks they face? We provide evidence that arrangers solve a demand discovery problem. Investors have incentives to feign little interest in the loan to obtain better terms. To deter such behavior, arrangers underprice hot deals and ration investors on cold deals. The risk associated with demand discovery is often shared between borrowers and arrangers. One implication is that to ration investors on cold deals, arrangers retain larger loan shares. This motive for retention is different from the monitoring incentive motive previously considered in the literature.",http://hdl.handle.net/10.1093/rfs/hhaa029
The Review of Financial Studies,2020,Credit and Punishment: Are Corporate Bankers Disciplined for Risk-Taking?,"Janet Gao, Kristoph Kleiner, Joseph Pacelli and Itay Goldstein","We examine whether bankers face disciplining consequences for structuring poorly performing corporate loans. We construct a novel data set containing the employment histories and loan portfolios of a large sample of corporate bankers and find that corporate credit events (i.e., downgrades, defaults, bankruptcies) increase banker turnover. The effect is pronounced when bankers issue loans with loose terms or experience severe losses. Credit events prompt bankers to adopt stricter future risk management practices, such as offering restrictive covenant packages. Overall, our findings are consistent with banks disciplining employees as a means to manage their own risk exposure.",http://hdl.handle.net/10.1093/rfs/hhaa046
The Review of Financial Studies,2020,Communication within Banking Organizations and Small Business Lending,"Ross Levine, Chen Lin, Qilin Peng and Wensi Xie","We investigate how communication within banks affects small business lending. Using travel times between a bank’s headquarters and its branches to proxy for the costs of communicating soft information, we exploit shocks to these travel times—the introduction of new airline routes—to evaluate the impact of within-bank communication costs on small business loans. We find that reducing headquarters-branch travel time boosts small business lending in the branch’s county. Several extensions suggest that new airline routes facilitate in-person communications that boost small-firm lending.",http://hdl.handle.net/10.1093/rfs/hhaa036
The Review of Financial Studies,2020,"Creditor Rights, Technology Adoption, and Productivity: Plant-Level Evidence",Nuri Ersahin and Philip Strahan,"I use U.S. Census microdata to analyze the effect of stronger creditor rights on productivity. Following the adoption of antirecharacterization laws that give lenders greater access to the collateral of firms in financial distress, treated plants’ total factor productivity increases by 2.6%. This effect is concentrated among plants belonging to financially constrained firms. I explore the underlying mechanism and find that treated plants change the composition of their investments and their workforce toward newer capital and skilled labor. My results suggest that stronger creditor rights relax borrowing constraints and help firms adopt more efficient production technologies.",http://hdl.handle.net/10.1093/rfs/hhaa038
The Review of Financial Studies,2020,The Collateralizability Premium,"Hengjie Ai, Jun E Li, Kai Li and Christian Schlag","A common prediction of macroeconomic models of credit market frictions is that the tightness of financial constraints is countercyclical. Theory suggests a negative collateralizability premium; that is, capital that can be used as collateral to relax financial constraints insures against aggregate shocks and commands a lower risk compensation compared with noncollateralizable assets. We show that a long-short portfolio constructed using a novel measure of asset collateralizability generates an average excess return of around 8% per year. We develop a general equilibrium model with heterogeneous firms and financial constraints to quantitatively account for the collateralizability premium.",http://hdl.handle.net/10.1093/rfs/hhaa063
