journal,year,title,authors,abstract,url
The Quarterly Journal of Economics,2024,The Health Costs of Cost Sharing*,"Amitabh Chandra, Evan Flack and Ziad Obermeyer","What happens when patients suddenly stop their medications? We study the health consequences of drug interruptions caused by large, abrupt, and arbitrary changes in price. Medicare’s prescription drug benefit as-if-randomly assigns 65-year-olds a drug budget as a function of their birth month, beyond which out-of-pocket costs suddenly increase. Those facing smaller budgets consume fewer drugs and die more: mortality increases 0.0164 percentage points per month (13.9%) for each $100 per month budget decrease (24.4%). This estimate is robust to a range of falsification checks and lies in the 97.8th percentile of 544 placebo estimates from similar populations that lack the same idiosyncratic budget policy. Several facts help make sense of this large effect. First, patients stop taking drugs that are both high value and suspected to cause life-threatening withdrawal syndromes when stopped. Second, using machine learning, we identify patients at the highest risk of drug-preventable adverse events. Contrary to the predictions of standard economic models, high-risk patients (e.g., those most likely to have a heart attack) cut back more than low-risk patients on exactly those drugs that would benefit them the most (e.g., statins). Finally, patients appear unaware of these risks. In a survey of 65-year-olds, only one-third believe that stopping their drugs for up to a month could have any serious consequences. We conclude that far from curbing waste, cost sharing is itself highly inefficient, resulting in missed opportunities to buy health at very low cost ($11,321 per life-year).",http://hdl.handle.net/10.1093/qje/qjae015
The Quarterly Journal of Economics,2024,Social Signaling and Childhood Immunization: A Field Experiment in Sierra Leone*,Anne Karing,"This article explores the use of social signaling as a policy tool to sustainably affect childhood immunization. In a 26-month field experiment with public clinics in Sierra Leone, I introduce a verifiable signal—in the form of color-coded bracelets—given to children upon timely completion of the first four or all five required vaccinations. Signals increase parents’ belief in the visibility of their actions and knowledge of other children’s vaccine status. The impact of signals varies significantly with the cost and perceived benefits of the action. There are no discernible effects on timely and complete immunization when the signal is linked to an easier-to-complete vaccine with low perceived benefits, and large positive effects when the signal is linked to a costlier-to-achieve vaccine with high perceived benefits. Parents adjust their behavior nine months before realizing the social image benefit, demonstrating the motivational strength of signaling incentives. Of substantive policy importance, bracelets increase full immunization at one year of age by 9 percentage points, with impacts persisting at two years of age. At a marginal cost of US$24.7 per fully immunized child, social signals can be as cost-effective as financial or in-kind incentives.",http://hdl.handle.net/10.1093/qje/qjae025
The Quarterly Journal of Economics,2024,The Dynamics of Abusive Relationships*,"Abi Adams, Kristiina Huttunen, Emily Nix and Ning Zhang","Domestic abuse encompasses a range of damaging behaviors beyond physical violence, including economic and emotional abuse. We analyze the impact of cohabiting with an abusive partner on victims’ economic outcomes. In so doing, we highlight the systematic role of economic suppression in such relationships. Using Finnish administrative data and a matched-control event-study design, along with a within-individual comparison of outcomes across relationships, we document three new facts. First, women who begin relationships with (eventually) physically abusive men suffer large and significant earnings and employment falls immediately upon cohabiting with the abusive partner. Second, the decline in economic outcomes is non-monotonic in women’s pre-cohabitation outside options. Third, men who are violent against women in any capacity impose economic costs on all their female partners, even those who do not report physical violence. To rationalize these findings, we develop a new dynamic model of abusive relationships where women do not perfectly observe their partner’s type, and abusive men have an incentive to use economic suppression to sabotage women’s outside options and their ability to later exit the relationship.",http://hdl.handle.net/10.1093/qje/qjae022
The Quarterly Journal of Economics,2024,"Stories, Statistics, and Memory*","Thomas Graeber, Christopher Roth and Florian Zimmermann","For many decisions, we encounter relevant information over the course of days, months, or years. We consume such information in various forms, including stories (qualitative content about individual instances) and statistics (quantitative data about collections of observations). This article proposes that information type—story versus statistic—shapes selective memory. In controlled experiments, we document a pronounced story-statistic gap in memory: the average impact of statistics on beliefs fades by 73% over the course of a day, but the impact of a story fades by only 32%. Guided by a model of selective memory, we disentangle different mechanisms and document that similarity relationships drive this gap. Recall of a story increases when its qualitative content is more similar to a memory prompt. Irrelevant information in memory that is similar to the prompt, on the other hand, competes for retrieval with relevant information, impeding successful recall.",http://hdl.handle.net/10.1093/qje/qjae020
The Quarterly Journal of Economics,2024,Perceptions About Monetary Policy*,"Michael Bauer, Carolin E Pflueger and Adi Sunderam","We estimate perceptions about the Federal Reserve’s monetary policy rule from panel data on professional forecasts of interest rates and macroeconomic conditions. The perceived dependence of the federal funds rate on economic conditions varies substantially over time, in particular over the monetary policy cycle. Forecasters update their perceptions about the Fed’s policy rule in response to monetary policy actions, measured by high-frequency interest rate surprises, suggesting that they have imperfect information about the rule. Monetary policy perceptions matter for monetary transmission, as they affect the sensitivity of interest rates to macroeconomic news, term premia in long-term bonds, and the response of the stock market to monetary policy surprises. A simple learning model with forecaster heterogeneity and incomplete information about the policy rule motivates and explains our empirical findings.",http://hdl.handle.net/10.1093/qje/qjae021
The Quarterly Journal of Economics,2024,Jim Crow and Black Economic Progress after Slavery*,Lukas Althoff and Hugo Reichardt,"This article studies the long-run effects of slavery and restrictive Jim Crow institutions on Black Americans’ economic outcomes. We track individual-level census records of each Black family from 1850 to 1940 and extend our analysis to neighborhood-level outcomes in 2000 and surname-based outcomes in 2023. We show that Black families whose ancestors were enslaved until the Civil War have considerably lower education, income, and wealth than Black families whose ancestors were free before the Civil War. The disparities between the two groups have persisted substantially because most families enslaved until the Civil War lived in states with strict Jim Crow regimes after slavery ended. In a regression discontinuity design based on ancestors’ enslavement locations, we show that Jim Crow institutions sharply reduced Black families’ economic progress in the long run.",http://hdl.handle.net/10.1093/qje/qjae023
The Quarterly Journal of Economics,2024,Evolution vs. Creationism in the Classroom: The Lasting Effects of Science Education*,Benjamin W Arold,"Anti-scientific attitudes can impose substantial costs on societies. Can schools be an important agent in mitigating the propagation of such attitudes? This article investigates the effect of the content of science education on anti-scientific attitudes, knowledge, and choices. The analysis exploits staggered reforms that reduce or expand the coverage of evolution theory in U.S. state science education standards. I compare adjacent student cohorts in models with state and cohort fixed effects. There are three main results. First, expanded evolution coverage increases students’ knowledge about evolution. Second, the reforms translate into greater evolution belief in adulthood, but do not crowd out religiosity or affect political attitudes. Third, the reforms affect high-stakes life decisions, namely, the probability of working in life sciences.",http://hdl.handle.net/10.1093/qje/qjae019
The Quarterly Journal of Economics,2024,Optimal Resilience in Multitier Supply Chains*,"Gene M Grossman, Elhanan Helpman and Alejandro Sabal","Forward-looking investments determine the resilience of firms’ supply chains. Such investments confer externalities on other firms in the production network. We compare the equilibrium and optimal allocations in a general equilibrium model with an arbitrary number of vertical production tiers. Our model features endogenous investments in protective capabilities, endogenous formation of supply links, and sequential bargaining over quantities and payments between firms in successive tiers. We derive policies that implement the first-best allocation, allowing for subsidies to input purchases, network formation, and investments in protective capabilities. The first-best policies depend only on production function parameters of the pertinent tier. When subsidies to transactions are infeasible, the second-best subsidies for resilience depend on production function parameters throughout the network, and subsidies are larger upstream than downstream whenever the bargaining weights of buyers are nonincreasing along the chain.",http://hdl.handle.net/10.1093/qje/qjae024
The Quarterly Journal of Economics,2024,Global Firms in Large Devaluations,Joaquin Blaum,"I investigate the consequences of firms’ joint import and export decisions in the context of large devaluations. I provide empirical evidence that large devaluations are characterized by an increase in the aggregate share of imported inputs in total input spending and by reallocation of resources toward import-intensive firms, contrary to what standard quantitative trade models predict. These facts are explained by the expansion of exporters, which are intense importers. I develop a model where firms globally decide their import and export strategies and discipline it to match salient features of the Mexican micro data. After a devaluation, the model reproduces the pattern of low aggregate substitution and firm reallocation observed in the data. Compared with a benchmark without global firms, the model predicts higher growth of total exports and imports and a smaller reduction in the trade deficit.",http://hdl.handle.net/10.1093/qje/qjae017
The Quarterly Journal of Economics,2024,Using Divide-and-Conquer to Improve Tax Collection,"Samuel Kapon, Lucia Del Carpio and Sylvain Chassang","Tax collection with limited enforcement capacity may be consistent with both high- and low-delinquency regimes: high delinquency reduces the effectiveness of threats, thereby reinforcing high delinquency. We explore the practical challenges of unraveling the high-delinquency equilibrium using a mechanism design insight known as divide-and-conquer. Our preferred mechanism takes the form of prioritized iterative enforcement (PIE). Taxpayers are ranked using the ratio of expected collection to capacity use. Collection threats are issued in small batches to ensure high credibility and induce high compliance. Following repayments, liberated capacity is used to issue the next round of threats. In collaboration with a district of Lima, we experimentally assess PIE in a sample of 13,432 property taxpayers. The data validate and refine our theoretical framework. A semi-structural model suggests that keeping collection actions fixed, PIE would increase tax revenue by roughly 10%.",http://hdl.handle.net/10.1093/qje/qjae018
