journal,year,title,authors,abstract,url
Journal of the American Statistical Association,2026,The ICML 2023 Ranking Experiment: Examining Author Self-Assessment in ML/AI Peer Review,"Buxin Su, Jiayao Zhang, Natalie Collina, Yuling Yan, Didong Li, Kyunghyun Cho, Jianqing Fan, Aaron Roth and Weijie Su","We conducted an experiment during the review process of the 2023 International Conference on Machine Learning (ICML), asking authors with multiple submissions to rank their papers based on perceived quality. In total, we received 1342 rankings, each from a different author, covering 2592 submissions. In this article, we present an empirical analysis of how author-provided rankings could be leveraged to improve peer review processes at machine learning conferences. We focus on the Isotonic Mechanism, which calibrates raw review scores using the author-provided rankings. Our analysis shows that these ranking-calibrated scores outperform the raw review scores in estimating the ground truth “expected review scores” in terms of both squared and absolute error metrics. Furthermore, we propose several cautious, low-risk applications of the Isotonic Mechanism and author-provided rankings in peer review, including supporting senior area chairs in overseeing area chairs’ recommendations, assisting in the selection of paper awards, and guiding the recruitment of emergency reviewers. Supplementary materials for this article are available online, including a standardized description of the materials available for reproducing the work.",http://hdl.handle.net/10.1080/01621459.2025.2510006
Journal of the American Statistical Association,2026,A Discussion on “The ICML 2023 Ranking Experiment: Examining Author Self-Assessment in ML/AI Peer Review”,Dinghuai Zhang and Yoshua Bengio,,http://hdl.handle.net/10.1080/01621459.2025.2549338
Journal of the American Statistical Association,2026,Discussion of “The ICML 2023 Ranking Experiment” by Su et al,Andreas Haupt and Sanmi Koyejo,,http://hdl.handle.net/10.1080/01621459.2025.2588464
Journal of the American Statistical Association,2026,Comments: Can Statistics and AI Technologies Help Our Troubled Review System?,Xiao-Li Meng,,http://hdl.handle.net/10.1080/01621459.2026.2657554
Journal of the American Statistical Association,2026,From Authors to Reviewers: Leveraging Rankings to Improve Peer Review,Weichen Wang and Chengchun Shi,,http://hdl.handle.net/10.1080/01621459.2025.2568056
Journal of the American Statistical Association,2026,Discussion of “The ICML 2023 Ranking Experiment: Examining Author Self-Assessment in ML/AI Peer Review”,Ying Wang and Mengye Ren,,http://hdl.handle.net/10.1080/01621459.2026.2638494
Journal of the American Statistical Association,2026,Discussion of “The ICML 2023 Ranking Experiment: Examining Author Self-Assessment in ML/AI Peer Review”,Linjun Zhang and Lexin Li,,http://hdl.handle.net/10.1080/01621459.2025.2612634
Journal of the American Statistical Association,2026,Rejoinder: The ICML 2023 Ranking Experiment: Examining Author Self-Assessment in ML/AI Peer Review,"Buxin Su, Jiayao Zhang, Natalie Collina, Yuling Yan, Didong Li, Kyunghyun Cho, Jianqing Fan, Aaron Roth and Weijie Su",,http://hdl.handle.net/10.1080/01621459.2026.2672763
Journal of the American Statistical Association,2026,The Impact of Job Stability on Monetary Poverty in Italy: Causal Small Area Estimation,"Katarzyna Reluga, Dehan Kong, Setareh Ranjbar, Nicola Salvati and Mark van der Laan","Job stability—encompassing secure contracts, adequate wages, social benefits, and career opportunities—is a critical determinant in reducing monetary poverty, as it provides households with reliable income and enhances economic well-being. This study draws on EU-SILC survey and census data to estimate the causal effect of job stability on monetary poverty across Italian provinces, quantifying its influence, and analyzing regional disparities. We introduce a novel causal small area estimation (CSAE) framework that integrates global and local estimation strategies for heterogeneous treatment effect estimation, effectively addressing data sparsity at the provincial level. Furthermore, we develop a general bootstrap scheme to construct reliable confidence intervals, applicable regardless of the method used for estimating nuisance parameters. Extensive simulation studies demonstrate that our proposed estimators outperform classical causal inference methods in terms of stability while maintaining computational scalability for large datasets. Applying this methodology to real-world data, we uncover significant relationships between job stability and poverty in six Italian regions, offering critical insights into regional disparities and their implications for evidence-based policy design. Supplementary materials for this article are available online, including a standardized description of the materials available for reproducing the work.",http://hdl.handle.net/10.1080/01621459.2025.2596297
Journal of the American Statistical Association,2026,Emerging Knowledge Trend in Statistical Research: A Content-Based Analysis Using Covariate-Assisted Dynamic Topic Model,"Chenxuan He, Feifei Wang and Liping Zhu","Exploring the emerging knowledge trends within a particular discipline is of great interest to scientific researchers. It helps researchers to understand the historical development of their disciplines and to guide their future research directions. In this work, we focus on the fast-developing discipline, statistics, to investigate its knowledge trend and emerging topics in statistical research. To this end, we collect publications in top-tier statistical journals and statistical-related conferences, and develop a covariate-assisted dynamic topic model (CDTM). It captures the dynamic evolution of topics in statistical publications and also finds the time-varying effects of covariates on topic discussions. To estimate CDTM, a variational inference procedure is applied. The theoretical properties are studied and finite-sample performance is evaluated through simulation experiments. Last, we apply CDTM to the collected academic data. We highlight the advantages of CDTM over other alternative methods and uncover topics that characterize the evolution of statistical knowledge over the past four decades. We also observe that certain research topics in statistics are increasingly aligning with advancements in artificial intelligence. Based on these findings, we gain valuable insights into the historical progression of statistical research, which enables us to better anticipate future trends and guide innovation in the field. Supplementary materials for this article are available online, including a standardized description of the materials available for reproducing the work.",http://hdl.handle.net/10.1080/01621459.2025.2602833
