journal,year,title,authors,abstract,url
The Review of Economics and Statistics,2023,Electoral Violence and Supply Chain Disruptions in Kenya's Floriculture Industry,"Christopher Ksoll, Rocco Macchiavello and Ameet Morjaria","Violent conflicts, particularly at election times in Africa, are a common cause of instability and economic disruption. This paper studies how firms react to electoral violence using the case of Kenyan flower exporters during the 2008 postelection violence as an example. The violence induced a large negative supply shock that reduced exports primarily through workers' absence and had heterogeneous effects: larger firms and those with direct contractual relationships in export markets suffered smaller production and loss of workers. On the demand side, global buyers were not able to shift sourcing to Kenyan exporters located in areas not directly affected by the violence or to neighboring Ethiopian suppliers. Consistent with difficulties in ensuring against supply-chain risk disruptions caused by electoral violence, firms in direct contractual relationships ramp up shipments just before the subsequent 2013 presidential election to mitigate risk.",https://doi.org/10.1162/rest_a_01185
The Review of Economics and Statistics,2023,For Want of a Cup: The Rise of Tea in England and the Impact of Water Quality on Mortality,Francisca M. Antman,"This paper explores the impact of water quality on mortality by exploiting a natural experiment: the rise of tea consumption in eighteenth century England. This resulted in an unintentional increase in consumption of boiled water, thereby reducing mortality rates. The methodology uses two identification strategies tying areas with lower initial water quality to larger declines in mortality rates after tea drinking became widespread and following larger volumes of tea imports. Results are robust to the inclusion of controls for income and access to trade. The hypothesis is further bolstered by suggestive evidence from cause specific deaths and early childhood mortality.",https://doi.org/10.1162/rest_a_01158
The Review of Economics and Statistics,2023,Gender and Collaboration,"Lorenzo Ductor, Sanjeev Goyal and Anja Prummer","We connect gender disparities in research output and collaboration patterns in economics. We first document large gender gaps in research output. These gaps persist across fifty years despite a significant increase in the fraction of women in economics during that time. We further show that output differences are closely related to differences in the coauthorship networks of men and women: women have fewer collaborators, collaborate more often with the same coauthors, and a higher fraction of their coauthors collaborate with each other. Taking into account coauthorship networks reduces the gender output gap by 18%.",https://doi.org/10.1162/rest_a_01113
The Review of Economics and Statistics,2023,The Impact of Short-Term Employment for Low-Income Youth: Experimental Evidence from the Philippines,Emily Beam and Stella Luz Quimbo,"We use a randomized field experiment to test the causal impact of short-term work experience on employment and school enrollment among disadvantaged, in-school youth in the Philippines. This experience leads to a 4.4 percentage point (79%) increase in employment eight to twelve months later. Although we find no aggregate increase in enrollment, we also do not find that the employment gains push youth out of school. Our results are most consistent with work experience serving as a signal of unobservable applicant quality, and these findings highlight the role of temporary work as a stepping stone to employment for low-income youth.",https://doi.org/10.1162/rest_a_01135
The Review of Economics and Statistics,2023,Parental Incarceration and Children's Educational Attainment,Carolina Arteaga,"This paper presents new evidence showing that parental incarceration increases children's education. I collect criminal records for 90,000 low-income parents who have been convicted of a crime in Colombia, and link the educational attainment of their children. I exploit exogenous variation resulting from the random assignment of judges and extend the standard framework to incorporate both conviction and incarceration decisions. I show that the effect of incarceration for a given conviction threshold can be identified. My results indicate that parental incarceration increases educational attainment by 0.78 years for the children of convicted parents on the margin of incarceration.",https://doi.org/10.1162/rest_a_01129
The Review of Economics and Statistics,2023,It's a Long Walk: Lasting Effects of Maternity Ward Openings on Labor Market Performance,Volha Lazuka,"Being born in a hospital versus having a traditional birth attendant at home represents the most common early life policy change worldwide. By applying a difference-in-differences approach to register-based individual-level data on the total population, this paper explores the long-term economic effects of the opening of new maternity wards as an early life quasi-experiment. It first finds that the reform substantially increased the share of hospital births and reduced early neonatal mortality. It then shows sizable long-term effects on labor income, unemployment, health-related disability, and schooling. Small-scale local maternity wards yield a larger social rate of return than large-scale hospitals.",https://doi.org/10.1162/rest_a_01134
The Review of Economics and Statistics,2023,Class Rank and Long-Run Outcomes,"Jeffrey Denning, Richard Murphy and Felix Weinhardt","This paper considers an unavoidable feature of the school environment, class rank. What are the long-run effects of a student's ordinal rank in elementary school? Using administrative data on all public school students in Texas, we show that students with a higher third-grade academic rank, conditional on achievement and classroom fixed effects, have higher subsequent test scores, are more likely to take AP classes, graduate from high school, enroll in and graduate from college, and ultimately have higher earnings nineteen years later. We also discuss the necessary assumptions for the identification of rank effects and propose new solutions to identification challenges. The paper concludes by exploring the trade-off between higher-quality schools and higher rank in the presence of these rank-based peer effects.",https://doi.org/10.1162/rest_a_01125
The Review of Economics and Statistics,2023,Anatomy of the Beginning of the Housing Boom across U.S. Metropolitan Areas,Fernando Ferreira and Joseph Gyourko,"We provide novel estimates of the location, timing, magnitude, and determinants of the start of the previous U.S. housing boom. The housing cycle cannot be interpreted as a single, national event, as different markets began to boom across a decade-long period, some of them multiple times. A fundamental factor, income of prospective buyers, can account for half of the initial jump in price growth, while expansion of purchases by underrepresented minorities cannot. The start of the boom also was financed conventionally, not by subprime mortgages. The latter's share did rise sharply over time, but only after a multiyear lag.",https://doi.org/10.1162/rest_a_01133
The Review of Economics and Statistics,2023,Positive Spillovers from Infrastructure Investment: How Pipeline Expansions Encourage Fuel Switching,Jonathan B. Scott,"This paper studies the role of the U.S. pipeline infrastructure in the country's transition from coal to natural gas energy. I leverage the Environmental Protection Agency's Mercury and Air Toxics Standards as a plausibly exogenous intervention, which encouraged many coal plants to convert to natural gas. Combining this quasi-experimental variation with a plant's preexisting proximity to the pipeline network, I isolate implied pipeline connection costs within a dynamic discrete choice model of plant conversions. Key model results indicate that infrastructure-related costs prevent $9 billion in emissions reductions from taking place, suggesting a $2.4 million per mile external benefit of pipeline expansions.",https://doi.org/10.1162/rest_a_01137
The Review of Economics and Statistics,2023,Motivation Crowding in Peer Effects: The Effect of Solar Subsidies on Green Power Purchases,Andrea La Nauze,"I test whether economic incentives impact peer effects in public-good settings. I study how a visible and subsidized contribution to a public good (installing solar panels) affects peer contributions to the same good that are neither subsidized nor visible (electing green power). Exploiting spatial variation in the feasibility of installing solar panels, I find that on average panels increase voluntary purchases of green power by neighbors. However, when subsidies to solar are high, solar panels reduce peer contributions. The results support the hypothesis that signals drive peer responses to visible public-good contributions and that economic incentives alter those signals.",https://doi.org/10.1162/rest_a_01124
The Review of Economics and Statistics,2023,Existence and Uniqueness of Solutions to Dynamic Models with Occasionally Binding Constraints,Tom Holden,"Occasionally binding constraints (OBCs) like the zero lower bound (ZLB) can lead to multiple equilibria, and so to belief-driven recessions. To aid in finding policies that avoid this, we derive existence and uniqueness conditions for otherwise linear models with OBCs. Our main result gives necessary and sufficient conditions for such models to have a unique (""determinate"") perfect foresight solution returning to a given steady state, for any initial condition. While standard New Keynesian models have multiple perfect-foresight paths eventually escaping the ZLB, price level targeting restores uniqueness. We also derive equilibrium existence conditions under rational expectations for arbitrary nonlinear models.",https://doi.org/10.1162/rest_a_01122
The Review of Economics and Statistics,2023,Measuring the Output Gap using Large Datasets,Matteo Barigozzi and Matteo Luciani,"We propose a new measure of the output gap based on a dynamic factor model that is estimated on a large number of U.S. macroeconomic indicators and which incorporates relevant stylized facts about macroeconomic data (comovements, nonstationarity, and the slow drift in long-run output growth over time). We find that (1) from the mid-1990s to 2008, the U.S. economy operated above its potential and (2) in 2018:Q4, the labor market was tighter than the market for goods and services. Because it is mainly data-driven, our measure is a natural complementary tool to the theoretical models used at policy institutions.",https://doi.org/10.1162/rest_a_01119
