journal,year,title,authors,abstract,url
American Economic Review,2022,Earnings Inequality and the Minimum Wage: Evidence from Brazil,Niklas Engbom and Christian Moser,"Increases in the minimum wage can substantially reduce earnings inequality. To demonstrate this, we combine administrative and survey data with an equilibrium model of the Brazilian labor market. We find that a 128 percent increase in the real minimum wage in Brazil between 1996 and 2018 had far-reaching spillover effects on wages higher up in the distribution. The increased minimum wage accounts for 45 percent of a large fall in earnings inequality over this period. At the same time, the effects of the minimum wage on employment and output are muted by reallocation of workers toward more productive firms.",https://www.aeaweb.org/doi/10.1257/aer.20181506
American Economic Review,2022,"Interaction, Stereotypes, and Performance: Evidence from South Africa","Lucia Corno, Eliana La Ferrara and Justine Burns","We exploit a policy designed to randomly allocate roommates in a large South African university to investigate whether interracial interaction affects stereotypes, attitudes and performance. Using implicit association tests, we find that living with a roommate of a different race reduces White students' negative stereotypes towards Black students and increases interracial friendships. Interaction also affects academic outcomes: Black students improve their GPA, pass more exams and have lower dropout rates. This effect is not driven by roommate's ability.",https://www.aeaweb.org/doi/10.1257/aer.20181805
American Economic Review,2022,Dynamic Matching in Overloaded Waiting Lists,Jacob D. Leshno,"This paper introduces a stylized model to capture distinctive features of waiting list allocation mechanisms. First, agents choose among items with associated expected wait times. Waiting times serve a similar role to that of monetary prices in directing agents' choices and rationing items. Second, the expected wait for an item is endogenously determined and randomly fluctuates over time. We evaluate welfare under these endogenously determined waiting times and find that waiting time fluctuations lead to misallocation and welfare loss. A simple randomized assignment policy can reduce misallocation and increase welfare.",https://www.aeaweb.org/doi/10.1257/aer.20201111
American Economic Review,2022,Optimality of Matched-Pair Designs in Randomized Controlled Trials,Yuehao Bai,"In randomized controlled trials, treatment is often assigned by stratified randomization. I show that among all stratified randomization schemes that treat all units with probability one half, a certain matched-pair design achieves the maximum statistical precision for estimating the average treatment effect. In an important special case, the optimal design pairs units according to the baseline outcome. In a simulation study based on datasets from ten randomized controlled trials, this design lowers the standard error for the estimator of the average treatment effect by 10 percent on average, and by up to 34 percent, relative to the original designs.",https://www.aeaweb.org/doi/10.1257/aer.20201856
American Economic Review,2022,Convex Supply Curves,Christoph Boehm and Nitya Pandalai-Nayar,"We provide evidence that industries' supply curves are convex. To guide our empirical analysis, we develop a model in which capacity constraints at the firm level generate supply curves that are convex in logs at the industry level. The industry's capacity utilization rate is a sufficient statistic for the supply elasticity. Using data on capacity utilization and three different instruments, we estimate the supply curve and find robust evidence for an economically sizable degree of convexity. The nonlinearity we identify has several macroeconomic implications, including that responses to shocks are state dependent and that the Phillips curve is convex.",https://www.aeaweb.org/doi/10.1257/aer.20210811
American Economic Review,2022,Trading on Sunspots,Boyan Jovanovic and Viktor Tsyrennikov,"In a model with multiple Pareto-ranked equilibria, we show that the set of equilibria shrinks if we allow trade in assets that pay based on the realization of a sunspot acting as an equilibrium-selection device. When the probability of a low-output outcome is high, the desire to insure against it leads the poor to promise large transfers to the rich in the high-output state. The rich then lose the incentive to exert the effort needed to sustain the high output. Thus the opening of financial markets may destroy the high equilibrium.",https://www.aeaweb.org/doi/10.1257/aer.20210972
American Economic Review,2022,Learning from Manipulable Signals,"Mehmet Ekmekci, Leandro Gorno, Lucas Maestri, Jian Sun and Dong Wei","We study a dynamic stopping game between a principal and an agent. The principal gradually learns about the agent's private type from a noisy performance measure that can be manipulated by the agent via a costly and hidden action. We fully characterize the unique Markov equilibrium of this game. We find that terminations/market crashes are often preceded by a spike in manipulation intensity and (expected) performance. Moreover, due to endogenous signal manipulation, too much transparency can inhibit learning and harm the principal. As the players get arbitrarily patient, the principal elicits no useful information from the observed signal.",https://www.aeaweb.org/doi/10.1257/aer.20211158
American Economic Review,2022,Dynamic Amnesty Programs,Sam Kapon,"A regulator faces a stream of agents engaged in crimes with stochastic returns. The regulator designs an amnesty program, committing to a time path of punishments for criminals who report their crimes. In an optimal program, time variation in the returns from crime can generate time variation in the generosity of amnesty. I construct an optimal time path and show that it exhibits amnesty cycles. Amnesty becomes increasingly generous over time until it hits a bound, after which the cycle resets. Agents engaged in high return crime report at the end of each cycle, while agents engaged in low return crime report always.",https://www.aeaweb.org/doi/10.1257/aer.20211428
American Economic Review,2022,The End of Economic Growth? Unintended Consequences of a Declining Population,Charles Jones,"In many models, economic growth is driven by people discovering new ideas. These models typically assume either a constant or growing population. However, in high income countries today, fertility is already below its replacement rate: women are having fewer than two children on average. It is a distinct possibility that global population will decline rather than stabilize in the long run. In standard models, this has profound implications: rather than continued exponential growth, living standards stagnate for a population that vanishes. Moreover, even the optimal allocation can get trapped in this outcome if there are delays in implementing optimal policy.",https://www.aeaweb.org/doi/10.1257/aer.20201605
American Economic Review,2022,Persistent Polarizing Effects of Persuasion: Experimental Evidence from Turkey,Ceren Baysan,"I evaluate randomly varied neighborhood exposure to information campaigns regarding either executive performance, or increases in executive power, prior to a Turkish referendum on weakening checks and balances on the executive. The campaigns increased voter polarization over the referendum, and subsequently changed party affiliation in national and local elections over the next two years, leading to partisan polarization. My results suggest that, when voters disagree on whether increasing executive power is a good policy, more information can increase voter polarization. Finally, I conclude that because potential polarization is often ignored, the impact of information campaigns on civil society is underestimated.",https://www.aeaweb.org/doi/10.1257/aer.20201892
