journal,year,title,authors,abstract,url
American Economic Review,2020,Competition and Entry in Agricultural Markets: Experimental Evidence from Kenya,Lauren Falcao Bergquist and Michael Dinerstein,"African agricultural markets are characterized by low farmer revenues and high consumer food prices. Many have worried that this wedge is partially driven by imperfect competition among intermediaries. This paper provides experimental evidence from Kenya on intermediary market structure. Randomized cost shocks and demand subsidies are used to identify a structural model of market competition. Estimates reveal that traders act consistently with joint profit maximization and earn median markups of 39 percent. Exogenously induced firm entry has negligible effects on prices, and low take-up of subsidized entry offers implies large fixed costs. We estimate that traders capture 82 percent of total surplus.",https://www.aeaweb.org/doi/10.1257/aer.20171397
American Economic Review,2020,Discounts and Deadlines in Consumer Search,"Dominic Coey, Bradley Larsen and Brennan Platt","We present a new equilibrium search model where consumers initially search among discount opportunities, but are willing to pay more as a deadline approaches, eventually turning to full-price sellers. The model predicts equilibrium price dispersion and rationalizes discount and full-price sellers coexisting without relying on ex ante heterogeneity. We apply the model to online retail sales via auctions and posted prices, where failed attempts to purchase reveal consumers' reservation prices. We find robust evidence supporting the theory. We quantify dynamic search frictions arising from deadlines and show how, with deadline-constrained buyers, seemingly neutral platform fee increases can cause large market shifts.",https://www.aeaweb.org/doi/10.1257/aer.20190460
American Economic Review,2020,A Model of Competing Narratives,Kfir Eliaz and Ran Spiegler,"We formalize the argument that political disagreements can be traced to a ""clash of narratives."" Drawing on the ""Bayesian Networks"" literature, we represent a narrative by a causal model that maps actions into consequences, weaving a selection of other random variables into the story. Narratives generate beliefs by interpreting long-run correlations between these variables. An equilibrium is defined as a probability distribution over narrative-policy pairs that maximize a representative agent's anticipatory utility, capturing the idea that people are drawn to hopeful narratives. Our equilibrium analysis sheds light on the structure of prevailing narratives, the variables they involve, the policies they sustain, and their contribution to political polarization.",https://www.aeaweb.org/doi/10.1257/aer.20191099
American Economic Review,2020,A Few Bad Apples Spoil the Barrel: An Anti-folk Theorem for Anonymous Repeated Games with Incomplete Information,Takuo Sugaya and Alexander Wolitzky,"We study anonymous repeated games where players may be ""commitment types"" who always take the same action. We establish a stark anti-folk theorem: if the distribution of the number of commitment types satisfies a smoothness condition and the game has a ""pairwise dominant"" action, this action is almost always taken. This implies that cooperation is impossible in the repeated prisoner's dilemma with anonymous random matching. We also bound equilibrium payoffs for general games. Our bound implies that industry profits converge to zero in linear-demand Cournot oligopoly as the number of firms increases.",https://www.aeaweb.org/doi/10.1257/aer.20200068
American Economic Review,2020,Screening and Selection: The Case of Mammograms,"Liran Einav, Amy Finkelstein, Tamar Oostrom, Abigail Ostriker and Heidi Williams","We analyze selection into screening in the context of recommendations that breast cancer screening start at age 40. Combining medical claims with a clinical oncology model, we document that compliers with the recommendation are less likely to have cancer than younger women who select into screening or women who never screen. We show this selection is quantitatively important: shifting the recommendation from age 40 to 45 results in three times as many deaths if compliers were randomly selected than under the estimated patterns of selection. The results highlight the importance of considering characteristics of compliers when making and designing recommendations.",https://www.aeaweb.org/doi/10.1257/aer.20191191
American Economic Review,2020,Missing Events in Event Studies: Identifying the Effects of Partially Measured News Surprises,"Refet S. Gürkaynak, Burçin Kısacıkoğlu and Jonathan Wright","Macroeconomic news announcements are elaborate and multi-dimensional. We consider a framework in which jumps in asset prices around announcements reflect both the response to observed surprises in headline numbers and to latent factors, reflecting other news in the release. Non-headline news, for which there are no expectations surveys, is unobservable to the econometrician but nonetheless elicits a market response. We estimate the model by the Kalman filter, which efficiently combines OLS and heteroskedasticity-based event study estimators in one step. With the inclusion of a single latent surprise factor, essentially all yield curve variance in event windows are explained by news.",https://www.aeaweb.org/doi/10.1257/aer.20181470
American Economic Review,2020,What Makes a Rule Complex?,Ryan Oprea,"We study the complexity of rules by paying experimental subjects to implement a series of algorithms and then eliciting their willingness-to-pay to avoid implementing them again in the future. The design allows us to examine hypotheses from the theoretical ""automata"" literature about the characteristics of rules that generate complexity costs. We find substantial aversion to complexity and a number of regularities in the characteristics of rules that make them complex and costly for subjects. Experience with a rule, the way a rule is represented, and the context in which a rule is implemented (mentally versus physically) also influence complexity.",https://www.aeaweb.org/doi/10.1257/aer.20191717
American Economic Review,2020,Changing Business Dynamism and Productivity: Shocks versus Responsiveness,"Ryan A. Decker, John Haltiwanger, Ron Jarmin and Javier Miranda","The pace of job reallocation has declined in the United States in recent decades. We draw insight from canonical models of business dynamics in which reallocation can decline due to (i) lower dispersion of idiosyncratic shocks faced by businesses, or (ii) weaker marginal responsiveness of businesses to shocks. We show that shock dispersion has actually risen, while the responsiveness of business-level employment to productivity has weakened. Moreover, declining responsiveness can account for a significant fraction of the decline in the pace of job reallocation, and we find suggestive evidence this has been a drag on aggregate productivity.",https://www.aeaweb.org/doi/10.1257/aer.20190680
American Economic Review,2020,Detecting Potential Overbilling in Medicare Reimbursement via Hours Worked: Comment,Brett Matsumoto,"Fang and Gong (2017) develop a procedure to detect potential overbilling of Medicare by physicians. In their empirical analysis, they use aggregated claims data that can overstate the number of services performed due to features of Medicare billing. In this comment, I show how auditors can use detailed claims-level data to better target improper overbilling.",https://www.aeaweb.org/doi/10.1257/aer.20180812
American Economic Review,2020,Detecting Potential Overbilling in Medicare Reimbursement via Hours Worked: Reply,Hanming Fang and Qing Gong,"Matsumoto (2020) pointed out data and coding errors in Fang and Gong (2017). We show that these errors have limited impacts: all qualitative findings remain after correcting them. Matsumoto also discussed potential service overcounting in the aggregated utilization data we used to illustrate our method, and then quantified the extent of overcounting with a sample of Medicare claims. We acknowledge the issue but discuss the noise and the bias in his quantification. Overall, our proposed method remains useful, as regulators who are interested in applying the method are unlikely to be subject to the data limitations.",https://www.aeaweb.org/doi/10.1257/aer.20191970
American Economic Review,2020,"Seasonal Liquidity, Rural Labor Markets, and Agricultural Production","Günther Fink, B. Kelsey Jack and Felix Masiye","Rural economies in many developing countries are characterized by a lean season in the months preceding harvest, when farmers have depleted their cash and grain savings from the previous year. To identify the impacts of liquidity during the lean season, we offered subsidized loans in randomly selected villages in rural Zambia. Ninety-eight percent of households took up the loan. Loan eligibility led to increases in on-farm labor and agricultural output, driving up wages in local labor markets. Larger effects for poorer households suggest that liquidity constraints contribute to inequality in rural economies.",https://www.aeaweb.org/doi/10.1257/aer.20180607
American Economic Review,2020,Arrival of Young Talent: The Send-Down Movement and Rural Education in China,"Yi Chen, Ziying Fan, Xiaomin Gu and Li-An Zhou","This paper estimates the effects on rural education of the send-down movement during the Cultural Revolution, when about 16 million urban youth were mandated to resettle in the countryside. Using a county-level dataset compiled from local gazetteers and population censuses, we show that greater exposure to the sent-down youths significantly increased rural children's educational achievement. This positive effect diminished after the urban youth left the countryside in the late 1970s but never disappeared. Rural children who interacted with the sent-down youths were also more likely to pursue more-skilled occupations, marry later, and have smaller families than those who did not.",https://www.aeaweb.org/doi/10.1257/aer.20191414
American Economic Review,2020,Does Information Break the Political Resource Curse? Experimental Evidence from Mozambique,"Alex Armand, Alexander Coutts, Pedro Vicente and Inês Vilela","Natural resources can have a negative impact on the economy through corruption and civil conflict. This paper tests whether information can counteract this political resource curse. We implement a large-scale field experiment following the dissemination of information about a substantial natural gas discovery in Mozambique. We measure outcomes related to the behavior of citizens and local leaders through georeferenced conflict data, behavioral activities, lab-in-the-field experiments, and surveys. We find that information targeting citizens and their involvement in public deliberations increases local mobilization and decreases violence. By contrast, when information reaches only local leaders, it increases elite capture and rent-seeking.",https://www.aeaweb.org/doi/10.1257/aer.20190842
American Economic Review,2020,"Devotion and Development: Religiosity, Education, and Economic Progress in Nineteenth-Century France",Mara Squicciarini,"This paper studies when religion can hamper diffusion of knowledge and economic development, and through which mechanism. I examine Catholicism in France during the Second Industrial Revolution (1870–1914). In this period, technology became skill-intensive, leading to the introduction of technical education in primary schools. I find that more religious locations had lower economic development after 1870. Schooling appears to be the key mechanism: more religious areas saw a slower adoption of the technical curriculum and a push for religious education. In turn, religious education was negatively associated with industrial development 10 to 15 years later, when schoolchildren entered the labor market.",https://www.aeaweb.org/doi/10.1257/aer.20191054
American Economic Review,2020,Gambling over Public Opinion,Deepal Basak and Joyee Deb,"We consider bargaining environments in which public opinion provides leverage by making compromises costly. Two parties make initial demands, before knowing the public opinion. If deadlocked, they can bargain again after public opinion forms, but suffer reputation costs if they compromise, i.e., scale back their demands. We show that in equilibrium, parties may choose to make incompatible demands initially and gamble over public opinion even though one or both parties must bear a cost later. We characterize when deadlocks arise, and how this affects the welfare of the public in a representative two-party democracy compared to a direct democracy.",https://www.aeaweb.org/doi/10.1257/aer.20181495
American Economic Review,2020,From Extreme to Mainstream: The Erosion of Social Norms,"Leonardo Bursztyn, Georgy Egorov and Stefano Fiorin","Social norms, usually persistent, can change quickly when new public information arrives, such as a surprising election outcome. People may become more inclined to express views or take actions previously perceived as stigmatized and may judge others less negatively for doing so. We examine this possibility using two experiments. We first show via revealed preference experiments that Donald Trump's rise in popularity and eventual victory increased individuals' willingness to publicly express xenophobic views. We then show that individuals are sanctioned less negatively if they publicly expressed a xenophobic view in an environment where that view is more popular.",https://www.aeaweb.org/doi/10.1257/aer.20171175
American Economic Review,2020,Small and Large Firms over the Business Cycle,Nicolas Crouzet and Neil R. Mehrotra,"This paper uses new confidential Census data to revisit the relationship between firm size, cyclicality, and financial frictions. First, we find that large firms (the top 1 percent by size) are less cyclically sensitive than the rest. Second, high and rising concentration implies that the higher cyclicality of the bottom 99 percent of firms only has a modest impact on aggregate fluctuations. Third, differences in cyclicality are not simply explained by financing, and in fact appear largely unrelated to proxies for financial strength. We instead provide evidence for an alternative mechanism based on the industry scope of the very largest firms.",https://www.aeaweb.org/doi/10.1257/aer.20181499
