journal,year,title,authors,abstract,url
Biometrika,2024,Optimal regimes for algorithm-assisted human decision-making,"M J Stensrud, J D Laurendeau and A L Sarvet","SummaryWe consider optimal regimes for algorithm-assisted human decision-making. Such regimes are decision functions of measured pre-treatment variables and, by leveraging natural treatment values, enjoy a superoptimality property whereby they are guaranteed to outperform conventional optimal regimes. When there is unmeasured confounding, the benefit of using superoptimal regimes can be considerable. When there is no unmeasured confounding, superoptimal regimes are identical to conventional optimal regimes. Furthermore, identification of the expected outcome under superoptimal regimes in nonexperimental studies requires the same assumptions as identification of value functions under conventional optimal regimes when the treatment is binary. To illustrate the utility of superoptimal regimes, we derive identification and estimation results in a common instrumental variable setting. We use these derivations to analyse examples from the optimal regimes literature, including a case study of the effect of prompt intensive care treatment on survival.",http://hdl.handle.net/10.1093/biomet/asae016
Biometrika,2024,Exact selective inference with randomization,"Snigdha Panigrahi, Kevin Fry and Jonathan Taylor","SummaryWe introduce a pivot for exact selective inference with randomization. Not only does our pivot lead to exact inference in Gaussian regression models, but it is also available in closed form. We reduce this problem to inference for a bivariate truncated Gaussian variable. By doing so, we give up some power that is achieved with approximate maximum likelihood estimation in Panigrahi & Taylor (2023). Yet our pivot always produces narrower confidence intervals than a closely related data-splitting procedure. We investigate the trade-off between power and exact selective inference on simulated datasets and an HIV drug resistance dataset.",http://hdl.handle.net/10.1093/biomet/asae019
Biometrika,2024,Flexible control of the median of the false discovery proportion,"Jesse Hemerik, Aldo Solari and Jelle J Goeman","SummaryWe introduce a multiple testing procedure that controls the median of the proportion of false discoveries in a flexible way. The procedure requires only a vector of p-values as input and is comparable to the Benjamini–Hochberg method, which controls the mean of the proportion of false discoveries. Our method allows free choice of one or several values ofafter seeing the data, unlike the Benjamini–Hochberg procedure, which can be very anti-conservative whenis chosen post hoc. We prove these claims and illustrate them with simulations. The proposed procedure is inspired by a popular estimator of the total number of true hypotheses. We adapt this estimator to provide simultaneously median unbiased estimators of the proportion of false discoveries, valid for finite samples. This simultaneity allows for the claimed flexibility. Our approach does not assume independence. The time complexity of our method is linear in the number of hypotheses, after sorting the p-values.",http://hdl.handle.net/10.1093/biomet/asae018
Biometrika,2024,Radial neighbours for provably accurate scalable approximations of Gaussian processes,"Yichen Zhu, Michele Peruzzi, Cheng Li and David B Dunson","In geostatistical problems with massive sample size, Gaussian processes can be approximated using sparse directed acyclic graphs to achieve scalable O(n) computational complexity. In these models, data at each location are typically assumed conditionally dependent on a small set of parents that usually include a subset of the nearest neighbours. These methodologies often exhibit excellent empirical performance, but the lack of theoretical validation leads to unclear guidance in specifying the underlying graphical model and sensitivity to graph choice. We address these issues by introducing radial-neighbour Gaussian processes, a class of Gaussian processes based on directed acyclic graphs in which directed edges connect every location to all of its neighbours within a predetermined radius. We prove that any radial-neighbour Gaussian process can accurately approximate the corresponding unrestricted Gaussian process in the Wasserstein-2 distance, with an error rate determined by the approximation radius, the spatial covariance function and the spatial dispersion of samples. We offer further empirical validation of our approach via applications on simulated and real-world data, showing excellent performance in both prior and posterior approximations to the original Gaussian process.",http://hdl.handle.net/10.1093/biomet/asae029
Biometrika,2024,A rank-based sequential test of independence,Alexander Henzi and Michael Law,"SummaryWe consider the problem of independence testing for two univariate random variables in a sequential setting. By leveraging recent developments on safe, anytime-valid inference, we propose a test with time-uniform Type-I error control and derive explicit bounds on the finite-sample performance of the test. We demonstrate the empirical performance of the procedure in comparison to existing sequential and nonsequential independence tests. Furthermore, since the proposed test is distribution-free under the null hypothesis, we empirically simulate the gap due to Ville’s inequality, the supermartingale analogue of Markov’s inequality, that is commonly applied to control Type-I error in anytime-valid inference, and apply this to construct a truncated sequential test.",http://hdl.handle.net/10.1093/biomet/asae023
Biometrika,2024,Testing independence for sparse longitudinal data,"Changbo Zhu, Junwen Yao and Jane-Ling Wang","With the advance of science and technology, more and more data are collected in the form of functions. A fundamental question for a pair of random functions is to test whether they are independent. This problem becomes quite challenging when the random trajectories are sampled irregularly and sparsely for each subject. In other words, each random function is only sampled at a few time-points, and these time-points vary with subjects. Furthermore, the observed data may contain noise. To the best of our knowledge, there exists no consistent test in the literature to test the independence of sparsely observed functional data. We show in this work that testing pointwise independence simultaneously is feasible. The test statistics are constructed by integrating pointwise distance covariances (Székely et al., 2007) and are shown to converge, at a certain rate, to their corresponding population counterparts, which characterize the simultaneous pointwise independence of two random functions. The performance of the proposed methods is further verified by Monte Carlo simulations and analysis of real data.",http://hdl.handle.net/10.1093/biomet/asae035
Biometrika,2024,On some algorithms for estimation in Gaussian graphical models,S Højsgaard and S Lauritzen,"In Gaussian graphical models, the likelihood equations must typically be solved iteratively. This paper investigates two algorithms: a version of iterative proportional scaling, which avoids inversion of large matrices, and an algorithm based on convex duality and operating on the covariance matrix by neighbourhood coordinate descent, which corresponds to the graphical lasso with zero penalty. For large, sparse graphs, the iterative proportional scaling algorithm appears feasible and has simple convergence properties. The algorithm based on neighbourhood coordinate descent is extremely fast and less dependent on sparsity, but needs a positive-definite starting value to converge. We provide an algorithm for finding such a starting value for graphs with low colouring number. As a consequence, we also obtain a simplified proof of existence of the maximum likelihood estimator in such cases.",http://hdl.handle.net/10.1093/biomet/asae028
Biometrika,2024,Network-adjusted covariates for community detection,Y Hu and W Wang,"SummaryCommunity detection is a crucial task in network analysis that can be significantly improved by incorporating subject-level information, ie, covariates. Existing methods have shown the effectiveness of using covariates on the low-degree nodes, but rarely discuss the case where communities have significantly different density levels, ie, multiscale networks. In this paper, we introduce a novel method that addresses this challenge by constructing network-adjusted covariates, which leverage the network connections and covariates with a node-specific weight for each node. This weight can be calculated without tuning parameters. We present novel theoretical results on the strong consistency of our method under degree-corrected stochastic blockmodels with covariates, even in the presence of misspecification and multiple sparse communities. Additionally, we establish a general lower bound for the community detection problem when both the network and covariates are present, and it shows that our method is optimal for connection intensity up to a constant factor. Our method outperforms existing approaches in simulations and a LastFM app user network. We then compare our method with others on a statistics publication citation network where 30% of nodes are isolated, and our method produces reasonable and balanced results. Our method is implemented in the R package NAC.",http://hdl.handle.net/10.1093/biomet/asae011
Biometrika,2024,Skip sampling: subsampling in the frequency domain,Tucker McElroy and Dimitris N Politis,"SummaryOver the last 35 years, several bootstrap methods for time series have been proposed. Popular time domain methods include the block bootstrap, the stationary bootstrap, the linear process bootstrap, among others; subsampling for time series is also available, and is closely related to the block bootstrap. The frequency domain bootstrap has been performed either by resampling the periodogram ordinates or by resampling the ordinates of the discrete Fourier transform. The paper at hand proposes a novel construction of subsampling the discrete Fourier transform ordinates, and investigates its theoretical properties and realm of applicability. Numerical studies show that the new method performs comparably to the frequency domain bootstrap for linear spectral means and ratio statistics, while at the same time yielding significant computational savings as well as numerical stability. Some key words: Discrete Fourier transform; Spectral density, Time series.",http://hdl.handle.net/10.1093/biomet/asae039
Biometrika,2024,Individualized dynamic latent factor model for multi-resolutional data with application to mobile health,"J Zhang, F Xue, Q Xu, J Lee and A Qu","SummaryMobile health has emerged as a major success for tracking individual health status, due to the popularity and power of smartphones and wearable devices. This has also brought great challenges in handling heterogeneous, multi-resolution data that arise ubiquitously in mobile health due to irregular multivariate measurements collected from individuals. In this paper, we propose an individualized dynamic latent factor model for irregular multi-resolution time series data to interpolate unsampled measurements of time series with low resolution. One major advantage of the proposed method is the capability to integrate multiple irregular time series and multiple subjects by mapping the multi-resolution data to the latent space. In addition, the proposed individualized dynamic latent factor model is applicable to capturing heterogeneous longitudinal information through individualized dynamic latent factors. Our theory provides a bound on the integrated interpolation error and the convergence rate for B-spline approximation methods. Both the simulation studies and the application to smartwatch data demonstrate the superior performance of the proposed method compared to existing methods.",http://hdl.handle.net/10.1093/biomet/asae015
