journal,year,title,authors,abstract,url
Journal of Political Economy,2020,"Declining Search Frictions, Unemployment, and Growth",Paolo Martellini and Guido Menzio,"For a search-theoretic model of the labor market, we seek conditions for the existence of a balanced growth path (BGP), where unemployment, vacancy, and worker’s transitions rates remain constant in the face of improvements in the production and search technologies. A BGP exists iff firm-worker matches are inspection goods and the quality of a match is drawn from a Pareto distribution. Declining search frictions contribute to growth with an intensity determined by the tail coefficient of the Pareto distribution. We develop a strategy to measure the rate of decline of search frictions and their contribution to growth.",http://dx.doi.org/10.1086/710975
Journal of Political Economy,2020,What Goes Up May Not Come Down: Asymmetric Incidence of Value-Added Taxes,"Youssef Benzarti, Dorian Carloni, Jarkko Harju and Tuomas Kosonen","This paper provides evidence that prices respond significantly more strongly to increases than to decreases in value-added taxes (VATs). First, using two plausibly exogenous VAT changes, we show that prices respond twice as much to VAT increases as to VAT decreases. Second, we show that this asymmetry results in higher equilibrium profits and markups. Third, we find that firms operating with low profit margins are particularly likely to respond asymmetrically to VAT changes. Fourth, these asymmetric price effects persist several years after VAT changes take place. Fifth, using all VAT changes in the European Union from 1996 to 2015, we find similar levels of asymmetry.",http://dx.doi.org/10.1086/710558
Journal of Political Economy,2020,Ex Ante Returns and Occupational Choice,"Peter Arcidiacono, V. Joseph Hotz, Arnaud Maurel and Teresa Romano","Using data from Duke University undergraduates, we make three main contributions to the literature. First, we show that data on earnings beliefs and probabilities of choosing particular occupations are highly informative of future earnings and occupations. Second, we show how beliefs data can be used to recover ex ante treatment effects and their relationship with individual choices. We find large differences in expected earnings across occupations and provide evidence of sorting on expected gains. Finally, nonpecuniary factors play an important role, with a sizable share of individuals willing to give up substantial amounts of earnings by not choosing their highest-paying occupation.",http://dx.doi.org/10.1086/710559
Journal of Political Economy,2020,Commitment versus Flexibility with Costly Verification,Marina Halac and Pierre Yared,"A principal faces an agent who is better informed but biased toward higher actions. She can verify the agent’s information and specify his permissible actions. We show that if the verification cost is small enough, a threshold with an escape clause (TEC) is optimal: the agent either chooses an action below a threshold or requests verification and the efficient action above the threshold. For higher costs, however, the principal may require verification only for intermediate actions, dividing the delegation set. TEC is always optimal if the principal cannot commit to inefficient allocations following the verification decision and result.",http://dx.doi.org/10.1086/710560
Journal of Political Economy,2020,Welfare Analysis with Heterogeneous Risk Preferences,Maya Eden,"How much should society be willing to pay for reducing inequality? The standard approach to this normative question relates inequality aversion to risk aversion by treating inequality as an outcome of a lottery. However, in the presence of heterogeneous risk preferences, it is unclear whose preferences should be used for evaluating this lottery. This paper derives a social welfare function as a limit of an iterative procedure, in which each iteration constructs a lottery based on the certainty equivalents from the previous iteration. The limit of this procedure can be interpreted as the equally distributed equivalent of the initial allocation.",http://dx.doi.org/10.1086/710561
Journal of Political Economy,2020,A/B Testing with Fat Tails,"Eduardo Azevedo, Alex Deng, José Luis Montiel Olea, Justin Rao and E. Glen Weyl","We propose a new framework for optimal experimentation, which we term the “A/B testing problem.” Our model departs from the existing literature by allowing for fat tails. Our key insight is that the optimal strategy depends on whether most gains accrue from typical innovations or from rare, unpredictable large successes. If the tails of the unobserved distribution of innovation quality are not too fat, the standard approach of using a few high-powered “big” experiments is optimal. However, if the distribution is very fat tailed, a “lean” strategy of trying more ideas, each with possibly smaller sample sizes, is preferred. Our theoretical results, along with an empirical analysis of Microsoft Bing’s EXP platform, suggest that simple changes to business practices could increase innovation productivity.",http://dx.doi.org/10.1086/710607
Journal of Political Economy,2020,Erratum: Fatter Attraction: Anthropometric and Socioeconomic Matching on the Marriage Market,"Pierre-André Chiappori, Sonia Oreffice and Climent Quintana-Domeque",,http://dx.doi.org/10.1086/710838
Journal of Political Economy,2020,Political Cycles and Stock Returns,Lubos Pastor and Pietro Veronesi,"We develop a model of political cycles driven by time-varying risk aversion. Agents choose to work in the public or private sector and to vote Democratic or Republican. In equilibrium, when risk aversion is high, agents elect Democrats—the party promising more redistribution. The model predicts higher average stock market returns under Democratic presidencies, explaining the well-known “presidential puzzle.” The model can also explain why economic growth has been faster under Democratic presidencies. In the data, Democratic voters are more risk averse, and risk aversion declines during Democratic presidencies. Public workers vote Democratic, while entrepreneurs vote Republican, as the model predicts.",http://dx.doi.org/10.1086/710532
Journal of Political Economy,2020,How Do Doctors Respond to Incentives? Unintended Consequences of Paying Doctors to Reduce Costs,Diane Alexander,"Billions of dollars have been spent on pilot programs searching for ways to reduce health care costs. I study one such program, in which hospitals pay doctors bonuses for reducing the total hospital costs of admitted Medicare patients. Doctors respond to the bonuses by becoming more likely to admit patients whose treatment can generate high bonuses and sorting healthier patients into participating hospitals. Conditional on patient health, however, doctors do not reduce costs or change procedure use. These results highlight the ability of doctors to game incentive schemes and the risks of basing nationwide health care reforms on pilot programs.",http://dx.doi.org/10.1086/710334
Journal of Political Economy,2020,Firm Volatility in Granular Networks,"Bernard Herskovic, Bryan Kelly, Hanno Lustig and Stijn Van Nieuwerburgh","Firm volatilities comove strongly over time, and their common factor is the dispersion of the economy-wide firm size distribution. In the cross section, smaller firms and firms with a more concentrated customer base display higher volatility. Network effects are essential to explaining the joint evolution of the empirical firm size and firm volatility distributions. We propose and estimate a simple network model of firm volatility in which shocks to customers influence their suppliers. Larger suppliers have more customers, and customer-supplier links depend on customers’ size. The model produces distributions of firm volatility, size, and customer concentration consistent with the data.",http://dx.doi.org/10.1086/710345
Journal of Political Economy,2020,Copyrights and Creativity: Evidence from Italian Opera in the Napoleonic Age,Michela Giorcelli and Petra Moser,"This paper exploits variation in the adoption of copyrights within Italy—due to the timing of Napoléon’s military victories—to investigate the causal effects of copyrights on creativity. Baseline regressions compare changes in opera production across Italian states with and without copyrights. This analysis yields three main results. First, the adoption of copyrights led to a significant increase in the number of newly created operas. Second, copyrights raised the quality of new operas, measured both by their immediate success and by their longevity. Third, there were no benefits from copyright extensions beyond the life of the original creator.",http://dx.doi.org/10.1086/710534
Journal of Political Economy,2020,Productivity and Organization in Portuguese Firms,"Lorenzo Caliendo, Giordano Mion, Luca David Opromolla and Esteban Rossi-Hansberg","Using employer-employee matched and firm production quantity and input data for Portuguese firms, we study the endogenous response of productivity to firm reorganizations as measured by changes in the number of management layers. We show that, as a result of an exogenous demand or productivity shock that makes the firm reorganize and add a management layer, quantity-based productivity increases by about 6%, while revenue-based productivity drops by around 3%. Such a reorganization makes the firm more productive but also increases the quantity produced to an extent that lowers the price charged by the firm and, as a result, its revenue-based productivity as well.",http://dx.doi.org/10.1086/710533
Journal of Political Economy,2020,Equilibrium Labor Market Search and Health Insurance Reform,Naoki Aizawa and Hanming Fang,"We present and empirically implement an equilibrium labor market search model where risk-averse workers facing medical expenditure shocks are matched with firms making health insurance coverage decisions. We use our estimated model to evaluate the equilibrium impact of many health care reform proposals, including the 2010 Affordable Care Act (ACA). We use the estimates of the early impact of the ACA as a model validation. We find that income-based subsidies for health insurance premiums are crucial for the sustainability of the ACA, while the ACA can still substantially reduce the uninsured rate without the individual or the employer mandate.",http://dx.doi.org/10.1086/710535
Journal of Political Economy,2020,Occupational Licensing and Maternal Health: Evidence from Early Midwifery Laws,"D. Mark Anderson, Ryan Brown, Kerwin Kofi Charles and Daniel I. Rees","Exploiting variation across states and municipalities in the timing and details of midwifery laws introduced during the period 1900–1940 and using data assembled from various primary sources, we find that requiring midwives to be licensed reduced maternal mortality by 7%–8% and may have led to modest reductions in infant mortality. These estimates represent the strongest evidence to date that licensing restrictions can improve the health of consumers and are directly relevant to ongoing policy debates on the merits of licensing midwives.",http://dx.doi.org/10.1086/710555
Journal of Political Economy,2020,Erratum: Chinese College Admissions and School Choice Reforms: A Theoretical Analysis,Yan Chen and Onur Kesten,,http://dx.doi.org/10.1086/710554
Journal of Political Economy,2020,Moral Values and Voting,Benjamin Enke,"This paper studies the supply of and demand for moral values in recent US presidential elections. Using a combination of large-scale survey data and text analyses, I find support for the hypothesis that both voters and politicians exhibit heterogeneity in their emphasis on universalist relative to communal moral values and that politicians’ vote shares partly reflect the extent to which their moral appeal matches the values of the electorate. Over the last decade, Americans’ values have become increasingly communal—especially in rural areas—which generated increased moral polarization and is associated with changes in voting patterns across space.",http://dx.doi.org/10.1086/708857
Journal of Political Economy,2020,Intergenerational Redistribution in the Great Recession,"Andrew Glover, Jonathan Heathcote, Dirk Krueger and José-Víctor Ríos-Rull","The Great Recession saw sharp drops in labor earnings and even larger declines in asset prices. How were the welfare losses from these declines distributed across different age groups? To address this question we construct an overlapping-generations general equilibrium model in which households face large aggregate shocks. A calibrated version of the model replicates observed dynamics for asset prices. Younger households experience larger earnings losses in a model Great Recession, but benefit from being able to buy assets at temporarily depressed prices. As a result, the model predicts that the young experience smaller welfare losses than older cohorts.",http://dx.doi.org/10.1086/708820
Journal of Political Economy,2020,Collusion in Markets with Syndication,"John William Hatfield, Scott Kominers, Richard Lowery and Jordan M. Barry","Many markets are syndicated, including those for initial public offerings, club deal leveraged buyouts, and debt issuances; in such markets, each winning bidder invites competitors to join a syndicate to complete production. We show that in syndicated markets, collusion may become easier as market concentration falls and market entry may facilitate collusion. In particular, firms can sustain collusion by refusing to syndicate with any firm that undercuts the collusive price, thereby raising that firm’s production costs. Our results can thus rationalize the paradoxical empirical observations that many real-world syndicated markets exhibit seemingly collusive pricing despite low levels of market concentration.",http://dx.doi.org/10.1086/709953
Journal of Political Economy,2020,Identification in Auction Models with Interdependent Costs,Paulo Somaini,"This paper provides a nonparametric identification result for procurement models with asymmetric bidders, dependent private information, and interdependent costs. For risk-neutral bidders, the model’s payoff-relevant primitives are the joint distribution of private information and each bidder’s full-information expected cost. The joint distribution of bids identifies the joint distribution of signals. First-order conditions identify the expected cost conditional on tying with at least one competitor for the lowest bid. I show identification of each bidder’s full-information cost, using variation in competitors’ cost shifters that are excludable from bidders’ own full-information costs, and generate variation in the set of competitors’ signals that induce a tie for the lowest bid. I estimate the relevant payoff primitives using data from Michigan highway procurements and evaluate policies that affect the winner’s curse’s severity.",http://dx.doi.org/10.1086/709970
