journal,year,title,authors,abstract,url
AEJ: Applied Economics,2023,How Do Households Respond to Job Loss? Lessons from Multiple High-Frequency Datasets,"Asger Lau Andersen, Amalie Sofie Jensen, Niels Johannesen, Claus Thustrup Kreiner, Søren Leth-Petersen and Adam Sheridan","How much and through which channels do households self-insure against job loss? Combining data from a large bank and from government sources, we quantify a broad range of responses to job loss in a unified empirical framework. Cumulated over a two-year period, households reduce spending by 30 percent of their income loss. They mainly self-insure through adjustments of liquid balances, which account for 50 percent of the income loss. Other channels—spousal labor supply, private transfers, home equity extraction, mortgage refinancing, and consumer credit—contribute less to self-insurance. Both overall self-insurance and the channels vary with household characteristics in intuitive ways.",https://www.aeaweb.org/doi/10.1257/app.20210206
AEJ: Applied Economics,2023,Improving Regulatory Effectiveness through Better Targeting: Evidence from OSHA,"Matthew S. Johnson, David Levine and Michael Toffel","We study how a regulator can best target inspections. Our case study is a US Occupational Safety and Health Administration (OSHA) program that randomly allocated some inspections. On average, each inspection led to 2.4 (9 percent) fewer serious injuries over the next 5 years. Using new machine learning methods, we find that OSHA could have averted as much as twice as many injuries by targeting inspections to workplaces with the highest expected averted injuries and nearly as many by targeting the highest expected level of injuries. Either approach would have generated up to $850 million in social value over the decade we examine.",https://www.aeaweb.org/doi/10.1257/app.20200659
AEJ: Applied Economics,2023,Temporal Instability of Risk Preference among the Poor: Evidence from Payday Cycles,"Mika Akesaka, Peter Eibich, Chie Hanaoka and Hitoshi Shigeoka","The poor live paycheck to paycheck and are repeatedly exposed to strong cyclical income fluctuations. We investigate whether such income fluctuations affect their risk preference. If risk preference temporarily changes around payday, optimal decisions made before payday may no longer be optimal afterward, which could reinforce poverty. By exploiting social security payday cycles in the United States, we find that the poor relying heavily on social security become more risk tolerant before payday. More than cognitive decline before payday, the deterioration of mental health and relative deprivation are likely to play a role. We find similar evidence among the Japanese elderly.",https://www.aeaweb.org/doi/10.1257/app.20220073
AEJ: Applied Economics,2023,Coming Apart? Cultural Distances in the United States over Time,Marianne Bertrand and Emir Kamenica,"We analyze trends in cultural distances between groups in the United States defined by income, education, gender, race, and political ideology. We measure cultural distance as the ability to infer an individual's group based on media diet, consumer behavior, time use, social attitudes, or newborn's name. Gender difference in time-use decreased between 1965 and 1995 and has remained constant since. Differences in social attitudes by political ideology, and somewhat by income, have increased over the last four decades. Whites and non-Whites have diverged in consumer behavior. For all other demographic divisions and cultural dimensions, cultural distance has been broadly constant over time.",https://www.aeaweb.org/doi/10.1257/app.20210663
AEJ: Applied Economics,2023,"Immigration, Crime, and Crime (Mis)Perceptions","Nicolás Ajzenman, Patricio Dominguez and Raimundo Undurraga","This paper studies the effects of immigration on crime and crime perceptions in Chile, where the foreign-born population tripled in less than ten years. We document null effects of immigration on crime but positive and significant effects on crime-related concerns and on preventive behavioral responses, such as investing in home security. We explore several channels and provide suggestive evidence related to low- versus high-education immigrants, ethnicity-related intergroup threats, and the role of local media.",https://www.aeaweb.org/doi/10.1257/app.20210156
AEJ: Applied Economics,2023,Coordination and Bandwagon Effects: How Past Rankings Shape the Behavior of Voters and Candidates,"Riako Granzier, Vincent Pons and Clemence Tricaud","Candidates' placements in polls and past elections can be powerful coordination devices for parties and voters. Using a regression discontinuity design in French two-round elections, we show that candidates who place first in the first round are more likely to stay in the race and win than those who placed second. These effects are even larger for ranking second versus third, and also present for third versus fourth. They stem from allied parties agreeing on which candidate should drop out, voters coordinating their choice, and the bandwagon effect of wanting to vote for the winner. We find similar results across 19 other countries.",https://www.aeaweb.org/doi/10.1257/app.20210840
AEJ: Applied Economics,2023,Contagious Dishonesty: Corruption Scandals and Supermarket Theft,Giorgio Gulino and Federico Masera,"Is dishonest behavior contagious? We answer this question by studying whether corruption scandals affect the propensity of supermarket customers to steal while using a self-service checkout system. Crucially, this system allows shoppers to engage in dishonest behavior by underreporting the value of their shopping cart. Exploiting data from random audits on shoppers, we show that the probability of stealing increases by 16 percent after a local corruption scandal breaks. This effect is not driven by any change in material incentives. Suggestive evidence shows that it is driven by a reduction in the self-imposed cost of stealing.",https://www.aeaweb.org/doi/10.1257/app.20210446
AEJ: Applied Economics,2023,Collateralized Marriage,Jeanne Lafortune and Corinne Low,"Marriage rates have become increasingly stratified by homeownership. We investigate this in a household model where investments in public goods reduce future earnings and, thus, divorce risk creates inefficiencies. Access to a joint savings technology, like a house, collateralizes marriage, providing insurance to the lower-earning partner and increasing specialization, public goods, and value from marriage. We use idiosyncratic variation in housing prices to show that homeownership access indeed leads to greater specialization. The model also predicts that policies that erode the marriage contract in other ways will make wealth a more important determinant of marriage, which we confirm empirically.",https://www.aeaweb.org/doi/10.1257/app.20210614
AEJ: Applied Economics,2023,How Cable News Reshaped Local Government,Elliott Ash and Sergio Galletta,"This paper shows that partisan cable news broadcasts have a causal effect on the size and composition of budgets in US localities. Using exogenous channel positioning as an instrument for viewership, we show that exposure to the conservative Fox News channel reduces revenues and expenditures. Multiple mechanisms drive these results: Fox News improves election chances for local Republicans, alters politician campaign agendas, and shifts voter policy preferences on fiscal issues. Consistent with the priorities of small-government conservatism, we find evidence that private provision compensates for the reduced public services. The ""Fox News effect"" extends beyond vote shares to rightward policy shifts.",https://www.aeaweb.org/doi/10.1257/app.20210501
AEJ: Applied Economics,2023,Hidden Income and the Perceived Returns to Migration,Travis Baseler,"In many developing economies, urban workers earn substantially more than rural workers with the same level of education. Why don't more rural workers migrate to cities? I use two field experiments in Kenya to show that low migration is partly due to underestimation of urban incomes, which is sustained by income hiding by migrants. Parents at the origin underestimate their migrant children's incomes by nearly half, and underestimation is greater when a migrant's remittance obligations are high. Providing information about urban earnings increases migration to the capital city by about 40 percent over two years.",https://www.aeaweb.org/doi/10.1257/app.20210571
AEJ: Applied Economics,2023,Returns to International Migration: Evidence from a Bangladesh-Malaysia Visa Lottery,"Ahmed Mushfiq Mobarak, Iffath Sharif and Maheshwor Shrestha","South Asians traveling to richer Asian nations is the world's largest migration corridor. We track down applicants to a government lottery that randomly allocated visas to Bangladeshis for temporary labor contracts in Malaysia, five years later. Most lottery winners migrate, and migrants' earnings triple. Their remittance raises their family's standard of living in Bangladesh. The migrant's absence pauses marriage and childbirth and shifts decision-making power toward females. Migration removes enterprising individuals, lowering household entrepreneurship, but does not crowd out other family members' labor supply. A deferred migration offer never materialized for a subgroup. Their premigration investments in skills generate no returns in the domestic market.",https://www.aeaweb.org/doi/10.1257/app.20220258
AEJ: Applied Economics,2023,Civil Liberties in Times of Crisis,"Marcella Alsan, Luca Braghieri, Sarah Eichmeyer, Minjeong Joyce Kim, Stefanie Stantcheva and David Yang","We study people's willingness to trade off civil liberties for increased health security in the context of the COVID-19 pandemic by deploying representative surveys involving around 550,000 responses across 15 countries. We document significant heterogeneity across groups in willingness to sacrifice rights: citizens disadvantaged by income, education, or race are less willing to sacrifice rights than their more advantaged peers in every country. Leveraging naturally occurring variation and experimental approaches, we estimate a one standard deviation increase in health insecurity increases willingness to sacrifice civil liberties by 68–83 percent of the difference between the average Chinese and US citizen.",https://www.aeaweb.org/doi/10.1257/app.20210736
AEJ: Applied Economics,2023,Discrimination in Times of Crises and the Role of the Media,Asaf Zussman,"Can the extent of ethnic discrimination change quickly, and what circumstances and mechanisms make such changes possible? I address these questions by using scraped data to study the daily evolution of customer discrimination against Arab doctors in Israel from January 2020 to June 2021. Results show that: (1) the outbreak of the coronavirus crisis in March 2020 led to a dramatic decline in discrimination; (2) the eruption of a wave of ethnic riots in May 2021 had the opposite effect; (3) media coverage of the contribution of Arab doctors to the fight against the pandemic helped bring about the first change.",https://www.aeaweb.org/doi/10.1257/app.20210732
AEJ: Applied Economics,2023,Physical Disability and Labor Market Discrimination: Evidence from a Video Résumé Field Experiment,"Charles Bellemare, Marion Goussé, Guy Lacroix and Steeve Marchand","We sent fictitious applications to firms advertising job openings. We find that revealing a disability decreases callback rates by 25 percentage points. This result is not explained by accessibility constraints or lower productivity due to disability. We find that including a video résumé of a well-spoken applicant significantly increases callbacks by 10 percentage points for persons with and without disabilities, suggesting that discrimination is unaffected by quality signals in our context. Analysis of viewing activity suggests that employers seek less information when the applicant is disabled. Disclosing the disability later in the video increases employers' viewing time but leaves callback rates unchanged.",https://www.aeaweb.org/doi/10.1257/app.20210633
AEJ: Applied Economics,2023,The Effect of Hospital Postpartum Care Regulations on Breastfeeding and Maternal Time Allocation,Emily C. Lawler and Katherine G. Yewell,"We study the effects of state hospital regulations intended to increase breastfeeding by requiring certain standards of care during the immediate postpartum hospital stay. We find that these regulations significantly increased breastfeeding initiation by 3.8 percentage points (5.1 percent) and the probability of breastfeeding at 3 and 6 months postpartum by approximately 7 percent. We also provide evidence that these breastfeeding-promoting policies significantly increased maternal time spent on child care, crowding out time spent on formal work. Observed reductions in employment are concentrated among mothers with infants between zero and three months of age.",https://www.aeaweb.org/doi/10.1257/app.20220201
AEJ: Applied Economics,2023,When Sarah Meets Lawrence: The Effects of Coeducation on Women's College Major Choices,"Avery Calkins, Ariel Binder, Dana Shaat and Brenden Timpe","We leverage variation in the adoption of coeducation by US women's colleges to study how exposure to a mixed-gender collegiate environment affects women's human capital investments. Our event-study analyses of newly collected historical data find a 3.0–3.5 percentage point (30–33 percent) decline in the share of women majoring in STEM fields. While coeducation caused a large influx of male peers and a modest increase in male faculty, we find no evidence that it altered the composition of the female student body or other gender-neutral inputs. Extrapolation of our main estimate suggests that coeducational environments explain 36 percent of the current gender gap in STEM majors.",https://www.aeaweb.org/doi/10.1257/app.20210692
AEJ: Applied Economics,2023,Uncovering Peer Effects in Social and Academic Skills,Román Andrés Zárate,"This paper studies the impact of adolescent peers who are central in their social network on the formation of social skills and academic performance of fellow students. I conduct a novel large-scale field experiment at selective public boarding schools in Peru with two treatments: (i) more socially central versus less socially central peers, and (ii) higher-achieving versus lower-achieving peers. Peer effects are more pronounced for social skills than academic performance, and both vary by gender. While socially central peers lead boys to better social skills, higher-achieving peers decrease girls' test scores. Gender differences in self-confidence can explain both findings.",https://www.aeaweb.org/doi/10.1257/app.20210583
