journal,year,title,authors,abstract,url
Journal of Financial Economics,2023,Partisanship in loan pricing,"Ramona Dagostino, Janet Gao and Pengfei Ma","Does partisanship influence the way investors price financial assets? Using voter registration data of bankers originating large corporate loans, we show that bankers whose party differs from that of the U.S. President charge 7% higher loan spreads than other bankers. This effect holds regardless of borrowers’ partisanship, and becomes stronger for politically active bankers and when partisan media exhibit greater disagreement. Bankers do not match disproportionately with co-partisan borrowers but they lead syndicates more frequently with co-partisan bankers. Our results are not driven by bank or borrower fundamentals, but suggest that investor optimism, driven by political alignment, shapes asset prices.",http://www.sciencedirect.com/science/article/pii/S0304405X23001575
Journal of Financial Economics,2023,CEO compensation: Evidence from the field,"Alex Edmans, Tom Gosling and Dirk Jenter","We survey directors and investors on the objectives, constraints, and determinants of CEO pay. We find that directors face constraints beyond participation and incentives, and that pay matters not to finance consumption but to address CEOs’ fairness concerns. 67% of directors would sacrifice shareholder value to avoid controversy, leading to lower levels and one-size-fits-all structures. Shareholders are the main source of constraints, suggesting directors and investors disagree on how to maximize value. Intrinsic motivation and reputation are seen as stronger motivators than incentive pay. Even with strong portfolio incentives, flow pay responds to performance to fairly recognize the CEO's contribution.",http://www.sciencedirect.com/science/article/pii/S0304405X23001587
Journal of Financial Economics,2023,Sorting out the effect of credit supply,"Briana Chang, Matthieu Gomez and Harrison Hong","We document that banks that cut lending more during the Great Recession were lending to riskier firms ex-ante. To understand the aggregate implications of this sorting pattern, we build an assignment model in which banks have heterogeneous costs to take on risky loans and firms have different credit risks. In the model, aggregate loan volume depends on the entire distribution of bank holding costs and firm credit risks. We then use our model to recover the change in the distribution of bank holding costs during the Great Recession and show that it explains two-thirds of the decline of aggregate loan volume during this period.",http://www.sciencedirect.com/science/article/pii/S0304405X23001599
Journal of Financial Economics,2023,Retraction notice to “Common risk factors in the cross-section of corporate bond returns” [Journal of Financial Economics 131 (3) (2019) 619-642],"Jennie Bai, Turan G. Bali and Quan Wen",,http://www.sciencedirect.com/science/article/pii/S0304405X23001617
Journal of Financial Economics,2023,Intermediary balance sheets and the treasury yield curve,"Wenxin Du, Benjamin Hebert and Wenhao Li","We document a regime change in the Treasury market post-Global Financial Crisis (GFC): dealers switched from net short to net long Treasury bonds. We construct “net-long” and “net-short” curves that account for balance sheet and financing costs, and show that actual yields moved from the net short curve pre-GFC to the net long curve post-GFC. Our theory shows the regime shift caused negative swap spreads and co-movement among swap spreads, dealer positions, and covered-interest-parity violations. Furthermore, the effects of various monetary and regulatory policies are regime-dependent. We highlight Treasury supply as a plausible driver of this regime shift.",http://www.sciencedirect.com/science/article/pii/S0304405X23001629
Journal of Financial Economics,2023,The jump leverage risk premium,Tim Bollerslev and Viktor Todorov,"Jumps in asset prices are ubiquitous, yet the apparent high price of jump risk observed empirically is commonly viewed as puzzling. We develop new model-free short-time risk-neutral variance expansions, allowing us to clearly delineate the importance of jumps in generating both price and variance risks. We find that simultaneous jumps in the price and the stochastic volatility and/or jump intensity of the market commands a sizeable risk premium. The existence of “jump leverage” risk premium may be rationalized in the context of equilibrium-based models by jumps in the conditional moments of the underlying fundamentals and/or changes in investors' risk aversion.",http://www.sciencedirect.com/science/article/pii/S0304405X23001630
Journal of Financial Economics,2023,Return predictability with endogenous growth,"Federico M. Bandi, Lorenzo Bretscher and Andrea Tamoni","The component of the volatility of total factor productivity (TFP) that is orthogonal to the dividend price ratio is shown to have long-run predictive ability for excess market returns. This finding implies that TFP volatility should also predict real cash flows and/or real interest rates: it is found to mainly predict real cash flows through inflation. A model with endogenous growth, Epstein-Zin preferences and price rigidities reconciles both TFP volatility-driven long-run predictability and its real implications. Within the model, we justify the similar (to that of TFP volatility) predictive ability of a low-frequency notion of market volatility as well as the cross-sectional pricing of TFP volatility risk in alternative asset classes.",http://www.sciencedirect.com/science/article/pii/S0304405X23001642
Journal of Financial Economics,2023,Treasury option returns and models with unspanned risks,"Gurdip Bakshi, John Crosby, Xiaohui Gao and Jorge W. Hansen","We document the phenomenon that average excess returns of out-of-the-money puts and calls on bond futures are negative, both unconditionally and conditionally on economic states. To explain these findings, we develop economically motivated restrictions in the context of a theory in which the pricing kernel is a general diffusion process with spanned and unspanned components. Our reconciliation is a framework that introduces market incompleteness and priced unspanned volatility risks, allowing for time-varying downside and upside futures risk premiums. The estimated model shows consistency with data on bond yields, yield volatilities, bond futures return volatilities, option prices, and option risk premiums.",http://www.sciencedirect.com/science/article/pii/S0304405X23001769
Journal of Financial Economics,2023,Machine learning and fund characteristics help to select mutual funds with positive alpha,"Victor DeMiguel, Javier Gil-Bazo, Francisco J. Nogales and Andre Santos","Machine-learning methods exploit fund characteristics to select tradable long-only portfolios of mutual funds that earn significant out-of-sample annual alphas of 2.4% net of all costs. The methods unveil interactions in the relation between fund characteristics and future performance. For instance, past performance is a particularly strong predictor of future performance for more active funds. Machine learning identifies managers whose skill is not sufficiently offset by diseconomies of scale, consistent with informational frictions preventing investors from identifying the outperforming funds. Our findings demonstrate that investors can benefit from active management, but only if they have access to sophisticated prediction methods.",http://www.sciencedirect.com/science/article/pii/S0304405X23001770
Journal of Financial Economics,2023,Priced risk in corporate bonds,"Alexander Dickerson, Philippe Mueller and Cesare Robotti","Recent studies document strong empirical support for multifactor models that aim to explain the cross-sectional variation in corporate bond expected excess returns. We revisit these findings and provide evidence that common factor pricing in corporate bonds is exceedingly difficult to establish. Based on portfolio- and bond-level analyses, we demonstrate that previously proposed bond risk factors, with traded liquidity as the only marginal exception, do not have any incremental explanatory power over the corporate bond market factor. Consequently, this implies that the bond CAPM is not dominated by either traded- or nontraded-factor models in pairwise and multiple model comparison tests.",http://www.sciencedirect.com/science/article/pii/S0304405X23001393
