journal,year,title,authors,abstract,url
Journal of Political Economy,2022,The Comparative Advantage of Firms,"Johannes Boehm, Swati Dhingra and John Morrow","Resource-based theories propose that firms grow by diversifying into products that use common capabilities. We provide evidence for common-input capabilities, using a policy that removed entry barriers in input markets to show that the similarity of a firm’s and an industry’s input mix determines firm production choices. We model industry choice and economies of scope from input capabilities. When the model is estimated for Indian manufacturing, input complementarities make firms 5% more likely to produce in an industry and are quantitatively as important as time-invariant drivers of coproduction rates. Upstream entry barriers were equivalent to a 9.5% tariff on inputs.",http://dx.doi.org/10.1086/720630
Journal of Political Economy,2022,Exit versus Voice,"Eleonora Broccardo, Oliver Hart and Luigi Zingales","We study the relative effectiveness of exit (divestment and boycott) and voice (engagement) strategies in a world where companies generate externalities and some agents care about the social impact of their decisions. We show that if the majority of investors are even slightly socially responsible, voice achieves the socially optimal outcome. In contrast, exit does not unless everybody is significantly socially responsible. If the majority of investors are purely selfish, exit is a more effective strategy, but neither strategy generally achieves the first best. We also show that exit can sometimes reduce social welfare.",http://dx.doi.org/10.1086/720516
Journal of Political Economy,2022,Asset Management Contracts and Equilibrium Prices,"Andrea M. Buffa, Dimitri Vayanos and Paul Woolley","We model asset management as a continuum between active and passive: managers can deviate from benchmark indices to exploit noise trader–induced distortions, but agency frictions constrain these deviations. Because constraints force managers to buy assets that they underweight when these assets appreciate, overvalued assets have high volatility, and the risk-return relationship becomes inverted. Distortions are more severe for overvalued assets than for undervalued ones because trading against the former entails more risk and tighter constraints. We provide empirical evidence supporting our model’s main mechanisms. Using the data, we infer the constraints’ tightness and compute a measure of effective arbitrage capital.",http://dx.doi.org/10.1086/720515
Journal of Political Economy,2022,Vertical Contracts with Endogenous Product Selection: An Empirical Analysis of Vendor Allowance Contracts,Sylvia Hristakeva,"Producers frequently provide retailers with financial incentives to secure product distribution. These payments often take the form of vendor allowances: lump-sum transfers to retailers that do not directly depend on quantity sold. I introduce an estimation strategy that uses observed product selections to inform unobserved allowances. I use retailers’ replacement threats, which may allow them to capture both vendor transfers and lower wholesale prices. A counterfactual restricts firms to contract on only wholesale prices. Results show that vendor allowances may have not only (negative) product distortion effects but also (potentially positive) pricing effects.",http://dx.doi.org/10.1086/720631
Journal of Political Economy,2022,Breaking the Cycle? Intergenerational Effects of an Antipoverty Program in Early Childhood,Andrew Barr and Chloe Gibbs,"Despite substantial evidence that resources and outcomes are transmitted across generations, there has been limited inquiry into the extent to which antipoverty programs actually disrupt the cycle of bad outcomes. We leverage the rollout of the United States’s largest early-childhood program, Head Start, to estimate the effect of early-childhood exposure among mothers on their children’s long-term outcomes. We find evidence of intergenerational transmission of effects in the form of increased educational attainment, reduced teen pregnancy, and reduced criminal engagement in the second generation. These effects correspond to an estimated increase in discounted second-generation wages of 6%–11%, depending on specification. Exploration of earlier outcomes suggests an important role for changes in parenting behavior and potential noncognitive channels.",http://dx.doi.org/10.1086/720764
Journal of Political Economy,2022,Aggregate Implications of Changing Sectoral Trends,"Andrew Foerster, Andreas Hornstein, Pierre-Daniel G. Sarte and Mark W. Watson","We describe how capital accumulation and the network structure of US production interact to amplify the effects of sectoral trend growth rates in total factor productivity and labor on trend GDP (gross domestic product) growth. We derive expressions that conveniently summarize this long-run amplification effect by way of sectoral multipliers. We estimate that sector-specific factors have historically accounted for approximately three-fourths of long-run changes in GDP growth. Trend GDP growth fell by nearly 3 percentage points over the postwar period, with especially significant contributions from the Construction sector in 1950–80 and the Durable Goods sector in 2000–2018. No sector has contributed any steady significant increase to the trend growth rate of GDP in the past 70 years.",http://dx.doi.org/10.1086/720763
Journal of Political Economy,2022,Within-Firm Productivity Dispersion: Estimates and Implications,Scott Orr,"This paper develops a flexible recipe for identifying unobserved input allocations, as well as quantity- and revenue-based total factor productivity (TFP) across product lines, for multiproduct producers, using demand- and supply-side information. Applying variants of this recipe to a panel of plants manufacturing machinery in India from 2000–2007 yields sizable within-plant TFP differences. Removing an average plant’s lowest-performing product increases the unweighted average of plant-level revenue-based productivity by 10%–65%. A 1 standard deviation decline in product-level revenue-based TFP generates around a 6 percentage point increase in the probability of dropping that product.",http://dx.doi.org/10.1086/720465
Journal of Political Economy,2022,Central Bank Digital Currency: Welfare and Policy Implications,Stephen Williamson,"A model of banking and means of payment is constructed to analyze the effects of the introduction of central bank digital currency (CBDC). That CBDC is interest bearing is not an advantage, as replacement of physical currency with CBDC does not expand the attainable set of equilibrium allocations. CBDC can increase welfare by competing with private means of payment and shifting safe assets from the private banking sector to what is effectively a narrow banking facility. This uses the aggregate stock of safe collateral more efficiently, given incentive problems in private banking.",http://dx.doi.org/10.1086/720457
Journal of Political Economy,2022,Poor and Rational: Decision-Making under Scarcity,"Dietmar Fehr, Günther Fink and B. Kelsey Jack","We investigate the link between poverty and decision-making in a sample of farmers in Zambia, who were given the opportunity to exchange randomly assigned household items for alternative items of similar value. Analyzing a total of 5,842 trading decisions and leveraging multiple sources of variation in financial constraints, we show that exchange asymmetries decrease in magnitude when participants are more constrained. This result is robust to experimental procedures and is not mediated by changes in cognitive performance. Consistent with the interpretation that scarcity leads to more rational decisions by increasing the utility loss from forgone trading, we show that trading probabilities go up when the market value of the items is exogenously increased.",http://dx.doi.org/10.1086/720466
Journal of Political Economy,2022,"Caring or Pretending to Care? Social Impact, Firms’ Objectives, and Welfare",Michele Fioretti,"Many firms claim that “social impact” influences their strategies. This paper develops a structural model that quantifies social impact as the sum of surpluses to a firm and its stakeholders. With data from a for-profit firm whose prosocial expenditures are measurable and salient to consumers, the analysis shows that the firm spends prosocially beyond profit maximization, thereby increasing welfare substantially. Incentivizing a standard profit-maximizing firm to behave similarly would require subsidies amounting to 58% of its prosocial expenditures, because consumers’ willingness to pay is relatively inelastic to prosocial expenses. Therefore, social impact resembles a self-imposed welfare-enhancing tax with limited pass-through.",http://dx.doi.org/10.1086/720459
