journal,year,title,authors,abstract,url
Journal of European Economic Association,2024,Unintended Consequences of the Global Derivatives Market Reform,"Pauline Gandré, Mike Mariathasan, Ouarda Merrouche and Steven Ongena","Following the early implementation of the global over-the-counter (OTC) derivatives market reform in the USA and the associated increase in trading costs, US banks shifted up to 60% of their OTC derivatives activity abroad, particularly toward less regulated jurisdictions. Consistent with a cost saving incentive of regulatory arbitrage, we find that this flight abroad is driven by costlier blocks of the reform and subsequently causes a narrowing of swap spreads. We further show that this regulatory arbitrage causes an increase in financial risk as more activity is shifted to more lenient jurisdictions.",http://hdl.handle.net/10.1093/jeea/jvae010
Journal of European Economic Association,2024,The Effectiveness of Environmental Provisions in Regional Trade Agreements,"Ryan Abman, Clark Lundberg and Michele Ruta","Trade liberalization can spur environmental degradation. Concerns over these adverse impacts have led to a debate over the need for environmental provisions in regional trade agreements (RTAs); however, the effectiveness of such provisions is unknown. In this paper, we provide new plausibly causal evidence that environmental provisions are effective in limiting deforestation following the entry into force of RTAs. We exploit high resolution, satellite-derived estimates of deforestation, and identify the content of RTAs using a new dataset with detailed information on individual provisions. Accounting for the potential endogeneity of environmental provisions in RTAs, we find that the inclusion of specific provisions aimed at protecting forests and/or biodiversity almost entirely offsets the net increases in forest loss observed in similar RTAs without such provisions. The effects are particularly strong in tropical, developing countries with greater biodiversity. The inclusion of these provisions limits agricultural expansion and agricultural trade.",http://hdl.handle.net/10.1093/jeea/jvae023
Journal of European Economic Association,2024,Resisting Education,"Jean-Paul Carvalho, Mark Koyama and Cole Williams","Educational institutions not only build human capital; they also shape culture. We present a model of cultural dynamics produced by cultural transmission through the education system. Groups that are culturally marginalized become economically disadvantaged and exhibit various forms of resistance to education. First, individuals may drop out of education to avoid its cultural content. Second, individuals may invest in other forms of socialization to tune out the cultural content of education. Finally, cultural communities may collectively resist mainstream education by turning out to change curricula or establish their own schools. We show that resistance to education can make it impossible for a policymaker to eliminate alternative cultural traits from the population. In fact, a policymaker may have to moderate the cultural content of education or else face a backlash which increases the spread of alternative cultural traits. Our analysis unifies a growing body of empirical work on the effects of cultural policies and makes new predictions regarding the effect of socializing institutions on cultural dynamics.",http://hdl.handle.net/10.1093/jeea/jvae008
Journal of European Economic Association,2024,"Voting Rights, Agenda Control and Information Aggregation","Laurent Bouton, Aniol Llorente-Saguer, Antonin Macé and Dimitrios Xefteris","This paper examines the comparative properties of voting rules based on the richness of their ballot spaces, assuming a given distribution of voting rights. We focus on how well voting rules aggregate the information dispersed among voters. We consider how different voting rules affect both voters’ decisions at the voting stage and the incentives of the agenda-setter, who decides whether to put the proposal to a vote. Without agenda-setter, the voting efficiency of rules is higher when their ballot space is richer. Moreover, full-information efficiency requires full divisibility of the votes. In the presence of an agenda-setter, we uncover a novel trade-off: in some cases, rules with high voting efficiency provide worse incentives to the agenda-setter to select good proposals. This negative effect can be large enough to wash out the higher voting efficiency of even the most efficient rules.",http://hdl.handle.net/10.1093/jeea/jvae035
Journal of European Economic Association,2024,Decentralized Targeting of Agricultural Credit Programs: Private Versus Political Intermediaries,"Pushkar Maitra, Sandip Mitra, Dilip Mookherjee and Sujata Visaria","We conduct a field experiment in India comparing two ways of delegating selection of microcredit clients among smallholder farmers to local intermediaries: a private trader (TRAIL), versus a local–government appointee (GRAIL). Selected beneficiaries in both schemes were equally likely to take up and repay loans, and experienced similar increases in borrowing and farm output. However farm profits increased and unit costs of production decreased significantly only in TRAIL. While there is some evidence of superior selection by ability and landholding in TRAIL, the results are mainly driven by greater reduction of unit production costs for TRAIL treated farmers than GRAIL treated farmers of similar ability or landholding. We develop and test a model where the TRAIL agents’ role as middlemen in the agricultural supply chain enabled and motivated them to offer treated farmers business advice, which helped them lower unit costs.",http://hdl.handle.net/10.1093/jeea/jvae018
Journal of European Economic Association,2024,Examining Income Expectations in the College and Early Post-College Periods: New Distributional Tests of Rational Expectations,"Thomas Crossley, Yifan Gong, Ralph Stinebrickner and Todd Stinebrickner","Using unique longitudinal probabilistic expectations data from the Berea Panel Study, which cover both college and early post-college periods, we examine young adults’ beliefs about their future incomes. We introduce two new approaches to testing whether, ex ante, agents exhibit Rational Expectations. We show that taking into account the additional information about higher moments of individual belief distributions contained in probabilistic expectations data reveals violations of Rational Expectations that are not detected by existing mean-based tests. Empirically, we find that our subjects underestimate the level of uncertainty they face about future incomes.",http://hdl.handle.net/10.1093/jeea/jvae036
Journal of European Economic Association,2024,Firms’ Inflation Expectations: New Evidence from France,"Frédérique Savignac, Erwan Gautier, Yuriy Gorodnichenko and Olivier Coibion","Using a new survey of firms’ inflation expectations in France, we provide novel evidence about the measurement and formation of inflation expectations on the part of firms. First, French firms report inflation expectations with a smaller, but still positive, bias than households and display less disagreement. Second, we characterize the extent and manner in which the wording of questions matters for the measurement of firms’ inflation expectations. Third, we document whether and how the position of the respondent within the firm affects the provided responses. Fourth, because our survey measures firms’ expectations about aggregate and firm-level wage growth along with their inflation expectations, we can show that expectations about wages are even more condensed than firms’ inflation expectations and almost completely uncorrelated with them, indicating that firms perceive little link between price and wage inflation. Finally, an experimental treatment indicates that an exogenous change in firms’ inflation expectations has no effect on their aggregate wage expectations.",http://hdl.handle.net/10.1093/jeea/jvae015
Journal of European Economic Association,2024,Electoral Campaigns as Dynamic Contests,"Avidit Acharya, Edoardo Grillo, Takuo Sugaya and Eray Turkel","We develop a model of electoral campaigns in which two office-motivated candidates allocate their budgets over time to affect their odds of winning. We measure the candidates’ evolving odds of winning using a state variable that tends to decay over time, and we refer to it as the candidates’ “relative popularity.” In our baseline model, the equilibrium ratio of spending by each candidate equals the ratio of their initial budgets; spending is independent of past realizations of relative popularity; and there is a positive relationship between the strength of decay in the popularity process and the rate at which candidates increase their spending over time as election day approaches. We use this relationship to recover estimates of the perceived decay rate in popularity leads in U.S. subnational elections.",http://hdl.handle.net/10.1093/jeea/jvae006
Journal of European Economic Association,2024,Immigration and Business Dynamics: Evidence from U.S. Firms,Parag Mahajan,"This paper studies the impact of immigration on U.S. local business dynamics using a comprehensive collection of survey and administrative data. It finds heterogeneous impacts across the employer productivity distribution that favor higher-productivity firms and lead to increases in average local earnings. Responses to immigration along the exit margin are particularly important. Immigrant inflows cull establishments from low-productivity firms while preserving establishments from high-productivity firms. Overall, reduced exit accounts for 43% of immigrant-induced job creation and 41% of immigrant-induced earnings growth. A general equilibrium model proposes a mechanism that ties immigrant workers to high-productivity employers and shows how accounting for changes to the employer productivity distribution can yield substantially larger estimates of immigrant-generated economic surplus than canonical models of labor demand.",http://hdl.handle.net/10.1093/jeea/jvae022
Journal of European Economic Association,2024,"Political Power, Elite Control, and Long-Run Development: Evidence from Brazil","Claudio Ferraz, Frederico Finan and Monica Martinez-Bravo","This paper analyzes how changes in the concentration of political power affect long-run development. We study Brazil’s military dictatorship whose rise to power dramatically altered the distribution of power of local political elites. We document that municipalities that were more politically concentrated prior to the dictatorship in the 1960s are relatively richer in 2000, despite being poorer initially. Our evidence suggests that this reversal of fortune was the result of the military’s policies aimed at undermining the power of traditional elites. These policies increased political competition among traditional elites, leading to better governance, more public goods, and higher income levels.",http://hdl.handle.net/10.1093/jeea/jvae033
