journal,year,title,authors,abstract,url
Journal of Public Economics,2025,Beliefs about inequality and the nature of support for redistribution,"Aljosha Henkel, Ernst Fehr, Julien Senn and Thomas Epper","Do beliefs about inequality depend on distributive preferences? What is the joint role of preferences and beliefs about inequality for support for redistribution? We study these questions in a staggered experiment with a broadly representative sample of the Swiss population conducted in the context of a vote on a highly redistributive policy proposal. Our sample comprises a majority of inequality averse subjects, a sizeable group of altruistic subjects, and a minority of predominantly selfish subjects. Irrespective of preference types, individuals overestimate the extent of income inequality. An information intervention successfully corrects these large misperceptions for all types, but essentially does not affect aggregate support for redistribution. These results hide, however, important heterogeneity because the effects of beliefs about inequality for demand for redistribution are preference-dependent: only inequality averse individuals, but not the selfish and altruistic ones, significantly reduce their support for redistribution. These findings cast a new light on the seemingly puzzling result that, in the aggregate, large changes in beliefs about inequality often do not translate into changes in demand for redistribution.",http://www.sciencedirect.com/science/article/pii/S0047272725000489
Journal of Public Economics,2025,Avoidance Responses to the Wealth Tax,"Mariona Mas-Montserrat, Jose M. Duran-Cabre and Alejandro Esteller-Moré","As a consequence of the Great Recession, the Spanish government reintroduced the Wealth Tax in 2011. We exploit the variation in wealth tax exposure to analyse taxpayers’ responses to this reintroduction. While facing higher wealth taxes did not discourage savings, results indicate that a 0.1 percentage point increase in the average tax rate leads to a reduction in taxable wealth of 3.21% over 4 years. In particular, the reduction in taxable wealth comes from taking advantage of exemptions, mostly business-related. Thus, the reintroduction induced avoidance. Taxpayers also take advantage of the limit on tax liability through a change in their asset and income composition. By far, this latter source of avoidance accounts for the greatest impact on tax revenues (92.6%). The impact of these avoidance strategies on revenue collected was far from negligible, since according to our estimates they represent a 2012-2015 revenue loss of 2.75 times the 2011 estimated wealth tax revenues. These findings should be useful to policymakers and administrations considering the implementation of a wealth tax, as they illustrate the pitfalls to be circumvented.",http://www.sciencedirect.com/science/article/pii/S0047272725000490
Journal of Public Economics,2025,The employment effects of a pandemic wage subsidy,"Michael Smart, Matthew Kronberg, Josip Lesica and Huju Liu","We estimate causal effects of a pandemic-era wage subsidy in Canada on job losses and business closures. Our estimates use administrative microdata and a regression discontinuity strategy to estimate the effects of marginal changes in the wage subsidy rate. The estimated net wage elasticity of employment was 0.05 to 0.22, implying a small employment effect of the program and an estimated fiscal cost per job saved of more than $185,000 per year. Subsidy payments caused a small but persistent reduction in business closure rates during subsequent waves of the pandemic, and increased earnings of existing employees. In all, our results suggest the subsidies did little to preserve job matches, but played a greater role in the overall social insurance response to the pandemic.",http://www.sciencedirect.com/science/article/pii/S0047272725000568
Journal of Public Economics,2025,Unemployment and tax design,Albert Jan Hummel,"This paper studies optimal income taxation in an environment where matching frictions generate a trade-off for workers between high wages and low unemployment risk. A higher marginal tax rate shifts the trade-off in favor of low unemployment risk, whereas a higher tax burden or unemployment benefit has the opposite effect. Changes in unemployment generate fiscal externalities, which modify optimal tax formulas. A calibration exercise to the US economy suggests that optimal marginal tax rates and employment taxes are hardly affected if unemployment responses to taxation are taken into account.",http://www.sciencedirect.com/science/article/pii/S004727272500057X
Journal of Public Economics,2025,"Gulags, crime, and elite violence: Origins and consequences of the Russian mafia",Jakub Lonsky,"This paper studies the origins and consequences of the Russian mafia (vory-v-zakone). Using a unique web scraped dataset containing detailed biographies of more than 5,000 mafia leaders, I first show that the Russian mafia originated in the Soviet Gulag, and could be found near the camps’ initial locations throughout the 1990s Russia. Then, using an instrumental variable approach that exploits the proximity of the Russian mafia to the camps, I show that Russian communities with mafia presence in the 1990s experienced a dramatic rise in crime driven by elite violence which erupted shortly after the collapse of the Soviet Union in 1991. The surge in violence was indiscriminate with respect to the victim type. Furthermore, the effect of mafia presence on elite violence was smaller in places where either all or none of the vory were ethnic Russians, suggesting some degree of ethnic conflict within the criminal organization itself.",http://www.sciencedirect.com/science/article/pii/S0047272725000593
Journal of Public Economics,2025,Two decades of top income shares in Honduras,"Giselle Del Carmen, Santiago Garriga, Wilman Ponce and Thiago Scot","This study constructs distributional national accounts for Honduras from 2003 to 2019, integrating household surveys, administrative tax records, and national account aggregates. It assembles comprehensive data on formal income for high-income individuals, including information on corporate shareholders, which allows corporate profits to be assigned to their owners. Findings reveal a high and persistent inequality: the top 1 percent highest earners received approximately 30 percent of total pre-tax income, placing Honduras among the most unequal countries in the world. Capital income, mostly undistributed corporate profits, represent close to half of income for the top 0.1% of earners, highlighting its role in driving top income dynamics. Finally, using a panel of tax records, we also document that not only inequality is mostly unchanged over two decades, but the identity of top earners is also persistent — over half of those observed in the top 0.1% will stay there in a three year horizon.",http://www.sciencedirect.com/science/article/pii/S004727272500060X
Journal of Public Economics,2025,Present bias in politics and self-committing treaties,Bård Harstad and Anke Kessler,"We study how international environmental agreements can take advantage of domestic time-inconsistency problems. Policymakers often prefer future policies to be sustainable, but are tempted to invest less when being in office. We find the equilibrium number of signatory countries to be higher than when preferences are time consistent, especially when the political environment is unstable and polarized and the international spillovers are limited. This model also explains participation in treaties whose mandates do not vary with the coalition size and why the coalition will not unravel if, for example, the US exits the Paris Agreement.",http://www.sciencedirect.com/science/article/pii/S0047272725000702
Journal of Public Economics,2025,The structure of online social networks and social movements: Evidence from the Black Lives Matter protests,Matthias Flückiger and Markus Ludwig,"This paper documents that online social networks – Facebook in particular – can facilitate the spread of social movements across space and time. Focusing on the largest protest movement in recent history, the wave of Black Lives Matter protests sparked by the killing of George Floyd on 25 May 2020, we show that protests are more likely to spill over between US counties when they are more closely connected within the Facebook network. To identify causal effects, we develop an instrumental variable approach that exploits local Facebook outages as a source of exogenous variation in the structure of the online network.",http://www.sciencedirect.com/science/article/pii/S0047272725000714
Journal of Public Economics,2025,Regulating the direction of innovation,Joshua Gans,"This paper examines the regulation of technological innovation direction under uncertainty about potential harms. We develop a model with two competing technological paths and analyse various regulatory interventions. The optimal regulatory approach depends critically on the magnitude of potential harm relative to technological benefits. Our analysis reveals a motive to double down on harmful technologies in resource allocation across research paths, challenging common intuitions about diversification. We demonstrate that ex post regulatory instruments, particularly liability regimes, outperform ex ante restrictions in many scenarios. These insights have important implications for regulating emerging technologies like artificial intelligence, suggesting the need for informationally-responsive regulatory frameworks.",http://www.sciencedirect.com/science/article/pii/S0047272725000738
Journal of Public Economics,2025,New evidence on the efficacy of state-based retirement programs: The case of OregonSaves,"John Chalmers, Olivia Mitchell, Jonathan Reuter and Mingli Zhong","Seventeen US states have mandated employers to facilitate auto-enrollment retirement saving for workers lacking access to employer-sponsored plans, and proposed federal legislation seeks to extend these plans to the national level. This paper examines the experience with OregonSaves, the country’s longest-running plan, documenting that the program did prompt some participant savings. Median account balances were about $600 by mid-2023, but opt-out rates were above 50%, especially for the low-paid. Repeated exposure to the plan slightly reduced opt-outs, though withdrawals remained common. While modest savings accrued for many, it remains unclear whether these accounts will grow large enough to significantly increase retirement consumption.",http://www.sciencedirect.com/science/article/pii/S0047272725000775
Journal of Public Economics,2025,Social networks and organizational helping behavior: Experimental evidence from the helping game,Hande Erkut and Ernesto Reuben,"This paper studies the causal impact of social ties and network structure on helping behavior in organizations. We introduce and experimentally study a game called the ‘helping game,’ where individuals unilaterally decide whether to incur a cost to help other team members when helping is a rivalrous good. We find that social ties have a strong positive effect on helping behavior. Individuals are more likely to help those with whom they are connected, but the likelihood of helping decreases as the social distance between individuals increases. Additionally, individuals randomly assigned to be more central in the network are more likely to help others.",http://www.sciencedirect.com/science/article/pii/S0047272725000866
