journal,year,title,authors,abstract,url
Journal of Business and Economic Statistics,2025,"Dynamic Causal Effects in a Nonlinear World: the Good, the Bad, and the Ugly",Michal Kolesár and Mikkel Plagborg-Moller,"Applied macroeconomists frequently use impulse response estimators motivated by linear models. We study whether the estimands of such procedures have a causal interpretation when the data generating process is in fact nonlinear. We show that vector autoregressions and linear local projections onto observed shocks or proxies identify weighted averages of causal effects regardless of the extent of nonlinearities. By contrast, identification approaches that exploit heteroscedasticity or non-Gaussianity of latent shocks are highly sensitive to departures from linearity. Our analysis is based on new results on the identification of marginal treatment effects through weighted regressions, which may also be of interest to researchers outside macroeconomics.",http://hdl.handle.net/10.1080/07350015.2025.2539478
Journal of Business and Economic Statistics,2025,"Discussion of: “Dynamic Causal Effects in a Nonlinear World: the Good, the Bad, and the Ugly”","Sílvia Gonçalves, Ana María Herrera and Elena Pesavento","The ease of estimating linear local projections has made them a popular tool for impulse response function analysis. Kolesár and Plagborg-Møller’s main goal is to inquire whether local projections (LP) estimands of impulse response functions have a causal interpretation when the data generating process (DGP) is nonlinear. This discussion focuses on two questions. First, how should we interpret the magnitude of the linear LP estimands in nonlinear environments? Second, is the linear LP useful when the researcher is interested in the effects of large shocks rather than small shocks?",http://hdl.handle.net/10.1080/07350015.2025.2495028
Journal of Business and Economic Statistics,2025,"Discussion of “Dynamic Causal Effects in a Nonlinear World: The Good, the Bad, and the Ugly”",Edward P. Herbst and Benjamin K. Johannsen,"This comment discusses Kolesár and Plagbord-Møller finding that the standard linear local projection (LP) estimator recovers the average marginal effect (AME) even in nonlinear settings. We apply and discuss a subset their results using a simple nonlinear time series model, emphasizing the role of the weighting function and the impact of nonlinearities on small-sample properties.",http://hdl.handle.net/10.1080/07350015.2025.2537388
Journal of Business and Economic Statistics,2025,"Comment: Dynamic Causal Effects in a Nonlinear World: The Good, the Bad, and the Ugly",Òscar Jordà,,http://hdl.handle.net/10.1080/07350015.2025.2505491
Journal of Business and Economic Statistics,2025,"Nonlinearity in Dynamic Causal Effects: Making the Bad into the Good, and the Good into the Great?","Toru Kitagawa, Weining Wang and Mengshan Xu","This article was prepared as a comment on “Dynamic Causal Effects in a Nonlinear World: the Good, the Bad, and the Ugly” by Michal Kolesár and Mikkel Plagborg-Møller. We make three comments, including a novel contribution to the literature, showing how a reasonable economic interpretation can potentially be restored for average-effect estimators with negative weights.",http://hdl.handle.net/10.1080/07350015.2025.2529327
Journal of Business and Economic Statistics,2025,Rejoinder,Michal Kolesár and Mikkel Plagborg-Moller,,http://hdl.handle.net/10.1080/07350015.2025.2560273
Journal of Business and Economic Statistics,2025,Rerandomization and Covariate Adjustment in Split-Plot Designs,"Wenqi Shi, Anqi Zhao and Hanzhong Liu","Split-plot designs are widely used in agricultural, industrial, social, and biomedical experiments to accommodate hard-to-change factors. Given multiple factors of interest and experimental units that are nested within groups, the design assigns a subset of the factors by a cluster randomization at the group level and assigns the remaining factors by a stratified randomization at the unit level. The randomization mechanism ensures covariate balance on average at both the unit and group levels, allowing for consistent inference of average treatment effects. However, chance covariate imbalance is common in specific allocations and subjects subsequent inference to possibly large variability and conditional bias. Building on the literature on using rerandomization to improve covariate balance and inference efficiency in other design types, we propose two strategies for conducting rerandomization in split-plot designs and establish their guaranteed efficiency gains for inferring average treatment effects by the Horvitz–Thompson and Hajek estimators. We then propose two covariate adjustment methods that further improve inference efficiency when combined with rerandomization. All theoretical guarantees are design-based and robust to model misspecification.",http://hdl.handle.net/10.1080/07350015.2024.2429464
Journal of Business and Economic Statistics,2025,Efficient Importance Variational Approximations for State Space Models,Rubén Loaiza-Maya and Didier Nibbering,"Variational methods are a potentially scalable estimation approach for state space models. However, existing methods are inaccurate or computationally infeasible for many state space models. This article proposes a variational approximation that is accurate and fast for any model with a closed-form measurement density function and a state transition distribution within the exponential family of distributions. Our approach constructs a variational approximation to the states that is close to the exact conditional posterior distribution of the states using insights from the efficient importance sampling literature. We show that our method can accurately and quickly estimate a multivariate Skellam stochastic volatility model with high-frequency tick-by-tick discrete price changes of four stocks.",http://hdl.handle.net/10.1080/07350015.2024.2429468
Journal of Business and Economic Statistics,2025,Testing for Asset Price Bubbles Using Options Data,"Nicola Fusari, Robert Jarrow and Sujan Lamichhane","We present a new approach to identifying asset price bubbles based on options data. We estimate asset bubbles by exploiting the differential pricing between put and call options. We apply our methodology to two stock market indexes, the S&P 500 and the Nasdaq-100, and two technology stocks, Amazon and Facebook, over the 2014–2018 sample period. We find that, while indexes do not exhibit significant bubbles, Amazon and Facebook show frequent and significant bubbles. The estimated bubbles tend to be associated with large volatility and large trading volume. Since our approach can be implemented in real time, it is useful to both policy-makers and investors.",http://hdl.handle.net/10.1080/07350015.2024.2429470
Journal of Business and Economic Statistics,2025,Estimation and Inference for Extreme Continuous Treatment Effects,"Wei Huang, Shuo Li and Liuhua Peng","This article studies estimation and inference for the treatment effect in deep tails of the potential outcome distributions corresponding to a continuously valued treatment, namely the extreme continuous treatment effect. We consider two measures for the tail characteristics: the quantile function and the tail mean function defined as the conditional mean beyond a quantile level. Then, for a quantile level close to 1, we define the extreme quantile treatment effect (EQTE) and extreme average treatment effect (EATE), which are, respectively, the ratios of the quantile and tail mean at different treatment statuses. We propose estimators for the EQTE and EATE based on tail approximations from the extreme value theory. Our limiting theory is for the EQTE and EATE processes indexed by a set of quantile levels and pairs of different treatment statuses. It facilitates uniform inference for the EQTE and EATE over multiple tail levels and multiple treatment effects. Simulations suggest that our method works well in finite samples, and an empirical study illustrates its practical merits.",http://hdl.handle.net/10.1080/07350015.2024.2430293
