journal,year,title,authors,abstract,url
Journal of Political Economy,2024,The Bank of Amsterdam and the Limits of Fiat Money,"Wilko Bolt, Jon Frost, Hyun Song Shin and Peter Wierts","Central banks can operate with negative equity, and many have done so in history without undermining trust in fiat money. However, there are limits. How negative can central bank equity be before fiat money loses credibility? We address this question using a global game approach motivated by the fall of the Bank of Amsterdam (1609–1820). We solve for the unique break point where negative equity and asset illiquidity render fiat money worthless. We draw lessons on the role of fiscal support and central bank capital in sustaining trust in fiat money.",http://dx.doi.org/10.1086/732524
Journal of Political Economy,2024,Detecting Drivers of Behavior at an Early Age: Evidence from a Longitudinal Field Experiment,"Marco Castillo, John List, Ragan Petrie and Anya Samek","We investigate how skills developed when children are 3–5 years old drive schooling outcomes in middle childhood and adolescence. We find that skills map onto three distinct factors—cognitive skills, executive functions, and economic preferences. Importantly, each of the three factors predict later schooling outcomes. While early executive function skills and cognitive scores are linked to future behavioral patterns and other key student outcomes, economic preferences have an independent effect: children who are impatient in early childhood have more disciplinary referrals. Finally, random assignment to preschool impacts grades and disciplinary referrals through changes to cognitive skills and executive functions.",http://dx.doi.org/10.1086/731409
Journal of Political Economy,2024,Selective-Memory Equilibrium,"Drew Fudenberg, Giacomo Lanzani and Philipp Strack","We study agents who are more likely to remember some experiences than others but update beliefs as if the experiences they remember are the only ones that occurred. To understand the long-run effects of selective memory, we propose selective-memory equilibrium. We show that if the agent’s behavior converges, their limit strategy is a selective-memory equilibrium, and we provide a sufficient condition for behavior to converge. We use this equilibrium concept to explore the consequences of several well-documented biases. We also show that there is a close connection between selective-memory equilibria and the outcomes of misspecified learning.",http://dx.doi.org/10.1086/731412
Journal of Political Economy,2024,Heterogeneity and Aggregate Fluctuations,"Minsu Chang, Xiaohong Chen and Frank Schorfheide","We develop a state-space model with a transition equation that takes the form of a functional vector autoregression (VAR) and stacks macroeconomic aggregates and a cross-sectional density. The measurement equation captures the error in estimating log densities from repeated cross-sectional samples. The log densities and their transition kernels are approximated by sieves, which leads to a finite-dimensional VAR for macroeconomic aggregates and sieve coefficients. With this model, we study the dynamics of technology shocks, GDP (gross domestic product), employment, and the earnings distribution. We find that spillovers between aggregate and distributional dynamics are generally small, that a positive technology shock tends to decrease inequality, and that a shock that raises earnings inequality leads to a small and insignificant GDP response.",http://dx.doi.org/10.1086/731411
Journal of Political Economy,2024,The Intertemporal Keynesian Cross,"Adrien Auclert, Matthew Rognlie and Ludwig Straub","We generalize the traditional, static Keynesian cross by deriving an intertemporal Keynesian cross for the dynamic output response to government spending and taxes in microfounded general equilibrium models. Intertemporal marginal propensities to consume (iMPCs) are sufficient statistics for this response, with fiscal multipliers depending only on the interaction between iMPCs and public deficits. We provide empirical estimates of iMPCs and argue that they are inconsistent with representative agent or two-agent models but can be matched by certain heterogeneous agent models. Models that match empirical iMPCs imply larger and more persistent output responses to deficit-financed fiscal policy, with cumulative spending multipliers above 1.",http://dx.doi.org/10.1086/732531
Journal of Political Economy,2024,(Near-)Substitute Preferences and Equilibria with Indivisibilities,Thanh Nguyen and Rakesh Vohra,"An obstacle to using market mechanisms to allocate indivisible goods is the lack of competitive equilibria (CEs). Arrow and Hahn introduced social-approximate equilibria: price vectors with “small” excess demands. We define preferences called Δ-substitutes, where social-approximate equilibria exist with good-by-good excess demand bounded by 2(Δ−1), independent of economy size. For Δ=1, CEs exist even with income effects. A Δ greater than 1 allows for richer substitutability and complementarity patterns, broadening the scope for market mechanisms to allocate indivisible goods.",http://dx.doi.org/10.1086/731413
Journal of Political Economy,2024,The Impact of Divorce Laws on the Equilibrium in the Marriage Market,Ana Reynoso,"Does easier divorce affect who marries whom? I exploit time variation in the adoption of unilateral divorce across the United States and show that it increases assortative matching among newlyweds. To unravel the underlying mechanisms, I estimate a novel life-cycle equilibrium model of marriage, labor supply, consumption, and divorce under the baseline mutual consent divorce regime. By solving the model under unilateral divorce, I find that, consistent with the data, assortative matching increases. Effects are largely due to changes in choices when risk sharing and cooperation within marriage decrease, which highlights the importance of considering equilibrium effects when evaluating family policies.",http://dx.doi.org/10.1086/732532
Journal of Political Economy,2024,Not a Flying Start after All? A Comment,"Otto Sevaldson Lillebø, Simen Markussen, Knut Røed and Yuejun Zhao",,http://dx.doi.org/10.1086/732218
Journal of Political Economy,2024,Still Flying: Reply to “Not a Flying Start after All?” by Lillebø et al,"Pedro Carneiro, Katrine Løken and Kjell G Salvanes",,http://dx.doi.org/10.1086/732220
Journal of Political Economy,2024,Growth Off the Rails: Aggregate Productivity Growth in Distorted Economies,Richard Hornbeck and Martin Rotemberg,"We examine aggregate economic gains in the United States as the railroad network expanded in the nineteenth century. Using data from the Census of Manufactures, we estimate relative increases in county aggregate productivity from relative increases in county market access. In general equilibrium, we find that the railroads substantially increased national aggregate productivity. By accounting for input distortions, we estimate much larger aggregate economic gains from the railroads than previous estimates. Our estimates highlight how broadly-used infrastructure or technologies can have much larger economic impacts when there are inefficiencies in the economy.",http://dx.doi.org/10.1086/730548
Journal of Political Economy,2024,Safe Assets,"Markus K. Brunnermeier, Sebastian Merkel and Yuliy Sannikov","The price of a safe asset reflects not only the expected discounted future cash flows but also future service flows, since retrading allows partial insurance of idiosyncratic risk in an incomplete markets setting. This lowers the issuers’ interest burden. As idiosyncratic risk rises during recessions, so does the value of the service flows bestowing the safe asset with a negative β. The resulting exorbitant privilege resolves government debt valuation puzzles and allows the government to run a permanent (primary) deficit without ever paying back its debt, but the government faces a debt Laffer curve.",http://dx.doi.org/10.1086/730547
Journal of Political Economy,2024,Private Monopoly and Restricted Entry—Evidence from the Notary Profession,Frank Verboven and Biliana Yontcheva,"We study entry restrictions in a private monopoly: the Latin notary system. Under this widespread system, the state grants notaries exclusive rights to certify important economic transactions, including real estate. To uncover the current policy goals behind the geographic entry restrictions, we develop an empirical entry model that incorporates a spatial demand model and a multioutput production model. We find that the entry restrictions serve primarily producer interests and give only a small weight to consumer surplus. We show how reform would generate considerable welfare improvements and imply a substantial redistribution toward consumers without threatening geographic coverage.",http://dx.doi.org/10.1086/730549
Journal of Political Economy,2024,Efficient Allocation of Indivisible Goods in Pseudomarkets with Constraints,"Faruk Gul, Wolfgang Pesendorfer and Mu Zhang",We provide conditions under which a market mechanism can be used to allocate indivisible goods efficiently. We consider an economy with no transfers and show the existence and efficiency of Walrasian equilibria in the corresponding pseudomarket with stochastic consumption. We demonstrate that constraints on minimum and maximum levels of individual consumption and aggregate constraints of the kind that are relevant in combinatorial allocation problems can be accommodated either by incorporating these constraints into individual preferences or by specifying a suitable production technology.,http://dx.doi.org/10.1086/730561
