journal,year,title,authors,abstract,url
American Economic Review,2024,Decisions under Risk Are Decisions under Complexity,Ryan Oprea,"We provide evidence that classic lottery anomalies like probability weighting and loss aversion are not special phenomena of risk. They also arise (and often with equal strength) when subjects evaluate deterministic, positive monetary payments that have been disaggregated to resemble lotteries. Thus, we find, e.g., apparent probability weighting in settings without probabilities and loss aversion in settings without scope for loss. Across subjects, anomalies in these deterministic tasks strongly predict the same anomalies in lotteries. These findings suggest that much of the behavior motivating our most important behavioral theories of risk derive from complexity-driven mistakes rather than true risk preferences.",https://www.aeaweb.org/doi/10.1257/aer.20221227
American Economic Review,2024,Curbing Leakage in Public Programs: Evidence from India's Direct Benefit Transfer Policy,Prabhat Barnwal,"Targeted price subsidies create a gap between subsidized and unsubsidized prices. The resulting dual pricing can lead to arbitrage opportunities where intermediaries divert subsidized goods to unintended beneficiaries via the black market. I study India's Direct Benefit Transfer policy for cooking fuel subsidies, which altered the existing subsidy program by transferring subsidies directly to beneficiaries' bank accounts. The policy decreased subsidized fuel purchases, indicating a reduction in diversion to the black market. Changes in unsubsidized fuel sales and black market prices provide supporting evidence that leakage was reduced. These results suggest that addressing the underlying perverse incentives in welfare delivery can improve efficiency by curbing leakages.",https://www.aeaweb.org/doi/10.1257/aer.20161864
American Economic Review,2024,Aiming for the Goal: Contribution Dynamics of Crowdfunding,"Joyee Deb, Aniko Öry and Kevin R. Williams","We study a dynamic contribution game where investors seek private benefits offered in exchange for contributions, and a single, publicly minded donor values project success. We show that donor contributions serve as costly signals that encourage socially productive contributions by investors who face a coordination problem. Investors and the donor prefer different equilibria, but all benefit in expectation from the donor's ability to dynamically signal his valuation. We explore various contexts in which our model can be applied and delve empirically into the case of Kickstarter. We calibrate our model and quantify the coordination benefits of dynamic signaling in counterfactuals.",https://www.aeaweb.org/doi/10.1257/aer.20181851
American Economic Review,2024,"Political Correctness, Social Image, and Information Transmission",Luca Braghieri,"A prominent argument in the political correctness debate is that people feel pressure to publicly espouse sociopolitical views they do not privately hold, and that such misrepresentations might render public discourse less vibrant and informative. This paper formalizes the argument in terms of social image and evaluates it experimentally in the context of college campuses. The results show that (i) social image concerns drive a wedge between the sensitive sociopolitical attitudes that college students report in private and in public; (ii) public utterances are indeed less informative than private utterances; and (iii) information loss is exacerbated by (partial) audience naïveté.",https://www.aeaweb.org/doi/10.1257/aer.20210039
American Economic Review,2024,"Loans for the ""Little Fellow"": Credit, Crisis, and Recovery in the Great Depression",Sarah Quincy,"This paper identifies how bank branching benefited local economies during the Great Depression. Using archival data and narrative evidence, I show how Bank of America's branch network in 1930s California created an internal capital market that diversified away local liquidity shortfalls, allowing the bank to maintain 49 percent higher credit growth from 1929 to 1933 than competing banks. The bank's presence mitigated cites' property value contractions and strengthened their recovery through 1940. Linked individual data show that the bank's proximity to workers hastened the transition from agricultural employment to human-capital–intensive sectors in the 1930s, generating structural change and higher wages.",https://www.aeaweb.org/doi/10.1257/aer.20211523
American Economic Review,2024,Beliefs in Repeated Games: An Experiment,"Masaki Aoyagi, Guillaume R. Fréchette and Sevgi Yuksel","This paper uses a laboratory experiment to study beliefs and their relationship to action and strategy choices in finitely and indefinitely repeated prisoners' dilemma games. We find subjects' elicited beliefs about the other player's action are generally accurate despite some systematic deviations, and anticipate the evolution of behavior differently between the finite and indefinite games. We also use the elicited beliefs over actions to recover beliefs over supergame strategies played by the other player. We find these beliefs over strategies correctly capture the different classes of strategies played in each game, vary substantially across subjects, and rationalize their strategies.",https://www.aeaweb.org/doi/10.1257/aer.20220639
American Economic Review,2024,The Real State: Inside the Congo's Traffic Police Agency,"Raúl Sánchez  de la Sierra, Kristof Titeca, Haoyang (Stan) Xie, Aimable Amani Lameke and Albert Jolino Malukisa","This paper provides insight into a corruption scheme in Kinshasa's traffic police agency. First, various data collection branches show that the agency's revenue is five times that from fines and is derived from a coalition of traffic police officials, their managers, and judicial police officers scheming to extort drivers. Second, the analysis of an experiment suggests that the scheme subverts service. Third, the scheme appears to be a rational response to the context, but its logic is widespread. The findings suggest that coalitions of officials, while being socially costly, can yield large illicit revenue, nuancing the notion of state weakness.",https://www.aeaweb.org/doi/10.1257/aer.20220908
American Economic Review,2024,Contamination Bias in Linear Regressions,"Paul Goldsmith-Pinkham, Peter Hull and Michal Kolesár","We study regressions with multiple treatments and a set of controls that is flexible enough to purge omitted variable bias. We show these regressions generally fail to estimate convex averages of heterogeneous treatment effects—instead, estimates of each treatment's effect are contaminated by nonconvex averages of the effects of other treatments. We discuss three estimation approaches that avoid such contamination bias, including the targeting of easiest-to-estimate weighted average effects. A reanalysis of nine empirical applications finds economically and statistically meaningful contamination bias in observational studies; contamination bias in experimental studies is more limited due to smaller variability in propensity scores.",https://www.aeaweb.org/doi/10.1257/aer.20221116
American Economic Review,2024,Measuring Science: Performance Metrics and the Allocation of Talent,"Sebastian Hager, Carlo Schwarz and Fabian Waldinger","We study how performance metrics affect the allocation of talent by exploiting the introduction of the first citation database in science. For technical reasons, it only covered citations from certain journals and years, creating quasi-random variation: some citations became visible, while others remained invisible. We identify the effects of citation metrics by comparing the predictiveness of visible to invisible citations. Citation metrics increased assortative matching between scientists and departments by reducing information frictions over geographic and intellectual distance. Highly cited scientists from lower-ranked departments (""hidden stars"") and from minorities benefited more. Citation metrics also affected promotions and NSF grants, suggesting Matthew effects.",https://www.aeaweb.org/doi/10.1257/aer.20230515
American Economic Review,2024,Bias and Sensitivity under Ambiguity,"Zhen Huo, Marcelo Pedroni and Guangyu Pei","This paper characterizes the effects of ambiguity aversion under dispersed information. The equilibrium outcome is observationally equivalent to a Bayesian forecast of the fundamental with increased sensitivity to signals and a pessimistic bias. This equivalence result takes a simple form that accommodates dynamic information and strategic interactions. Applying the result, we show that ambiguity aversion helps rationalize the joint empirical pattern between the bias and persistence of inflation forecasts conditional on household income. In a policy game à la Barro and Gordon (1983) with ambiguity-averse agents, the policy rule features higher average inflation and increased responsiveness to fundamentals.",https://www.aeaweb.org/doi/10.1257/aer.20231012
American Economic Review,2024,Polity Size and Local Government Performance: Evidence from India,Veda Narasimhan and Jeffrey Weaver,"Developing countries have increasingly decentralized power to local governments. This paper studies the implications of a central element of decentralization (polity size) using population-based discontinuities that determine local government boundaries for over 100,000 Indian villages. Over the short and long run, individuals allocated into local governments with smaller populations have better access to public goods. We provide suggestive evidence that these results are related to heightened civic engagement and stronger political incentives, but not to other mechanisms such as elite capture.",https://www.aeaweb.org/doi/10.1257/aer.20221712
American Economic Review,2024,Institution Building without Commitment,"Marco Bassetto, Zhen Huo and José-Víctor Ríos-Rull","We propose a theory of gradualism in the implementation of good policies, suitable for environments featuring time consistency. We downplay the role of the initial period by allowing agents both to wait for future agents to start equilibrium play and to restart the equilibrium by ignoring past history. The allocation gradually transits toward one that weighs both short- and long-term concerns, stopping short of the Ramsey outcome but greatly improving upon Markovian equilibria. We use the theory to account for the slow emergence of both climate policies and the reduction of global tariff rates.",https://www.aeaweb.org/doi/10.1257/aer.20201365
American Economic Review,2024,Financial Technology Adoption: Network Externalities of Cashless Payments in Mexico,Sean Higgins,"Do coordination failures constrain financial technology adoption? Exploiting the Mexican government's rollout of 1 million debit cards to poor households from 2009 to 2012, I examine responses on both sides of the market and find important spillovers and distributional impacts. On the supply side, small retail firms adopted point-of-sale terminals to accept card payments. On the demand side, this led to a 21 percent increase in other consumers' card adoption. The supply-side technology adoption response had positive effects on both richer consumers and small retail firms: richer consumers shifted 13 percent of their supermarket consumption to small retailers, whose sales and profits increased.",https://www.aeaweb.org/doi/10.1257/aer.20201952
American Economic Review,2024,"Sticky Spending, Sequestration, and Government Debt",Facundo Piguillem and Alessandro Riboni,"Once established, government spending programs tend to continue. A commonly held view is that spending inertia leads to unsustainable debt, ultimately requiring fiscal adjustments such as ""sequestration."" We show that by insuring against political turnover, inertia may reduce politicians' incentives to accumulate debt. However, large preexisting commitments and the prospect of future stabilization can lead to overspending to dilute past administrations' commitments. Finally, we show that political polarization amplifies incentives to prioritize inertial programs, potentially explaining the increased share of mandatory spending in the US budget.",https://www.aeaweb.org/doi/10.1257/aer.20210935
American Economic Review,2024,Generalized Social Marginal Welfare Weights Imply Inconsistent Comparisons of Tax Policies,Itai Sher,"This paper concerns Saez and Stantcheva's (2016) generalized social marginal welfare weights, which aggregate losses and gains due to tax policies while incorporating nonutilitarian ethical considerations. The approach evaluates local tax changes without a global social objective. I show that local tax policy comparisons implicitly entail global comparisons. Moreover, whenever welfare weights do not have a utilitarian structure, these implied global comparisons are inconsistent. I argue that broader ethical values cannot in general be represented simply by modifying the weights placed on benefits to different people, and a more thoroughgoing modification of the utilitarian approach is required.",https://www.aeaweb.org/doi/10.1257/aer.20211025
American Economic Review,2024,The Dynamic Consequences of State Building: Evidence from the French Revolution,"Cédric Chambru, Emeric Henry and Benjamin Marx","How do radical reforms shape economic development over time? In 1790, the French Constituent Assembly overhauled the kingdom's organization to establish new local capitals. In some departments, the choice of local capitals over rival candidate cities was plausibly exogenous. We study how changes in administrative presence affect state capacity and development in the ensuing decades. In the short run, administrative proximity increases taxation and investments in law enforcement. In the long run, capitals obtain more public goods and grow faster. Our results shed light on the dynamic impacts of state building following one of history's most ambitious administrative reforms.",https://www.aeaweb.org/doi/10.1257/aer.20220110
American Economic Review,2024,Merchants of Death: The Effect of Credit Supply Shocks on Hospital Outcomes,"Cyrus Aghamolla, Pinar Karaca-Mandic, Xuelin Li and Richard T. Thakor","This study examines the link between credit supply and hospital health outcomes. We use bank stress tests as exogenous shocks to credit access for hospitals that have lending relationships with tested banks. We find that affected hospitals shift their operations to increase resource utilization following a negative credit shock but reduce the quality of their care to patients across a variety of measures, including a significant increase in risk-adjusted readmission and mortality rates. The results indicate that access to credit can affect the quality of health care hospitals deliver, pointing to important spillover effects of credit market frictions on health outcomes.",https://www.aeaweb.org/doi/10.1257/aer.20221705
American Economic Review,2024,Micro Risks and (Robust) Pareto-Improving Policies,"Mark Aguiar, Manuel Amador and Cristina Arellano",We provide conditions for the feasibility of robust Pareto-improving (RPI) policies when markets are incomplete and the interest rate is below the growth rate. We allow for arbitrary heterogeneity in preferences and income risk and a wedge between the return to capital and bonds. An RPI improves risk sharing and can induce a more efficient level of capital. Elasticities of aggregate savings to changes in interest rates are the crucial ingredients to the feasibility of RPIs. Government debt may complement rather than substitute for capital in an RPI. Our analysis emphasizes the welfare-improving qualities of government bonds versus explicit redistribution.,https://www.aeaweb.org/doi/10.1257/aer.20230128
American Economic Review,2024,A Technology-Gap Model of 'Premature' Deindustrialization,Ippei Fujiwara and Kiminori Matsuyama,"We propose a parsimonious mechanism for generating premature deindustrialization (PD). In the baseline model, the Baumol effect drives the hump-shaped path of the manufacturing share. Countries follow different paths due to the difference in the sector-specific adoption lags. The condition for PD under which countries differ only in technology gap implies that the cross-country productivity dispersion is the largest in agriculture. Moreover, when calibrated to match Rodrik's (2016) findings, it is the smallest in manufacturing. In three extensions, we add the Engel effect, international trade, and catching up by late industrializers, to demonstrate the robustness of the mechanism.",https://www.aeaweb.org/doi/10.1257/aer.20230133
American Economic Review,2024,Quality Is in the Eye of the Beholder: Taste Projection in Markets with Observational Learning,Tristan Gagnon-Bartsch and Antonio Rosato,"We study how misperceptions of others' tastes influence beliefs, demand, and prices in markets with observational learning. Consumers infer a good's quality from the quantity demanded and price paid by others. When consumers exaggerate the similarity between their and others' tastes, such ""taste projection"" generates discrepant quality perceptions, which are decreasing in a projector's taste and increasing in the observed price. These biased inferences produce an excessively elastic market demand. We also analyze dynamic monopoly pricing with short-lived taste-projecting consumers. Optimal pricing follows a declining path: a high initial price inflates future buyers' perceptions, and lower subsequent prices induce overadoption.",https://www.aeaweb.org/doi/10.1257/aer.20230814
American Economic Review,2024,The Social Costs of Keystone Species Collapse: Evidence from the Decline of Vultures in India,Eyal Frank and Anant Sudarshan,"Scientific evidence has documented we are undergoing a mass extinction of species, caused by human activity. However, allocating conservation resources is difficult due to scarce evidence on damages from losing individual species. This paper studies the collapse of vultures in India, triggered by the expiry of a patent on a painkiller. Our results suggest the functional extinction of vultures—efficient scavengers that removed carcasses from the environment—increased human mortality by over 4 percent because of a large negative shock to sanitation. We quantify damages at $69.4 billion per year. These results suggest high returns to conserving keystone species such as vultures.",https://www.aeaweb.org/doi/10.1257/aer.20230016
American Economic Review,2024,Public Discourse and Socially Responsible Market Behavior,"Björn Bartling, Vanessa Valero, Roberto A. Weber and Lan Yao","We investigate the causal impact of public discourse on socially responsible market behavior. Across three laboratory experiments, having market participants engage in public discourse generally increases market social responsibility. These positive impacts are robust to variation in several characteristics of the discourse. We provide evidence that discourse strengthens beliefs that others support socially responsible exchange. However, relaxing requirements to engage in discourse sharply reduces its effectiveness. Our findings suggest that campaigns encouraging discussion of appropriate market behavior can have sizable impacts on addressing inefficiencies due to market failures but that policies encouraging broad public engagement may be important.",https://www.aeaweb.org/doi/10.1257/aer.20201361
American Economic Review,2024,Optimally Imprecise Memory and Biased Forecasts,"Rava Azeredo da Silveira, Yeji Sung and Michael Woodford",We propose a model of optimal decision-making subject to a memory constraint in the spirit of models of rational inattention. Our theory differs from that of Sims (2003) in not assuming costless memory of past cognitive states. The model implies that both forecasts and actions will exhibit idiosyncratic random variation; that average beliefs will exhibit a bias that fluctuates forever; and that more recent news will be given disproportionate weight in forecasts. The model provides a simple explanation for the overreaction to news observed in the laboratory by Afrouzi et al. (2023).,https://www.aeaweb.org/doi/10.1257/aer.20201806
American Economic Review,2024,Monitoring in Small Firms: Experimental Evidence from Kenyan Public Transit,"Erin M. Kelley, Gregory Lane and David Schönholzer",Small firms struggle to grow beyond a few employees. We introduce monitoring devices into commuter minibuses in Kenya and randomize which minibus owners have access to the data using a novel mobile app. We find that treated vehicle owners modify the terms of the contract to induce higher effort and lower risk taking from their drivers. This reduces firm costs and increases firm profitability. There is suggestive evidence that some firms expand. These results suggest that small firms may be able to utilize monitoring technologies to overcome problems of moral hazard and enhance their profitability.,https://www.aeaweb.org/doi/10.1257/aer.20210987
