journal,year,title,authors,abstract,url
Econometrica,2020,On the Informativeness of Descriptive Statistics for Structural Estimates,"Isaiah Andrews, Matthew Gentzkow and Jesse Shapiro","We propose a way to formalize the relationship between descriptive analysis and structural estimation. A researcher reports an estimate ĉ of a structural quantity of interest c that is exactly or asymptotically unbiased under some base model. The researcher also reports descriptive statistics γˆ that estimate features γ of the distribution of the data that are related to c under the base model. A reader entertains a less restrictive model that is local to the base model, under which the estimate ĉ may be biased. We study the reduction in worst‐case bias from a restriction that requires the reader's model to respect the relationship between c and γ specified by the base model. Our main result shows that the proportional reduction in worst‐case bias depends only on a quantity we call the informativeness of γˆ for ĉ. Informativeness can be easily estimated even for complex models. We recommend that researchers report estimated informativeness alongside their descriptive analyses, and we illustrate with applications to three recent papers.",https://doi.org/10.3982/ECTA16768
Econometrica,2020,"A Comment on: “On the Informativeness of Descriptive Statistics for Structural Estimates” by Isaiah Andrews, Matthew Gentzkow, and Jesse M. Shapiro",Stéphane Bonhomme,,https://doi.org/10.3982/ECTA18789
Econometrica,2020,"A Comment on: “On the Informativeness of Descriptive Statistics for Structural Estimates” by Isaiah Andrews, Matthew Gentzkow, and Jesse M. Shapiro",Yuichi Kitamura,,https://doi.org/10.3982/ECTA18788
Econometrica,2020,"A Comment on: “On the Informativeness of Descriptive Statistics for Structural Estimates” by Isaiah Andrews, Matthew Gentzkow, and Jesse M. Shapiro",Andres Santos,,https://doi.org/10.3982/ECTA18787
Econometrica,2020,Reply to: Comments on “On the Informativeness of Descriptive Statistics for Structural Estimates”,"Isaiah Andrews, Matthew Gentzkow and Jesse Shapiro",,https://doi.org/10.3982/ECTA18786
Econometrica,2020,Misinterpreting Others and the Fragility of Social Learning,"Mira Frick, Ryota Iijima and Yuhta Ishii","We exhibit a natural environment, social learning among heterogeneous agents, where even slight misperceptions can have a large negative impact on long‐run learning outcomes. We consider a population of agents who obtain information about the state of the world both from initial private signals and by observing a random sample of other agents' actions over time, where agents' actions depend not only on their beliefs about the state but also on their idiosyncratic types (e.g., tastes or risk attitudes). When agents are correct about the type distribution in the population, they learn the true state in the long run. By contrast, we show, first, that even arbitrarily small amounts of misperception about the type distribution can generate extreme breakdowns of information aggregation, where in the long run all agents incorrectly assign probability 1 to some fixed state of the world, regardless of the true underlying state. Second, any misperception of the type distribution leads long‐run beliefs and behavior to vary only coarsely with the state, and we provide systematic predictions for how the nature of misperception shapes these coarse long‐run outcomes. Third, we show that how fragile information aggregation is against misperception depends on the richness of agents' payoff‐relevant uncertainty; a design implication is that information aggregation can be improved by simplifying agents' learning environment. The key feature behind our findings is that agents' belief‐updating becomes “decoupled” from the true state over time. We point to other environments where this feature is present and leads to similar fragility results.",https://doi.org/10.3982/ECTA16981
Econometrica,2020,Frontier Culture: The Roots and Persistence of “Rugged Individualism” in the United States,"Samuel Bazzi, Martin Fiszbein and Mesay Gebresilasse","The presence of a westward‐moving frontier of settlement shaped early U.S. history. In 1893, the historian Frederick Jackson Turner famously argued that the American frontier fostered individualism. We investigate the “frontier thesis” and identify its long‐run implications for culture and politics. We track the frontier throughout the 1790–1890 period and construct a novel, county‐level measure of total frontier experience (TFE). Historically, frontier locations had distinctive demographics and greater individualism. Long after the closing of the frontier, counties with greater TFE exhibit more pervasive individualism and opposition to redistribution. This pattern cuts across known divides in the United States, including urban–rural and north–south. We provide evidence on the roots of frontier culture, identifying both selective migration and a causal effect of frontier exposure on individualism. Overall, our findings shed new light on the frontier's persistent legacy of rugged individualism.",https://doi.org/10.3982/ECTA16484
Econometrica,2020,Tackling Youth Unemployment: Evidence From a Labor Market Experiment in Uganda,"Livia Alfonsi, Oriana Bandiera, Vittorio Bassi, Robin Burgess, Imran Rasul, Munshi Sulaiman and Anna Vitali","We design a labor market experiment to compare demand‐ and supply‐side policies to tackle youth unemployment, a key issue in low‐income countries. The experiment tracks 1700 workers and 1500 firms over four years to compare the effect of offering workers either vocational training (VT) or firm‐provided training (FT) for six months in a common setting where youth unemployment is above 60%. Relative to control workers, we find that, averaged over three post‐intervention years, FT and VT workers: (i) enjoy large and similar upticks in sector‐specific skills, (ii) significantly improve their employment rates, and (iii) experience marked improvements in an index of labor market outcomes. These averages, however, mask differences in dynamics: FT gains materialize quickly but fade over time, while VT gains emerge slowly but are long‐lasting, leading VT worker employment and earning profiles to rise above those of FT workers. Estimating a job ladder model of worker search reveals the key reason for this: VT workers receive significantly higher rates of job offers when unemployed, thus hastening their movement back into work. This likely stems from the fact that the skills of VT workers are certified and therefore can be demonstrated to potential employers. Tackling youth unemployment by skilling youth using vocational training pre‐labor market entry therefore appears to be more effective than incentivizing firms through wage subsidies to hire and train young labor market entrants.",https://doi.org/10.3982/ECTA15959
Econometrica,2020,Why Is Productivity Correlated With Competition?,Matthew Backus,"The correlation between productivity and competition is an oft observed but incompletely understood result. Some suggest that there is a treatment effect of competition on measured productivity, for example, through a reduction of managerial slack. Others argue that greater competition makes unproductive establishments exit by reallocating demand to their productive rivals, raising observed average productivity via selection. I study the ready‐mix concrete industry and offer three perspectives on this ambivalence. First, using a standard decomposition approach, I look for evidence of greater reallocation of demand to productive plants in more competitive markets. Second, I model the establishment exit decision and construct a semiparametric selection correction to quantify the empirical significance of treatment and selection. Finally, I use a grouped instrumental variable quantile regression to test the distributional predictions of the selection hypothesis. I find no evidence for greater selection or reallocation in more competitive markets; instead, all three results suggest that measured productivity responds directly to competition. Potential channels include specialization and managerial inputs.",https://doi.org/10.3982/ECTA12926
Econometrica,2020,Targeting Interventions in Networks,"Andrea Galeotti, Benjamin Golub and Sanjeev Goyal","We study games in which a network mediates strategic spillovers and externalities among the players. How does a planner optimally target interventions that change individuals' private returns to investment? We analyze this question by decomposing any intervention into orthogonal principal components, which are determined by the network and are ordered according to their associated eigenvalues. There is a close connection between the nature of spillovers and the representation of various principal components in the optimal intervention. In games of strategic complements (substitutes), interventions place more weight on the top (bottom) principal components, which reflect more global (local) network structure. For large budgets, optimal interventions are simple—they essentially involve only a single principal component.",https://doi.org/10.3982/ECTA16173
