journal,year,title,authors,abstract,url
AEJ: Applied Economics,2024,The Curse of Plenty: The Green Revolution and the Rise in Chronic Disease,Sheetal Sekhri and Gauri Shastry,"The rising rate of chronic disease is a leading driver of the global disease burden. Yet, its determinants are not fully understood. Exploiting the Green Revolution and its expansion in historically groundwater-rich Indian districts, we examine the unanticipated contribution of agricultural productivity growth to the rise in chronic, diet-related diseases. We find that areas with greater adoption of new staple varieties saw an increase in diabetes in men born after the introduction of high-yield crops. We find suggestive evidence that diet is an important mechanism, such as heterogeneous impacts with respect to dietary habits and increases in household calorie consumption.",https://www.aeaweb.org/doi/10.1257/app.20220621
AEJ: Applied Economics,2024,Optimal Sin Taxation and Market Power,Martin O'Connell and Kate Smith,"We study how market power impacts the efficiency and redistributive properties of sin taxation, with an empirical application to sugar-sweetened beverage taxation. We estimate an equilibrium model of the UK drinks market, which we embed in a tax design framework to solve for optimal sugar-sweetened beverage tax policy. Positive price-cost margins for drinks create inefficiencies that lower the optimal rate compared with a perfectly competitive setting. Since profits mainly accrue to the rich, this is partially mitigated under social preferences for equity. Overall, ignoring market power when setting tax policy leads to welfare gains 40 percent below those at the optimum.",https://www.aeaweb.org/doi/10.1257/app.20220407
AEJ: Applied Economics,2024,Distortion by Audit: Evidence from Public Procurement,"Maria Paula Gerardino, Stephan Litschig and Dina Pomeranz","Public sector audits are key to state capacity. However, they can create unintended distortions. Regression discontinuity analysis from Chile shows that audits lowered the use of auctions for public procurement, reduced supplier competition, and increased the likelihood of small, local, and incumbent firms winning contracts. Looking inside the black box of the audit process reveals that relative to comparable direct contracts, auctions underwent more than twice as many checks and led to twice as many detected infractions. These findings show that standard audit protocols can mechanically discourage the use of more regulated, complex, and transparent procedures involving more auditable steps.",https://www.aeaweb.org/doi/10.1257/app.20220512
AEJ: Applied Economics,2024,"Schoolgirls, Not Brides: Education as a Shield against Child Marriage","Hélène Giacobino, Elise Huillery, Bastien Michel and Mathilde Sage","We study the impact of a scholarship-based intervention aimed to reduce child marriage by fostering secondary education among adolescent girls in Niger. Using a large-scale randomized controlled trial, we find that after three years of implementation, the intervention led to large and positive effects. It halved both dropout and marriage rates and increased girls' and their parents' aspirations. Importantly, there is no displacement effect detrimental to the education and marriage status of nontreatment girls. Our results show that financial aid for education has the potential to transform adolescent girls' lives.",https://www.aeaweb.org/doi/10.1257/app.20220443
AEJ: Applied Economics,2024,Expected Returns to Crime and Crime Location,"Nils Braakmann, Arnaud Chevalier and Tanya Wilson","We provide first evidence that variations in the expected returns to crime affect the location of property crime. Our identification strategy relies on the widely held perception in the United Kingdom that South Asian households store gold jewelry at home. Price movements on the international market for gold exogenously affect the expected gains from burgling these households. Using a neighborhood-level panel on crime and difference-in-differences, we find that burglaries in South Asian neighborhoods are more sensitive to variations in the gold price than other neighborhoods in the same municipality. We conduct various tests on neighborhood and individual data to eliminate alternative explanations.",https://www.aeaweb.org/doi/10.1257/app.20220585
AEJ: Applied Economics,2024,Unintended Consequences of Welfare Cuts on Children and Adolescents,"Christian Dustmann, Rasmus Landersø and Lars Højsgaard Andersen","This paper studies the effects of a large welfare benefit reduction on the children in the affected families. The welfare cut targeted adult refugees who received residency in Denmark, and it reduced their disposable income by 30 percent on average over the first five years. We show that children exposed to the welfare cut during preschool and school-age obtained lower GPAs, experienced reduced well-being and overall education levels, and suffered lower employment and earnings as adults. Children in their teens at exposure faced large increases in conviction probabilities for violent and property crimes.",https://www.aeaweb.org/doi/10.1257/app.20230519
AEJ: Applied Economics,2024,When Dad Can Stay Home: Fathers' Workplace Flexibility and Maternal Health,Petra Persson and Maya Rossin-Slater,We study how fathers' access to workplace flexibility affects maternal postpartum health. We use variation from a Swedish reform that granted new fathers more flexibility to take intermittent parental leave during the postpartum period and show that increasing the father's temporal flexibility—and thereby his ability to be present at home together with the mother—reduces the incidence of maternal postpartum health complications. Our results suggest that mothers bear part of the burden from a lack of workplace flexibility for men because a father's inability to respond to domestic shocks exacerbates the maternal health cost of childbearing.,https://www.aeaweb.org/doi/10.1257/app.20220400
AEJ: Applied Economics,2024,The Paradox of Innovation Nondisclosure: Evidence from Licensing Contracts,"Gaurav Kankanhalli, Alan Kwan and Kenneth Merkley","Innovative firms must trade off disclosing to investors and maintaining secrecy from competitors. We study this trade-off in a sample of IP licenses mandatorily disclosed by US public firms, whose contents can be temporarily redacted. Hand classifying the redacted information, we find that firms with valuable IP in competitive markets redact IP information more often. Markets react positively to the redaction of IP information, consistent with theoretical predictions rationalizing a separating equilibrium in which nondisclosure signals more valuable IP. Our results suggest that credible nondisclosure partially resolves information frictions for innovative public firms when facilitated by sophisticated investors.",https://www.aeaweb.org/doi/10.1257/app.20230046
AEJ: Applied Economics,2024,"Preferences, Access, and the STEM Gender Gap in Centralized High School Assignment",Diana Ngo and Andrew Dustan,"The gender gap in STEM widens during high school due both to differences in student choices and institutional barriers to accessing STEM education. Using rich data from Mexico City's centralized assignment system and a structural model of high school choice, we document strong demand for elite STEM programs and relatively weak demand for non-elite STEM programs. Decomposition and counterfactual simulations demonstrate that most of the gap is due to gendered choices, with males more strongly preferring STEM. Test-based assignment restricts elite STEM access for females, who have lower placement test scores despite similar low-stakes exam scores.",https://www.aeaweb.org/doi/10.1257/app.20220450
AEJ: Applied Economics,2024,Experience-Based Discrimination,Louis-Pierre Lepage,"I study discrimination arising from individual experiences of employers with worker groups. I present a model in which employers are uncertain about the productivity of one of two groups and learn through hiring. Positive experiences lead to positive biases, which correct themselves by leading to more hiring and learning. Negative experiences decrease hiring and learning, preserving negative biases, which can cause persistent discrimination. The model explains prejudice as incorrect statistical discrimination and generates novel predictions and policy implications. I then illustrate experience-based discrimination in an experimental labor market, finding support for key model predictions.",https://www.aeaweb.org/doi/10.1257/app.20220466
