journal,year,title,authors,abstract,url
AEJ: Economic Policy,2021,The Internet as a Tax Haven?,David Agrawal,"If online transactions are tax free, increased online shopping may lower tax rates as jurisdictions seek to reduce tax avoidance; but, if online firms remit taxes, online sales may put upward pressure on tax rates because internet sales help enforce destination-based taxes. I find that higher internet penetration generally results in lower municipal tax rates but raises tax rates in some jurisdictions. The latter effect emerges in states where many online vendors remit taxes. A 1 standard deviation increase in internet penetration lowers local sales taxes in large municipalities by 0.15 percentage points, or 16 percent of the average rate.",https://www.aeaweb.org/doi/10.1257/pol.20170094
AEJ: Economic Policy,2021,Corporate Taxation under Weak Enforcement,Pierre Bachas and Mauricio Soto,"How should developing countries tax corporate income? We study this question in Costa Rica, where firms face higher average tax rates on profits when revenues marginally increase. We combine discontinuity and bunching designs to estimate the elasticity of taxable profit and separate it into revenue and cost elasticities. We find that firms faced with a higher tax rate slightly reduce revenues but considerably increase costs, thus producing a large elasticity of taxable profit of 3–5. In this context, the revenue-maximizing rate for a corporate tax on profit is below 25 percent, and we show that a tax policy that broadens the base while lowering the rate can almost double the tax revenue collected from these firms.",https://www.aeaweb.org/doi/10.1257/pol.20180564
AEJ: Economic Policy,2021,The Long-Run Impacts of Special Education,Briana Ballis and Katelyn Heath,"Over 13 percent of US students participate in special education (SE) programs annually, at a cost of $40 billion. However, due to selection issues the effect of SE placements remains unclear. This paper uses administrative data from Texas to examine the long-run effect of reducing SE access. Our research design exploits variation in SE placement driven by a unique state policy that required school districts to reduce SE caseloads to 8.5 percent. This policy led to sharp reductions in SE enrollment. These reductions generated significant reductions in educational attainment, suggesting that marginal participants experience long-run benefits from SE services.",https://www.aeaweb.org/doi/10.1257/pol.20190603
AEJ: Economic Policy,2021,"Local Protectionism, Market Structure, and Social Welfare: China's Automobile Market","Panle Barwick, Shengmao Cao and Shanjun Li","This study documents the presence of local protectionism and quantifies its impacts on market competition and social welfare in the context of China's automobile market. A salient feature of China's auto market is that vehicle models by joint ventures and state-owned enterprises command much higher market shares in their headquarter provinces than at the national level. Through county border analysis, falsification tests, and a consumer survey, we uncover protectionist policies such as subsidies to local brands as the primary contributing factor to the observed home bias. We then set up and estimate a market equilibrium model to quantify the impact of local protection, controlling for other demand and supply factors. Counterfactual analysis shows that local protection leads to significant consumer choice distortions and results in 21.9 billion yuan of consumer welfare loss, amounting to 41 percent of total subsidy. Provincial governments face a prisoner's dilemma: local protection reduces aggregate social welfare, but provincial governments have no incentive to unilaterally remove local protection.",https://www.aeaweb.org/doi/10.1257/pol.20180513
AEJ: Economic Policy,2021,Subsidizing Fuel-Efficient Cars: Evidence from China's Automobile Industry,"Chia-Wen Chen, Wei-Min Hu and Christopher R. Knittel","This paper examines the response of vehicle purchase behavior to China's largest national subsidy program for fuel-efficient vehicles during 2010 and 2011. Using variation from the program's eligibility cutoffs and the rollout of the subsidy program, the program is found to boost sales for subsidized vehicle models, but also to create a substitution effect within highly fuel-efficient vehicles. Estimates imply that ignoring the substitution effect would lead one to conclude that the program is welfare enhancing, whereas in fact the marginal cost of the program exceeds the marginal benefit by as much as 300 percent.",https://www.aeaweb.org/doi/10.1257/pol.20170098
AEJ: Economic Policy,2021,Collaborative Tax Evasion in the Provision of Services to Consumers: A Field Experiment,Annabelle Doerr and Sarah Necker,"We conduct a field experiment with sellers of home improvement services on two German online markets. We take the role of consumers and vary whether we request an invoice for the delivery of the service. In a market that allows anyone to sell anonymously, a willingness to evade is prevalent. In a market that keeps track of credentials, sellers are only willing to evade when a willingness to collude is signaled. The evasion discount is in most estimates not larger than the tax subsidy for legal demand. Evasion is unlikely to be beneficial for many consumers in our setting.",https://www.aeaweb.org/doi/10.1257/pol.20190675
AEJ: Economic Policy,2021,Democracy and Aid Donorship,Angelika J. Budjan and Andreas Fuchs,"Almost half of the world's states provide bilateral development assistance. While previous research takes the set of donor countries as exogenous, this article introduces a new dataset on aid giving that covers all countries in the world, both rich and poor, and explores the determinants of aid donorship. It argues and shows empirically that democratic institutions support the setup of an aid program in richer countries but undermine its establishment in poorer countries. The findings hold in instrumental-variable regressions and the pattern is similar for the amount of aid.",https://www.aeaweb.org/doi/10.1257/pol.20180582
AEJ: Economic Policy,2021,Disclosure and Subsequent Innovation: Evidence from the Patent Depository Library Program,"Jeffrey L. Furman, Markus Nagler and Martin Watzinger","How important is access to patent documents for subsequent innovation? We examine the expansion of the USPTO Patent Library system after 1975. Patent libraries provided access to patents before the Internet. We find that after patent library opening, local patenting increases by 8–20 percent relative to similar regions. Additional analyses suggest that disclosure of technical information drives this effect: inventors increasingly take up ideas from outside their region, and the effect is strongest in technologies where patents are more informative. We thus provide evidence that disclosure plays an important role in cumulative innovation.",https://www.aeaweb.org/doi/10.1257/pol.20180636
AEJ: Economic Policy,2021,Program Recertification Costs: Evidence from SNAP,Tatiana Homonoff and Jason Somerville,"Participants in means-tested programs must periodically document eligibility through a recertification process. If all cases that fail recertification are ineligible, the exact timing of this process should be irrelevant. We find that later recertification interview assignments for the Supplemental Nutrition Assistance Program (SNAP), which leave less time to reschedule missed interviews, decrease recertification success by 22 percent. The consequences of not recertifying due to later interviews are highly skewed: most cases quickly reenroll, while one-quarter remain off SNAP for over a year. The marginal disenrolled case is as needy as the average participant, suggesting inefficient screening from late interviews.",https://www.aeaweb.org/doi/10.1257/pol.20190272
AEJ: Economic Policy,2021,Why Are Relatively Poor People Not More Supportive of Redistribution? Evidence from a Randomized Survey Experiment across Ten Countries,Christopher Hoy and Franziska Mager,"We test a key assumption underlying seminal theories about preferences for redistribution, which is that relatively poor people should be the most in favor of redistribution. We conduct a randomized survey experiment with over 30,000 participants across 10 countries, half of whom are informed of their position in the national income distribution. Contrary to prevailing wisdom, people who are told they are relatively poorer than they thought are less concerned about inequality and are not more supportive of redistribution. This finding is consistent with people using their own living standard as a ""benchmark"" for what they consider acceptable for others.",https://www.aeaweb.org/doi/10.1257/pol.20190276
AEJ: Economic Policy,2021,Market Power and Income Taxation,Louis Kaplow,"This article analyzes concerns about market power and inequality in a model with multiple sectors, heterogeneous abilities, endogenous labor supply, and nonlinear income taxation. Proportional markups with no profit dissipation have no effect on the economy, and a policy that reduces a nonproportional markup raises (lowers) welfare when it is higher (lower) than a weighted average of other markups. With proportional (partial or full) profit dissipation, proportional markups are equivalent to a downward shift of the distribution of abilities, and the optimal policy rule with nonproportional markups maximizes consumer plus producer surplus despite concerns for distribution and labor supply distortion.",https://www.aeaweb.org/doi/10.1257/pol.20200103
AEJ: Economic Policy,2021,"The Effects of the 1930s HOLC ""Redlining"" Maps","Daniel Aaronson, Daniel Hartley and Bhashkar Mazumder","This study uses a boundary design and propensity score methods to study the effects of the 1930s-era Home Owners Loan Corporation (HOLC) ""redlining"" maps on the long-run trajectories of urban neighborhoods. The maps led to reduced home ownership rates, house values, and rents and increased racial segregation in later decades. A comparison on either side of a city-level population cutoff that determined whether maps were drawn finds broadly similar conclusions. These results suggest the HOLC maps had meaningful and lasting effects on the development of urban neighborhoods through reduced credit access and subsequent disinvestment.",https://www.aeaweb.org/doi/10.1257/pol.20190414
AEJ: Economic Policy,2021,Network Externality and Subsidy Structure in Two-Sided Markets: Evidence from Electric Vehicle Incentives,Katalin Springel,"This paper uses new, large-scale vehicle registry data from Norway and a two-sided market framework to show nonneutrality of different subsidies and estimate their impact on electric vehicle adoption when network externalities are present. Estimates suggest a strong positive connection between electric vehicle purchases and both consumer price and charging station subsidies. Counterfactual analyses suggest that between 2010 and 2015, every dollar spent on station subsidies resulted in more than twice as many additional electric vehicle purchases than the same amount spent on price subsidies. However, this relation inverts with increased spending, as station subsidies' impact tapers off faster.",https://www.aeaweb.org/doi/10.1257/pol.20190131
AEJ: Economic Policy,2021,Fiscal Transfers in the Spatial Economy,"Marcel Henkel, Tobias Seidel and Jens Suedekum","Many countries shift substantial public resources across jurisdictions to mitigate spatial economic disparities. We use a general equilibrium model with multiple asymmetric regions, labor mobility, and costly trade to carve out the aggregate implications of fiscal transfers. Calibrating the model for Germany, we find that transfers indeed deliver smaller disparities across regions. This comes at the cost of lower national output, however, because economic activity is diverted away from core cities and toward remote areas with low productivity. But despite this loss in output per capita by about 2 percent in our baseline specification, welfare still increases by 0.07 percent because the transfer scheme countervails overcongestion in large cities. If the optimal transfer regime was implemented, welfare would increase by 0.06 percent.",https://www.aeaweb.org/doi/10.1257/pol.20180294
AEJ: Economic Policy,2021,Do Value-Added Taxes Affect International Trade Flows? Evidence from 30 Years of Tax Reforms,Youssef Benzarti and Alisa Tazhitdinova,"This paper uses all value-added tax (VAT) changes across EU Member States from 1988 to 2016 to estimate the effect of VATs on trade flows. We find small elasticities of trade flows with respect to VATs, even when VAT changes are large. These elasticities are substantially smaller than the elasticities of trade flows with respect to tariffs estimated in the trade literature. This finding holds across different time periods, countries, and types of reforms. Our results imply that VATs are unlikely to distort trade flows.",https://www.aeaweb.org/doi/10.1257/pol.20190492
AEJ: Economic Policy,2021,Urban Water Disinfection and Mortality Decline in Lower-Income Countries,"Sonia Bhalotra, Alberto Diaz-Cayeros, Grant Miller, Alfonso Miranda and Atheendar S. Venkataramani","Historically, improvements in municipal water quality led to substantial mortality decline in today's wealthy countries. However, water disinfection has not consistently produced large benefits in lower-income countries. We study this issue by analyzing a large-scale municipal water disinfection program in Mexico that increased water chlorination coverage in urban areas from 58 percent to over 90 percent within 18 months. We estimate that the program reduced childhood diarrheal disease mortality rates by 45 to 67 percent. However, inadequate sanitation infrastructure and age (degradation) of water pipes may have attenuated these benefits substantially.",https://www.aeaweb.org/doi/10.1257/pol.20180764
