journal,year,title,authors,abstract,url
Journal of Economic Literature,2021,Forecasting in the Presence of Instabilities: How We Know Whether Models Predict Well and How to Improve Them,Barbara Rossi,"This article provides guidance on how to evaluate and improve the forecasting ability of models in the presence of instabilities, which are widespread in economic time series. Empirically relevant examples include predicting the financial crisis of 2007–08, as well as, more broadly, fluctuations in asset prices, exchange rates, output growth, and inflation. In the context of unstable environments, I discuss how to assess models' forecasting ability; how to robustify models' estimation; and how to correctly report measures of forecast uncertainty. Importantly, and perhaps surprisingly, breaks in models' parameters are neither necessary nor sufficient to generate time variation in models' forecasting performance: thus, one should not test for breaks in models' parameters, but rather evaluate their forecasting ability in a robust way. In addition, local measures of models' forecasting performance are more appropriate than traditional, average measures.",https://www.aeaweb.org/doi/10.1257/jel.20201479
Journal of Economic Literature,2021,A Survey on Income Inequality in China,Junsen Zhang,"After China's recent great success in eliminating absolute poverty, addressing relative income inequality becomes a more important issue. This survey finds that income inequality rapidly increased in the first three decades since 1978 but stabilized and slightly declined in the past decade, consistent with the well-known Kuznets hypothesis. In addition to documenting the trend and patterns over time and across groups and regions, seven sources of income inequality are systematically discussed with an effort to reconcile and extend the existing literature. Furthermore, a negative correlation is documented between income inequality and intergenerational mobility, consistent with the Great Gatsby curve observed in developed countries.",https://www.aeaweb.org/doi/10.1257/jel.20201495
Journal of Economic Literature,2021,Mass Atrocities and Their Prevention,Charles Anderton and Jurgen Brauer,"Counting conservatively, data show about 100 million mass atrocity-related deaths since 1900. A distinct empirical phenomenon, mass atrocities are events of enormous scale, severity, and brutality, occur in wartime and in peacetime, are geographically widespread, occur with surprising frequency, under various systems of governance, and can be long-lasting in their effects on economic and human development, wellbeing, and wealth, more so when nonfatal physical injuries and mental trauma also are considered. As such, mass atrocities are a major economic concern. Given the multi-disciplinary nature of the subject matter, the pertinent conceptual, theoretical, and empirical literatures are voluminous and widely dispersed, and have not been synthesized before from an economics point of view. We address two gaps: a ""mass atrocities gap"" in the economics literature and an ""economics gap"" in mass atrocities scholarship. Our goals are, first, to survey and synthesize for economists a broad sweep of literatures on which to base further work in this field and, second, for both economists and noneconomists to learn how economic inquiry contributes to understanding the causes and conduct of mass atrocities and, possibly, to their mitigation and prevention. In drawing on standard, behavioral, identity, social network, and complex systems economics, we find that the big puzzles of the ""how"" and ""why"" of mass atrocities, and mass participation therein, are being well addressed. While new research on such topics will be valuable, work should also progress to develop improved prevention approaches.",https://www.aeaweb.org/doi/10.1257/jel.20201458
Journal of Economic Literature,2021,Ten Years of Evidence: Was Fraud a Force in the Financial Crisis?,John M. Griffin,"This article synthesizes the large literature regarding the role of various players in residential mortgage-backed securities (RMBS) securitization at the center of the 2008–09 US housing and financial crisis. Underwriting banks facilitated wide-scale mortgage fraud by knowingly misreporting key loan characteristics underlying mortgage-backed securities (MBS). Under the cover of complexity, credit rating agencies catered to investment banks by issuing increasingly inflated ratings on both RMBS and collateralized debt obligations (CDOs). Originators who engaged in mortgage fraud gained market share, as did CDO managers who catered to underwriters by accepting the lowest-quality MBS collateral. Appraisal targeting and inflated appraisals were the norm. RMBS and CDO prices indicate that the marginal AAA investor was unaware of pervasive mortgage fraud and ratings inflation, but these factors were strongly related to future deal performance. The supply of fraudulent credit was not uniform, but clustered in certain geographic regions and zip codes. As these dubious originators extended credit to those who could not afford the loans, the credit expansion led to house price booms and subsequent crashes in these zip codes. Overall, a consistent narrative based on substantial research indicates that conflicts of interest, misreporting, and fraud were focal features of the financial crisis.",https://www.aeaweb.org/doi/10.1257/jel.20201602
Journal of Economic Literature,2021,The Human Tide: A Review Essay,Timothy Guinnane,"The Human Tide: How Population Shaped the Modern World, by Paul Morland, argues for the importance of demography in both historical events and our current situation. Intended for a general audience, the book traces demographic developments from the late eighteenth century, arguing that the timing and pace of demographic change helps to explain why some countries became powerful and others did not. The author continues the story into the twentieth century, discussing the changes in age structure and internal ethno-religious balances that are consequences of demographic patterns. Many readers will find the questions and themes in The Human Tide interesting. Unfortunately, the book misrepresents some research findings and is confused about important demographic concepts. The Human Tide deals with fundamental changes in human society over the past two centuries, but for a clear account of those changes, readers will have to go elsewhere.",https://www.aeaweb.org/doi/10.1257/jel.20201586
Journal of Economic Literature,2021,Book Review: The Great Reversal by Thomas Philippon,Jan Eeckhout,"Thomas Philippon's The Great Reversal: How America Gave Up on Free Markets is a remarkable piece of research that draws our attention to a timely and relevant issue: the rise of market power and its macroeconomic implications. The book documents the facts, offers a number of hypotheses to explain those facts, and discusses the policy interventions needed to remedy market power. This essay reviews the contribution of the book, especially the conceptual and empirical foundations that lead to the main conclusions. The main virtue of the book is to offer a wealth of facts and implications that highlight the different aspects of the evolution of market power. This essay also considers instances that permit an alternative viewpoint. First, I maintain that the reliance on concentration indices to measure market power can be misleading. Second, the essay argues that to date there is no evidence that bestows a different experience in the evolution of market power in Europe compared to the United States. Third, the book gives most air time to antitrust and merger review as the main cause. While antitrust is relevant, technological change is at least as, if not more, important for the observed rise of market power. This essay manifests that technological change has fundamental implications for welfare and therefore for policy intervention.",https://www.aeaweb.org/doi/10.1257/jel.20211628
Journal of Economic Literature,2021,"""Somewhere in the Middle You Can Survive"": Review of The Narrow Corridor by Daron Acemoglu and James Robinson",Avinash Dixit,"This article reviews Daron Acemoglu and James Robinson's book The Narrow Corridor. They depict a constant tussle between ""society,"" which wants liberty but cannot sustain order, and ""state,"" which maintains order but grows oppressive. I argue that the book has a huge theme and an impressive historical sweep of supportive examples, but leaves many open questions. The two conceptual categories should be unpacked to examine complex interactions within and across them, and other examples that counter the authors' thesis should be reckoned with. However, the authors deserve congratulations for a brilliantly written and thought-provoking book that will inspire much future research.",https://www.aeaweb.org/doi/10.1257/jel.20201629
Journal of Economic Literature,2021,What Drives House Price Cycles? International Experience and Policy Issues,"John Duca, John Muellbauer and Anthony Murphy","The role of real estate during the global financial and economic crisis has prompted efforts to better incorporate housing and financial channels into macro models, improve housing models, develop macroprudential tools, and reform the financial system. This article provides an overview of major, recent contributions to the literature in relation to earlier research on what drives housing prices and how they affect economic activity. Particularly emphasized are studies, both theoretical and more strongly evidence-based, that connect housing markets with credit markets, house price expectations, financial stability, and the wider economy. The literature reveals much diversity in the international and regional behavior of house prices and the need to improve data tracking key housing supply and demand influences. Also reviewed are studies examining how monetary, macroprudential, and other policies affect house prices and access to housing. This survey is designed to help readers navigate the plethora of recent studies and understand the unsettled issues and avenues for further research. The findings should be of interest to policy makers concerned with financial stability as well as those dealing with the role of housing in the wider economy.",https://www.aeaweb.org/doi/10.1257/jel.20201325
Journal of Economic Literature,2021,Automated Linking of Historical Data,"Ran Abramitzky, Leah Boustan, Katherine Eriksson, James Feigenbaum and Santiago Perez","The recent digitization of complete count census data is an extraordinary opportunity for social scientists to create large longitudinal datasets by linking individuals from one census to another or from other sources to the census. We evaluate different automated methods for record linkage, performing a series of comparisons across methods and against hand linking. We have three main findings that lead us to conclude that automated methods perform well. First, a number of automated methods generate very low (less than 5 percent) false positive rates. The automated methods trace out a frontier illustrating the trade-off between the false positive rate and the (true) match rate. Relative to more conservative automated algorithms, humans tend to link more observations but at a cost of higher rates of false positives. Second, when human linkers and algorithms use the same linking variables, there is relatively little disagreement between them. Third, across a number of plausible analyses, coefficient estimates and parameters of interest are very similar when using linked samples based on each of the different automated methods. We provide code and Stata commands to implement the various automated methods.",https://www.aeaweb.org/doi/10.1257/jel.20201599
Journal of Economic Literature,2021,Household Finance,"Francisco Gomes, Michael Haliassos and Tarun Ramadorai","Household financial decisions are complex, interdependent, and heterogeneous, and central to the functioning of the financial system. We present an overview of the rapidly expanding literature on household finance (with some important exceptions) and suggest directions for future research. We begin with the theory and empirics of asset market participation and asset allocation over the life cycle. We then discuss household choices in insurance markets, trading behavior, decisions on retirement saving, and financial choices by retirees. We survey research on liabilities, including mortgage choice, refinancing, and default, and household behavior in unsecured credit markets, including credit cards and payday lending. We then connect the household to its social environment, including peer effects, cultural and hereditary factors, intra-household financial decision-making, financial literacy, cognition, and educational interventions. We also discuss literature on the provision and consumption of financial advice.",https://www.aeaweb.org/doi/10.1257/jel.20201461
Journal of Economic Literature,2021,"A Review of Matthias Doepke and Fabrizio Zilibotti's Love, Money and Parenting: How Economics Explains the Way We Raise Our Kids",Lena Edlund,"As Generation X's (born in the 1960s and 1970s) child bearing years draw to a close, its parenting practices are due for assessment, the topic of the book under review. The book organizes its discussion around Diana Baumrind's three parenting styles: authoritarian, permissive, and authoritative. It chronicles the drift toward the two latter and argues that income inequality determines which one of the two will be popular. When inequality is low, less is at stake and the parenting style can be more relaxed. By contrast, high inequality pushes parents toward the achievement-oriented authoritative style. More generally, the book argues, cultural differences in parenting styles can be understood as the outcome of altruistic parents' efforts to prepare their children for adulthood, a useful perspective when parental rights are limited, long the case in the West.",https://www.aeaweb.org/doi/10.1257/jel.20201559
Journal of Economic Literature,2021,Review of Ten Thousand Years of Inequality: The Archaeology of Wealth Differences,Gérard Roland,"Archeologists are actively working to quantitatively measure income and wealth inequality in ancient history based on available data, some of them being quite sophisticated. Timothy A. Kohler and Michael E. Smith's Ten Thousand Years of Inequality: The Archaeology of Wealth Differences presents existing measurement efforts and insightful discussions of the challenges faced, on all continents except Oceania. These first exercises should help us over time understand better the evolution of inequality in ancient history and its determinants. Understanding better the effects of differences in institutions in the ancient past should be a crucial next step.",https://www.aeaweb.org/doi/10.1257/jel.20201522
Journal of Economic Literature,2021,"Using Synthetic Controls: Feasibility, Data Requirements, and Methodological Aspects",Alberto Abadie,"Probably because of their interpretability and transparent nature, synthetic controls have become widely applied in empirical research in economics and the social sciences. This article aims to provide practical guidance to researchers employing synthetic control methods. The article starts with an overview and an introduction to synthetic control estimation. The main sections discuss the advantages of the synthetic control framework as a research design, and describe the settings where synthetic controls provide reliable estimates and those where they may fail. The article closes with a discussion of recent extensions, related methods, and avenues for future research.",https://www.aeaweb.org/doi/10.1257/jel.20191450
Journal of Economic Literature,2021,Foreign Influence and Domestic Policy,"Toke Aidt, Facundo Albornoz and Esther Hauk","In an interconnected world, economic and political interests inevitably reach beyond national borders. Since policy choices generate external economic and political costs, foreign state and non-state actors have an interest in influencing policy actions in other sovereign countries to their advantage. Foreign influence is a strategic choice aimed at internalizing these externalities and takes three principal forms: (i) voluntary agreements, (ii) policy interventions based on rewarding or sanctioning the target country to obtain a specific change in policy, and (iii) institution interventions aimed at influencing the political institutions in the target country. We propose a unifying theoretical framework to study when foreign influence is chosen and in which form, and use it to organize and evaluate the new political economics literature on foreign influence along with work in cognate disciplines.",https://www.aeaweb.org/doi/10.1257/jel.20201481
