journal,year,title,authors,abstract,url
Econometrica,2025,Erratum: The Aggregate Implications of Regional Business Cycles,"Martin Beraja, Erik Hurst and Juan Ospina-Tejeiro",,https://doi.org/10.3982/ECTA23148
Econometrica,2025,Women in Science. Lessons From the Baby Boom,Scott Kim and Petra Moser,"This paper investigates how children affect women in science, using biographies in the American Men of Science (MoS 1956), linked with publications. First, we show that mothers have a unique life cycle pattern of productivity: While other scientists peak in their mid‐30s, mothers become less productive at that age and reach peak productivity in their early‐40s. Next, we estimate event studies of marriage, comparing mothers and fathers with other married scientists. Event study estimates show that the productivity of mothers declines until children reach school age, while fathers experience no change. These differences have important implications for tenure and participation: Just 27% of mothers achieve tenure, compared with 48% of fathers and 46% of other women. When women carried the full burden of childcare, the time costs of raising the baby boom led to a great loss of female scientists.",https://doi.org/10.3982/ECTA22741
Econometrica,2025,Can Trade Policy Mitigate Climate Change?,Farid Farrokhi and Ahmad Lashkaripour,"Trade policy is often cast as a solution to the free‐riding problem in international climate agreements. This paper examines the extent to which trade policy can deliver on this promise. We incorporate global supply chains of carbon and climate externalities into a multi‐country, multi‐industry general equilibrium trade model. By deriving theoretical formulas for optimal carbon and border taxes, we quantify the maximum efficacy of two trade policy solutions to the free‐riding problem. Adding optimal carbon border taxes to existing tariffs proves largely ineffective, delivering only 3.4% of what could be achieved under globally optimal carbon pricing. In contrast, Nordhaus's (2015) climate club framework, in which border taxes are used as contingent penalties to deter free‐riding, can achieve 33–68% of the globally optimal carbon reduction, depending on the initial coalition (EU, EU + US, or EU + US + China). In all cases, the climate club ensures universal compliance, thereby preserving free trade.",https://doi.org/10.3982/ECTA20153
Econometrica,2025,Running Primary Deficits Forever in a Dynamically Efficient Economy: Feasibility and Optimality,Andrew B. Abel and Stavros Panageas,"Government debt can be rolled over forever without primary surpluses in some stochastic economies, including some economies that are dynamically efficient. In an overlapping‐generations model with constant growth rate, g, of labor‐augmenting productivity, and with shocks to the durability of capital, we show that along a balanced growth path, the maximum sustainable ratio of bonds to capital is attained when the risk‐free interest rate, rf, equals g. Furthermore, this maximal ratio maximizes utility per capita along a balanced growth path and ensures that the economy is dynamically efficient.",https://doi.org/10.3982/ECTA22749
Econometrica,2025,Non‐Stationary Search and Assortative Matching,Nicolas Bonneton and Christopher Sandmann,"This paper studies assortative matching in a non‐stationary search‐and‐matching model with non‐transferable payoffs. Non‐stationarity entails that the number and characteristics of agents searching evolve endogenously over time. Assortative matching can fail in non‐stationary environments under conditions for which Morgan (1995) and Smith (2006) show that it occurs in the steady state. This is due to the risk of worsening match prospects inherent to non‐stationary environments. The main contribution of this paper is to derive the weakest sufficient conditions on payoffs for which matching is assortative. In addition to known steady state conditions, more desirable individuals must be less risk‐averse in the sense of Arrow–Pratt.",https://doi.org/10.3982/ECTA22257
Econometrica,2025,"Rural Pensions, Labor Reallocation, and Aggregate Income: An Empirical and Quantitative Analysis of China","Qingen Gai, Naijia Guo, Bingjing Li, Qinghua Shi and Xiaodong Zhu","We exploit the implementation of a rural pension policy in China to estimate the average rural‐to‐urban migration cost for workers affected by the policy and the average underlying sectoral productivity difference. Our estimates, based on a large panel data set, reveal significant migration costs and substantial sectoral productivity differences, with sorting playing a minor role in accounting for sectoral labor income gaps. We construct and structurally estimate a general equilibrium household model with endogenous labor supply and migration. The results of this model align with the reduced‐form findings and illustrate how the rural pension policy influences migration, GDP, and welfare through improving within‐household labor allocation. Counterfactual analyses based on the model show that the positive effects of the policy remain even if migration costs were significantly lower, and that scaling up the rural pension policy would lead to even larger improvements in labor allocation, GDP, and welfare.",https://doi.org/10.3982/ECTA19699
Econometrica,2025,Privatizing Disability Insurance,"Arthur Seibold, Sebastian Seitz and Sebastian Siegloch","Public disability insurance (DI) programs in many countries face growing fiscal pressures, prompting efforts to reduce spending. In this paper, we investigate the welfare effects of expanding the role of private insurance markets in the face of public DI cuts. We exploit a reform that abolished one part of German public DI and use unique data from a large insurer. We document modest crowding‐out effects of the reform, such that private DI take‐up remains incomplete. We find no adverse selection in the private DI market. Instead, private DI tends to attract individuals with high income, high education, and low disability risk. Using a revealed preference approach, we estimate individual insurance valuations. Our welfare analysis finds that partial DI provision via the voluntary private market can improve welfare. However, distributional concerns may justify a full public DI mandate.",https://doi.org/10.3982/ECTA22113
Econometrica,2025,Landmines and Spatial Development,"Giorgio Chiovelli, Stelios Michalopoulos and Elias Papaioannou","Landmines affect the lives of millions in many conflict‐ridden communities long after the end of hostilities. However, there is little research on the role of demining. We examine the economic consequences of landmine removal in Mozambique, the only country to transition from heavily contaminated in 1992 to mine‐free in 2015. First, we present the self‐assembled georeferenced catalog of areas suspected of contamination, along with a detailed record of demining operations. Second, the event‐study analysis reveals a robust association between demining activities and subsequent local economic performance, reflected in luminosity. Economic activity does not pick up in the years leading up to clearance, nor does it increase when operators investigate areas mistakenly marked as contaminated in prior surveys. Third, recognizing that landmine removal reshapes transportation access, we use a market‐access approach to explore direct and indirect effects. To advance on identification, we isolate changes in market access caused by removing landmines in previously considered safe areas, far from earlier nationwide surveys. Fourth, policy simulations reveal the substantial economywide dividends of clearance, but only when factoring in market‐access effects, which dwarf direct productivity links. Additionally, policy counterfactuals uncover significant aggregate costs when demining does not prioritize the unblocking of transportation routes. These results offer insights into the design of demining programs in Ukraine and elsewhere, highlighting the need for centralized coordination and prioritization of areas facilitating commerce.",https://doi.org/10.3982/ECTA17951
Econometrica,2025,Optimal Estimation When Researcher and Social Preferences Are Misaligned,Jann Spiess,"Econometric analysis typically focuses on the statistical properties of fixed estimators and ignores researcher choices. In this article, I instead approach the analysis of experimental data as a mechanism‐design problem that acknowledges that researchers choose between estimators, sometimes based on the data and often according to their own preferences. Specifically, I focus on covariate adjustments, which can increase the precision of a treatment‐effect estimate, but open the door to bias when researchers engage in specification searches. First, I establish that unbiasedness as a requirement on the estimation of the average treatment effect can align researchers' preferences with the minimization of the mean‐squared error relative to the truth, and that fixing the bias can yield an optimal restriction in a minimax sense. Second, I provide a constructive characterization of treatment‐effect estimators with fixed bias as sample‐splitting procedures. Third, I discuss the implementation of second‐best estimators that leave room for beneficial specification searches.",https://doi.org/10.3982/ECTA18640
Econometrica,2025,Who Benefits From Surge Pricing?,Juan Camilo Castillo,"New technologies have recently led to a boom in real‐time pricing. I study the most salient example, surge pricing in ride hailing. Using data from Uber, I develop an empirical model of spatial equilibrium to measure the welfare effects of surge pricing. The model is composed of demand, supply, and a matching technology. It allows for temporal and spatial heterogeneity as well as randomness in supply and demand. I find that, relative to a uniform pricing counterfactual in which Uber sets the overall price level, surge pricing increases total welfare by 2.15% of gross revenue. Welfare effects differ substantially across sides of the market: rider surplus increases by 3.57% of gross revenue, whereas driver surplus and the platform's current profits decrease by 0.98% and 0.50% of gross revenue, respectively. Riders at all income levels benefit. Among drivers, those who work long hours are hurt the most, especially women.",https://doi.org/10.3982/ECTA19106
Econometrica,2025,Structural Estimation of Higher Order Risk Preferences,Morten I. Lau and Hong Il Yoo,"Structural measures of higher order risk attitudes have well‐developed foundations in Expected Utility Theory (EUT), but little is known about their empirical magnitudes. We introduce a novel experimental design and a companion econometric model that allows us to structurally estimate indices of risk aversion, prudence, and temperance under EUT without imposing restrictions on their interdependence. We find that indices of absolute risk aversion, prudence, and temperance exhibit distinct patterns of variation over income, and that predicted risk premia under EUT and Rank‐Dependent Utility Theory gradually converge as the order of risk increases. These findings are obscured by regular parametric utility functions, which inherently bias results toward prudence and temperance when subjects are risk averse. The results remain robust in subsamples of moderate size, which suggests that our approach can be adopted in broader studies that link higher order risk attitudes to other domains of latent individual preferences and economic behavior.",https://doi.org/10.3982/ECTA22260
Econometrica,2025,Gaussian Transforms Modeling and the Estimation of Distributional Regression Functions,Richard H. Spady and Sami Stouli,"We propose flexible Gaussian representations for conditional cumulative distribution functions and give a concave likelihood criterion for their estimation. Optimal representations satisfy the monotonicity property of conditional cumulative distribution functions, including in finite samples and under general misspecification. We use these representations to provide a unified framework for the flexible maximum likelihood estimation of conditional density, cumulative distribution, and quantile functions at parametric rate. Our formulation yields substantial simplifications and finite sample improvements over related methods. An empirical application to the gender wage gap in the United States illustrates our framework.",https://doi.org/10.3982/ECTA19153
Econometrica,2025,Bayesian Impact Evaluation With Informative Priors: An Application to a Colombian Management and Export Improvement Program,"Leonardo Iacovone, David McKenzie and Rachael Meager","Policymakers often test expensive new programs on relatively small samples. Formally incorporating informative Bayesian priors into impact evaluation offers the promise to learn more from these experiments. We evaluate a Colombian program for 200 firms which aimed to increase exporting. Priors were elicited from academics, policymakers, and firms. Contrary to these priors, frequentist estimation cannot reject null effects in 2019, and finds some negative impacts in 2020. For binary outcomes like whether firms export, frequentist estimates are relatively precise, and Bayesian posterior intervals update to overlap almost completely with standard confidence intervals. For outcomes like increasing export variety, where the priors align with the data, the value of these priors is seen in posterior intervals that are considerably narrower than the confidence intervals. Finally, for noisy outcomes like export value, posterior intervals show almost no updating from priors, highlighting how uninformative the data are about such outcomes. Future policy experiments could use these posteriors as priors in a Bayesian or empirical Bayesian analysis.",https://doi.org/10.3982/ECTA21567
Econometrica,2025,Erratum to “Robust Priors in Nonlinear Panel Data Models”,"Manuel Arellano, Stéphane Bonhomme, Sofia Borodich Suarez, Martin Schumann, Xiaoxia Shi and Gautam Tripathi",,https://doi.org/10.3982/ECTA23441
Econometrica,2025,"Fisher–Schultz Lecture: Generic Machine Learning Inference on Heterogeneous Treatment Effects in Randomized Experiments, With an Application to Immunization in India","Victor Chernozhukov, Mert Demirer, Esther Duflo and Iván Fernández‐Val","We propose strategies to estimate and make inference on key features of heterogeneous effects in randomized experiments. These key features include best linear predictors of the effects using machine learning proxies, average effects sorted by impact groups, and average characteristics of most and least impacted units. The approach is valid in high‐dimensional settings, where the effects are proxied (but not necessarily consistently estimated) by predictive and causal machine learning methods. We post‐process these proxies into estimates of the key features. Our approach is generic; it can be used in conjunction with penalized methods, neural networks, random forests, boosted trees, and ensemble methods, both predictive and causal. Estimation and inference are based on repeated data splitting to avoid overfitting and achieve validity. We use quantile aggregation of the results across many potential splits, in particular taking medians of p‐values and medians and other quantiles of confidence intervals. We show that quantile aggregation lowers estimation risks over a single split procedure, and establish its principal inferential properties. Finally, our analysis reveals ways to build provably better machine learning proxies through causal learning: we can use the objective functions that we develop to construct the best linear predictors of the effects, to obtain better machine learning proxies in the initial step. We illustrate the use of both inferential tools and causal learners with a randomized field experiment that evaluates a combination of nudges to stimulate demand for immunization in India.",https://doi.org/10.3982/ECTA19303
