journal,year,title,authors,abstract,url
The Review of Financial Studies,2023,"More Risk, More Information: How Passive Ownership Can Improve Informational Efficiency","Adrian Buss, Savitar Sundaresan and Holger Mueller","We identify a novel economic mechanism through which passive ownership positively affects informational efficiency in the cross-section of firms. Passive investors’ inelastic demand lowers a firm’s cost-of-capital, inducing it to take more risk. The higher cash flow variance, in turn, incentivizes active investors to acquire more precise private information, pushing up price informativeness for firms with high passive ownership. High passive ownership also implies higher stock prices and higher stock-return variances. An increase in the aggregate size of passive investors amplifies these cross-sectional differences. We also document complementarities in firms’ real investment and investors’ information choices that can cause information crashes.Received May 31, 2020; editorial decision January 4, 2023 by Editor Holger Mueller. Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online",http://hdl.handle.net/10.1093/rfs/hhad046
The Review of Financial Studies,2023,Narrative Asset Pricing: Interpretable Systematic Risk Factors from News Text,"Leland Bybee, Bryan Kelly, Yinan Su and Tarun Ramadorai","We estimate a narrative factor pricing model from news text of The Wall Street Journal. Our empirical method integrates topic modeling (LDA), latent factor analysis (IPCA), and variable selection (group lasso). Narrative factors achieve higher out-of-sample Sharpe ratios and smaller pricing errors than standard characteristic-based factor models and predict future investment opportunities in a manner consistent with the ICAPM. We derive an interpretation of the estimated risk factors from narratives in the underlying article text.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online",http://hdl.handle.net/10.1093/rfs/hhad042
The Review of Financial Studies,2023,Mandatory Financial Disclosure and M&A Activity,"Marcelo Ortiz, Caspar David Peter, Francisco Urzúa and Paolo F","Taking advantage of the implementation of the 2003 European Commission (EC) directive on financial reporting, we explore the impact of mandatory financial disclosure on mergers and acquisitions (M&A). We find robust evidence that the number (and volume) of private firms becoming an M&A target increases with mandatory disclosure. Analyses of cross-industry differences, deal-level data, and post-deal performance indicate that financial disclosure increases M&A activity by reducing information frictions in the market for corporate control.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online",http://hdl.handle.net/10.1093/rfs/hhad052
The Review of Financial Studies,2023,ES Risks and Shareholder Voice,"Yazhou Ellen, Bige Kahraman and Michelle Lowry","We examine whether shareholder votes in environmental and social (ES) proposals are informative about firms’ ES risks. ES proposals are unique in that they nearly always fail. We examine whether mutual funds’ support for these failed proposals contains information about the ES risks that firms face. Higher support in failed ES proposals predicts subsequent ES incidents and the effects of these incidents on shareholder value. Examining the detailed records of fund votes, we find that agency frictions between a group of shareholders contribute to proposal failure.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online",http://hdl.handle.net/10.1093/rfs/hhad033
The Review of Financial Studies,2023,Welfare Consequences of Sustainable Finance,"Harrison Hong, Neng Wang, Jinqiang Yang and Stefano Giglio","We model the welfare consequences of mandates that restrict investors to hold firms with net-zero carbon emissions. To qualify for these mandates, value-maximizing firms have to accumulate decarbonization capital. Qualification lowers a firm’s required return by its decarbonization investments divided by Tobin’s q, that is, the greenium or the dividend yield shareholders forgo to address the global-warming externality. The welfare-maximizing mandate approximates the first-best solution, yielding welfare gains compared to laissez-faire by mitigating the weather disaster risks resulting from carbon emissions. Our model generates optimal transition paths for decarbonization that we use to evaluate proposed net-zero targets.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online",http://hdl.handle.net/10.1093/rfs/hhad048
The Review of Financial Studies,2023,"Firm-Level Exposure to Epidemic Diseases: COVID-19, SARS, and H1N1","Tarek A, Stephan Hollander, Laurence  van, Markus Schwedeler, Ahmed Tahoun and Ralph Koijen","We construct text-based measures of the primary concerns listed firms associated with the spread of COVID-19 and other epidemic diseases. We identify which firms perceive to lose or gain from a given epidemic and textually decompose the epidemic’s effect on the firm’s demand and supply. We find that the effects of COVID-19 manifest as a simultaneous shock to demand and supply, with both shocks affecting firms’ market valuations in equal measure on average. By contrast, demand-related impacts appear more important in accounting for the observed collapse in firm-level investment during the COVID-19 crisis.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online",http://hdl.handle.net/10.1093/rfs/hhad044
The Review of Financial Studies,2023,Measuring the Expected Effects of the Global Tax Reform,"Roberto Gómez-Cram, Marcel Olbert and Holger Müller","Over 140 countries agreed on a fundamental corporate tax reform in 2021 to be implemented in 2023 and beyond. To measure its potential effects, we study asset price changes within minutes of the reform announcements. We construct proxies for the reform’s costs regarding U.S. companies’ tax burdens and countries’ public finances. Likely exposed companies exhibit significant negative stock returns. Our lower-bound estimates indicate total shareholder value losses of $112.6 billion one day after the reform announcements. Further, likely exposed countries experience increases in sovereign debt credit risk. Our findings inform the cost-benefit analysis of a historical international tax reform.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhad038
The Review of Financial Studies,2023,Inflation and Individual Investors’ Behavior: Evidence from the German Hyperinflation,"Fabio Braggion, Felix  von, Nic Schaub and Tarun Ramadorai","We analyze how individual investors respond to inflation. We introduce a unique data set containing information on local inflation and security portfolios of more than 2,000 clients of a German bank between 1920 and 1924, covering the German hyperinflation. We find that individual investors buy fewer (sell more) stocks when facing higher local inflation. This effect is more pronounced for less sophisticated investors. Moreover, we document a positive relation between local inflation and forgone returns following stock sales. Our findings are consistent with individual investors suffering from money illusion. Alternative explanations, such as consumption needs, are unlikely to drive our results.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online",http://hdl.handle.net/10.1093/rfs/hhad047
The Review of Financial Studies,2023,Financial Disruptions and the Organization of Innovation: Evidence from the Great Depression,"Tania Babina, Asaf Bernstein, Filippo Mezzanotti and Holger Mueller","We examine innovation following the Great Depression using data on a century’s worth of U.S. patents and a difference-in-differences design that exploits regional variation in the crisis severity. Harder-hit areas experienced large and persistent declines in independent patenting, mostly reflecting the disruption in access to finance during the crisis. This decline was larger for young and inexperienced inventors and lower-quality patents. In contrast, innovation by large firms increased, especially among young and inexperienced inventors. Overall, the Great Depression contributed to the decline in technological entrepreneurship and accelerated the shift of innovation into larger firms.",http://hdl.handle.net/10.1093/rfs/hhad023
The Review of Financial Studies,2023,Remote Board Meetings and Board Monitoring Effectiveness: Evidence from China,"Xinni Cai, Fuxiu Jiang, Jun-Koo Kang and Wei Jiang","Using Chinese data, we examine whether synchronous remote board meetings, which facilitate status equalization among directors and alleviate their pressure for conformity, affect board monitoring effectiveness. We find that compared to face-to-face meetings, synchronous remote meetings are associated with directors’ better meeting attendance behavior, a higher likelihood of director dissent on monitoring-related proposals, higher forced CEO turnover-performance sensitivity, and more effective investments. These results hold when we use remote meetings that include both synchronous and asynchronous remote meetings. Proposal-director level analysis further shows that remote meetings reduce the pressure to conform faced by young first-term directors and socially connected directors.Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",http://hdl.handle.net/10.1093/rfs/hhad026
