journal,year,title,authors,abstract,url
Journal of the American Statistical Association,2020,The Statistical Face of a Region Under Monsoon Rainfall in Eastern India,"Kaushik Jana, Debasis Sengupta, Subrata Kundu, Arindam Chakraborty and Purnima Shaw","A region under rainfall is a contiguous spatial area receiving positive precipitation at a particular time. The probabilistic behavior of such a region is an issue of interest in meteorological studies. A region under rainfall can be viewed as a shape object of a special kind, where scale and rotational invariance are not necessarily desirable attributes of a mathematical representation. For modeling variation in objects of this type, we propose an approximation of the boundary that can be represented as a real valued function, and arrive at further approximation through functional principal component analysis, after suitable adjustment for asymmetry and incompleteness in the data. The analysis of an open access satellite dataset on monsoon precipitation over Eastern Indian subcontinent leads to explanation of most of the variation in shapes of the regions under rainfall through a handful of interpretable functions that can be further approximated parametrically. The most important aspect of shape is found to be the size followed by contraction/elongation, mostly along two pairs of orthogonal axes. The different modes of variation are remarkably stable across calendar years and across different thresholds for minimum size of the region. Supplementary materials for this article, including a standardized description of the materials available for reproducing the work, are available as an online supplement.",http://hdl.handle.net/10.1080/01621459.2019.1681275
Journal of the American Statistical Association,2020,Bayesian Scalar on Image Regression With Nonignorable Nonresponse,"Xiangnan Feng, Tengfei Li, Xinyuan Song and Hongtu Zhu","Medical imaging has become an increasingly important tool in screening, diagnosis, prognosis, and treatment of various diseases given its information visualization and quantitative assessment. The aim of this article is to develop a Bayesian scalar-on-image regression model to integrate high-dimensional imaging data and clinical data to predict cognitive, behavioral, or emotional outcomes, while allowing for nonignorable missing outcomes. Such a nonignorable nonresponse consideration is motivated by examining the association between baseline characteristics and cognitive abilities for 802 Alzheimer patients enrolled in the Alzheimer’s Disease Neuroimaging Initiative 1 (ADNI1), for which data are partially missing. Ignoring such missing data may distort the accuracy of statistical inference and provoke misleading results. To address this issue, we propose an imaging exponential tilting model to delineate the data missing mechanism and incorporate an instrumental variable to facilitate model identifiability followed by a Bayesian framework with Markov chain Monte Carlo algorithms to conduct statistical inference. This approach is validated in simulation studies where both the finite sample performance and asymptotic properties are evaluated and compared with the model with fully observed data and that with a misspecified ignorable missing mechanism. Our proposed methods are finally carried out on the ADNI1 dataset, which turns out to capture both of those clinical risk factors and imaging regions consistent with the existing literature that exhibits clinical significance.Supplementary materials for this article, including a standardized description of the materials available for reproducing the work, are available as an online supplement.",http://hdl.handle.net/10.1080/01621459.2019.1686391
Journal of the American Statistical Association,2020,Testing the Predictability of U.S. Housing Price Index Returns Based on an IVX-AR Model,"Bingduo Yang, Wei Long, Liang Peng and Zongwu Cai","We use ten common macroeconomic variables to test for the predictability of the quarterly growth rate of house price index (HPI) in the United States during 1975:Q1–2018:Q2. We extend the instrumental variable based Wald statistic (IVX-KMS) proposed by Kostakis, Magdalinos, and Stamatogiannis to a new instrumental variable based Wald statistic (IVX-AR) which accounts for serial correlation and heteroscedasticity in the error terms of the linear predictive regression model. Simulation results show that the proposed IVX-AR exhibits excellent size control regardless of the degree of serial correlation in the error terms and the persistency in the predictive variables, while IVX-KMS displays severe size distortions. The empirical results indicate that the percentage of residential fixed investment in GDP is fairly a robust predictor of the growth rate of HPI. However, other macroeconomic variables’ strong predictive ability detected by IVX-KMS is likely to be driven by the highly correlated error terms in the predictive regressions and thus becomes insignificant when the proposed IVX-AR method is implemented. Supplementary materials for this article, including a standardized description of the materials available for reproducing the work, are available as an online supplement.",http://hdl.handle.net/10.1080/01621459.2019.1686392
Journal of the American Statistical Association,2020,Bayesian Double Feature Allocation for Phenotyping With Electronic Health Records,"Yang Ni, Peter Müller and Yuan Ji","Electronic health records (EHR) provide opportunities for deeper understanding of human phenotypes—in our case, latent disease—based on statistical modeling. We propose a categorical matrix factorization method to infer latent diseases from EHR data. A latent disease is defined as an unknown biological aberration that causes a set of common symptoms for a group of patients. The proposed approach is based on a novel double feature allocation model which simultaneously allocates features to the rows and the columns of a categorical matrix. Using a Bayesian approach, available prior information on known diseases (e.g., hypertension and diabetes) greatly improves identifiability and interpretability of the latent diseases. We assess the proposed approach by simulation studies including mis-specified models and comparison with sparse latent factor models. In the application to a Chinese EHR dataset, we identify 10 latent diseases, each of which is shared by groups of subjects with specific health traits related to lipid disorder, thrombocytopenia, polycythemia, anemia, bacterial and viral infections, allergy, and malnutrition. The identification of the latent diseases can help healthcare officials better monitor the subjects’ ongoing health conditions and look into potential risk factors and approaches for disease prevention. We cross-check the reported latent diseases with medical literature and find agreement between our discovery and reported findings elsewhere. We provide an R package “dfa” implementing our method and an R shiny web application reporting the findings.Supplementary materials for this article, including a standardized description of the materials available for reproducing the work, are available as an online supplement.",http://hdl.handle.net/10.1080/01621459.2019.1686985
Journal of the American Statistical Association,2020,Nonparametric Bayesian Instrumental Variable Analysis: Evaluating Heterogeneous Effects of Coronary Arterial Access Site Strategies,"Samrachana Adhikari, Sherri Rose and Sharon-Lise Normand","Percutaneous coronary interventions (PCIs) are nonsurgical procedures to open blocked blood vessels to the heart, frequently using a catheter to place a stent. The catheter can be inserted into the blood vessels using an artery in the groin or an artery in the wrist. Because clinical trials have indicated that access via the wrist may result in fewer post procedure complications, shortening the length of stay, and ultimately cost less than groin access, adoption of access via the wrist has been encouraged. However, patients treated in usual care are likely to differ from those participating in clinical trials, and there is reason to believe that the effectiveness of wrist access may differ between males and females. Moreover, the choice of artery access strategy is likely to be influenced by patient or physician unmeasured factors. To study the effectiveness of the two artery access site strategies on hospitalization charges, we use data from a state-mandated clinical registry including 7963 patients undergoing PCI. A hierarchical Bayesian likelihood-based instrumental variable analysis under a latent index modeling framework is introduced to jointly model outcomes and treatment status. Our approach accounts for unobserved heterogeneity via a latent factor structure, and permits nonparametric error distributions with Dirichlet process mixture models. Our results demonstrate that artery access in the wrist reduces hospitalization charges compared to access in the groin, with a higher mean reduction for male patients.Supplementary materials for this article are available online.",http://hdl.handle.net/10.1080/01621459.2019.1688663
Journal of the American Statistical Association,2020,A Bayesian Latent Class Model to Predict Kidney Obstruction in the Absence of Gold Standard,"Changgee Chang, Jeong Hoon Jang, Amita Manatunga, Andrew T. Taylor and Qi Long","Kidney obstruction, if untreated in a timely manner, can lead to irreversible loss of renal function. A widely used technology for evaluations of kidneys with suspected obstruction is diuresis renography. However, it is generally very challenging for radiologists who typically interpret renography data in practice to build high level of competency due to the low volume of renography studies and insufficient training. Another challenge is that there is currently no gold standard for detection of kidney obstruction. Seeking to develop a computer-aided diagnostic (CAD) tool that can assist practicing radiologists to reduce errors in the interpretation of kidney obstruction, a recent study collected data from diuresis renography, interpretations on the renography data from highly experienced nuclear medicine experts as well as clinical data. To achieve the objective, we develop a statistical model that can be used as a CAD tool for assisting radiologists in kidney interpretation. We use a Bayesian latent class modeling approach for predicting kidney obstruction through the integrative analysis of time-series renogram data, expert ratings, and clinical variables. A nonparametric Bayesian latent factor regression approach is adopted for modeling renogram curves in which the coefficients of the basis functions are parameterized via the factor loadings dependent on the latent disease status and the extended latent factors that can also adjust for clinical variables. A hierarchical probit model is used for expert ratings, allowing for training with rating data from multiple experts while predicting with at most one expert, which makes the proposed model operable in practice. An efficient MCMC algorithm is developed to train the model and predict kidney obstruction with associated uncertainty. We demonstrate the superiority of the proposed method over several existing methods through extensive simulations. Analysis of the renal study also lends support to the usefulness of our model as a CAD tool to assist less experienced radiologists in the field. Supplementary materials for this article are available online.",http://hdl.handle.net/10.1080/01621459.2019.1689983
Journal of the American Statistical Association,2020,Calibration for Computer Experiments With Binary Responses and Application to Cell Adhesion Study,"Chih-Li Sung, Ying Hung, William Rittase, Cheng Zhu and C. F. J. Wu","Calibration refers to the estimation of unknown parameters which are present in computer experiments but not available in physical experiments. An accurate estimation of these parameters is important because it provides a scientific understanding of the underlying system which is not available in physical experiments. Most of the work in the literature is limited to the analysis of continuous responses. Motivated by a study of cell adhesion experiments, we propose a new calibration framework for binary responses. Its application to the T cell adhesion data provides insight into the unknown values of the kinetic parameters which are difficult to determine by physical experiments due to the limitation of the existing experimental techniques. Supplementary materials for this article, including a standardized description of the materials available for reproducing the work, are available as an online supplement.",http://hdl.handle.net/10.1080/01621459.2019.1699419
Journal of the American Statistical Association,2020,Optimal Tradeoffs in Matched Designs Comparing US-Trained and Internationally Trained Surgeons,Samuel D. Pimentel and Rachel R. Kelz,"Does receiving a medical education outside the United States impact a surgeon’s performance? We study this question by matching operations performed by internationally trained surgeons to those performed by US-trained surgeons in reanalysis of a large health outcomes study. An effective matched design must achieve several goals, including balancing covariate distributions marginally, ensuring units within individual pairs have similar values on key covariates, and using a sufficiently large sample from the raw data. Yet in our study, optimizing some of these goals forces less desirable results on others. We address such tradeoffs from a multi-objective optimization perspective by creating matched designs that are Pareto optimal with respect to two goals. We provide general tools for generating representative subsets of Pareto optimal solution sets and articulate how they can be used to improve decision-making in observational study design. In the motivating surgical outcomes study, formulating a multi-objective version of the problem helps us balance an important variable without sacrificing two other design goals, average closeness of matched pairs on a multivariate distance and size of the final matched sample. Supplementary materials for this article, including a standardized description of the materials available for reproducing the work, are available as an online supplement.",http://hdl.handle.net/10.1080/01621459.2020.1720693
Journal of the American Statistical Association,2020,Estimating the Effects of Fine Particulate Matter on 432 Cardiovascular Diseases Using Multi-Outcome Regression With Tree-Structured Shrinkage,"Emma G. Thomas, Lorenzo Trippa, Giovanni Parmigiani and Francesca Dominici","The positive relationship between airborne fine particulate matter (PM2.5) and cardiovascular disease (CVD) is established. Little is known about effect size heterogeneity across distinct CVD outcomes. We conducted a multi-outcome case-crossover study of Medicare beneficiaries aged >65 years residing in the mainland USA from 2000 through 2012. The exposure was two-day average PM2.5 in each individual’s residential zipcode. The outcomes were hospitalization for 432 distinct CVDs defined by the International Classification of Diseases, Revision 9. Our dataset included almost 24 million CVD hospitalizations. We analyzed the data using multi-outcome regression with tree-structured shrinkage (MOReTreeS), a novel method that enables: (1) borrowing of strength across outcomes; (2) data-driven discovery of outcome groups that are similarly affected by the exposure; (3) estimation of a single effect for each group. MOReTreeS grouped 420 outcomes together; for this group, the odds ratio [OR] for hospitalization associated with a 10 μg m− 3 increase in PM2.5 was 1.011 (95% credible interval [CI] = 1.011–1.012). The model identified congestive heart failure as having the strongest positive association with PM2.5 (OR = 1.019; 95%CI = 1.017–1.022). Some outcomes exhibited negative associations with PM2.5, including aortic dissection, subarachnoid and intracerebral hemorrhage, abdominal aneurysm, and essential hypertension; further research is needed to understand these counterintuitive findings. Supplementary materials for this article, including a standardized description of the materials available for reproducing the work, are available as an online supplement.",http://hdl.handle.net/10.1080/01621459.2020.1722134
Journal of the American Statistical Association,2020,A Tuning-free Robust and Efficient Approach to High-dimensional Regression,"Lan Wang, Bo Peng, Jelena Bradic, Runze Li and Yunan Wu","We introduce a novel approach for high-dimensional regression with theoretical guarantees. The new procedure overcomes the challenge of tuning parameter selection of Lasso and possesses several appealing properties. It uses an easily simulated tuning parameter that automatically adapts to both the unknown random error distribution and the correlation structure of the design matrix. It is robust with substantial efficiency gain for heavy-tailed random errors while maintaining high efficiency for normal random errors. Comparing with other alternative robust regression procedures, it also enjoys the property of being equivariant when the response variable undergoes a scale transformation. Computationally, it can be efficiently solved via linear programming. Theoretically, under weak conditions on the random error distribution, we establish a finite-sample error bound with a near-oracle rate for the new estimator with the simulated tuning parameter. Our results make useful contributions to mending the gap between the practice and theory of Lasso and its variants. We also prove that further improvement in efficiency can be achieved by a second-stage enhancement with some light tuning. Our simulation results demonstrate that the proposed methods often outperform cross-validated Lasso in various settings.",http://hdl.handle.net/10.1080/01621459.2020.1840989
