journal,year,title,authors,abstract,url
Journal of Labor Economics,2024,Introduction to a Special Issue in Honor of David Card,Janet Currie and Thomas Lemieux,,http://dx.doi.org/10.1086/729822
Journal of Labor Economics,2024,Industry Wage Differentials: A Firm-Based Approach,"David Card, Jesse Rothstein and Moises Yi",We revisit the estimation of industry wage differentials using linked employer-employee data. Cross-sectional industry differences overstate pay premiums due to unmeasured heterogeneity. Estimates based on models with person and industry effects understate true premiums: workers who switch to a higher-premium industry typically move from higher-paying firms in their origin industry to lower-paying firms in their destination (and vice versa). The corrected standard deviation of log wage effects is 0.122 across narrowly defined industries and is similar at higher levels of aggregation. Higher-skilled workers sort to higher-pay industries. Premiums and worker sorting are more variable in cities with higher-wage firms and higher-skilled workers.,http://dx.doi.org/10.1086/728803
Journal of Labor Economics,2024,"Household Mobility, Networks, and Gentrification of Minority Neighborhoods in the United States","Fernando Ferreira, Jeanna Kenney and Benjamin Smith","We investigate the impact of recent gentrification shocks on minority neighborhoods in the 50 largest US labor markets. We show that household moves from a given neighborhood are concentrated to few destinations with similar minority shares and strong network ties, but those neighborhoods are farther away from downtown. Gentrification affects Black neighborhoods by raising house prices, reducing the proportion of Black households, and increasing the share of movers going to neighborhoods with network ties. However, gentrification has negligible effects on Hispanic neighborhoods. Overall labor market area segregation decreases after a gentrification shock because highly Black neighborhoods become less segregated.",http://dx.doi.org/10.1086/728805
Journal of Labor Economics,2024,Teacher Salaries and Racial Inequality in Educational Attainment in the Midcentury South,Elizabeth Cascio and Ethan G. Lewis,"In the late 1930s, the National Association for the Advancement of Colored People (NAACP) launched a campaign to equalize Black and white teacher salaries in the de jure segregated schools of the American South. We estimate the effect of teacher pay on educational attainment exploiting variation in Black salary gains over time across Southern counties with different Black enrollment shares and across states by whether subsequent policy reinforced or resisted court rulings favorable to the NAACP. Using newly collected county panel data, we find that Black teacher salary gains contributed to the large reductions in racial inequality in school enrollment and grade progression in the South at midcentury.",http://dx.doi.org/10.1086/728470
Journal of Labor Economics,2024,"Skill, Productivity, and Wages: Direct Evidence from a Temporary Help Agency","Xinwei Dong, Dean Hyslop and Daiji Kawaguchi","Firms frequently provide general skill training for workers. Theories propose that labor market frictions entail wage compression, generate larger productivity gains than wage growth to skill acquisition, and motivate a firm to offer general skill training, but few studies directly test them. We use unusually rich data from a temporary help service firm that records both workers’ wages and their productivity as measured by the fees charged to client firms. We find that skill acquired through training and learning by doing increases productivity more than wages, with such wage compression accounting for half of the average 40% productivity growth over 5 years of tenure.",http://dx.doi.org/10.1086/728809
Journal of Labor Economics,2024,Caregiving and Labor Supply: New Evidence from Administrative Data,"Nicole Maestas, Matt Messel and Yulya Truskinovsky","A significant share of the rapidly growing demand for long-term care is met by family members, many of whom also work, and family caregiving has been shown to affect labor market outcomes. We use survey responses about family caregiving roles linked to administrative earnings records to estimate the employment trajectories of family caregivers over a 25-year period around the reported start of a caregiving episode. These trajectories vary significantly by gender. Relative to a matched comparison group, caregiving precipitates a drop in both earnings and employment for women, while men enter caregiving only after experiencing significant labor supply disruptions.",http://dx.doi.org/10.1086/728810
Journal of Labor Economics,2024,"Geographic Variation in Cesarean Sections in the United States: Trends, Correlates, and Other Interesting Facts","Sarah Robinson, Heather Royer and David Silver","Analyzing data spanning three decades covering the near universe of births, we study county-level differences in C-section rates among first-time mothers of singleton births. Our research reveals persistent geographic variation in C-section rates for both low- and high-risk groups. Counties with elevated C-section rates consistently perform more C-sections across mothers at all levels of appropriateness for the procedure. These elevated rates of C-section in counties with high C-section rates are associated with reduced maternal and infant morbidity. We also find that C-section decisions are less responsive to underlying risks for Black mothers relative to white mothers, suggesting potential welfare-reducing disparities.",http://dx.doi.org/10.1086/728804
Journal of Labor Economics,2024,The Value of Student Debt Relief and the Role of Administrative Barriers: Evidence from the Teacher Loan Forgiveness Program,"Brian A. Jacob, Damon Jones and Benjamin J. Keys","We explore how much borrowers value student debt relief in the setting of the federal Teacher Loan Forgiveness program, which cancels between $5,000 and $17,500 in debt for teachers at high-need schools. Using both quasi-experimental evidence and a randomized controlled trial, we find that neither eligibility nor a targeted information intervention affects employment decisions. Information was found to increase application and receipt rates for teachers who had achieved eligibility. Evidence from contingent valuation surveys suggests that teachers do in general value debt relief. Incorporating qualitative evidence, we conclude that take-up may be constrained by program complexity and administrative barriers.",http://dx.doi.org/10.1086/728468
Journal of Labor Economics,2024,The Employment and Distributional Impacts of Nationwide Minimum Wage Changes,"Giulia Giupponi, Robert Joyce, Attila Lindner, Tom Waters, Thomas Wernham and Xiaowei Xu","We assess the impact of nationwide minimum wages on employment throughout the whole wage distribution by exploiting geographical variation in the level of wages. We find a substantial increase in wages at the bottom of the wage distribution, while we detect a small, statistically insignificant negative effect on employment. Combining the estimated change in the wage distribution with a tax and benefit microsimulation model, we show that the minimum wage generates considerable proportional income gains up to the middle of the household income distribution.",http://dx.doi.org/10.1086/728471
Journal of Labor Economics,2024,Comparing the Effects of Policies for the Labor Market Integration of Refugees,"Mette Foged, Linea Hasager and Giovanni Peri","This paper reviews, reanalyzes, and extends to the long run the estimated effects of integration polices on the employment probability and earnings of refugees in Denmark. We first describe the dynamics of labor market outcomes of refugees in Denmark. We then find that increased language training and initial placement in strong labor markets improved refugees’ long-run labor market outcomes, while cutting initial welfare payments and placing refugees near other refugees did not improve them. Policies focused on matching refugees with occupations experiencing shortages have positive short-run effects, but we cannot yet assess their long-run effects.",http://dx.doi.org/10.1086/728806
