journal,year,title,authors,abstract,url
The Quarterly Journal of Economics,2021,Folklore,Stelios Michalopoulos and Melanie Meng Xue,"Folklore is the collection of traditional beliefs, customs, and stories of a community passed through the generations by word of mouth. We introduce to economics a unique catalog of oral traditions spanning approximately 1,000 societies. After validating the catalog’s content by showing that the groups’ motifs reflect known geographic and social attributes, we present two sets of applications. First, we illustrate how to fill in the gaps and expand upon a group’s ethnographic record, focusing on political complexity, high gods, and trade. Second, we discuss how machine learning and human classification methods can help shed light on cultural traits, using gender roles, attitudes toward risk, and trust as examples. Societies with tales portraying men as dominant and women as submissive tend to relegate their women to subordinate positions in their communities, both historically and today. More risk-averse and less entrepreneurial people grew up listening to stories wherein competitions and challenges are more likely to be harmful than beneficial. Communities with low tolerance toward antisocial behavior, captured by the prevalence of tricksters being punished, are more trusting and prosperous today. These patterns hold across groups, countries, and second-generation immigrants. Overall, the results highlight the significance of folklore in cultural economics, calling for additional applications.",http://hdl.handle.net/10.1093/qje/qjab003
The Quarterly Journal of Economics,2021,"Concessions, Violence, and Indirect Rule: Evidence from the Congo Free State*",Sara Lowes and Eduardo Montero,"All colonial powers granted concessions to private companies to extract natural resources during the colonial era. In Africa, these concessions were characterized by indirect rule and violence. We use the arbitrarily defined borders of rubber concessions granted in the north of the Congo Free State to examine the causal effects of this form of economic organization on development. We find that historical exposure to the concessions causes significantly worse education, wealth, and health outcomes. To examine mechanisms, we collect survey and experimental data from individuals near a former concession boundary. We find that village chiefs inside the former concessions provide fewer public goods, are less likely to be elected, and are more likely to be hereditary. However, individuals in the concessions are more trusting, more cohesive, and more supportive of sharing income. We interpret our results as reflecting how institutions and culture may act as substitutes in the context of the widespread colonial concession system.",http://hdl.handle.net/10.1093/qje/qjab021
The Quarterly Journal of Economics,2021,The Long-Run Impact of the Dissolution of the English Monasteries*,"Leander Heldring, James A Robinson and Sebastian Vollmer","We use the effect of the Dissolution of the English Monasteries after 1535 to test the commercialization hypothesis about the roots of long-run English economic development. Before the Dissolution, monastic lands were relatively unencumbered by inefficient feudal land tenure but could not be sold. The Dissolution created a market for formerly monastic lands, which could now be more effectively commercialized relative to nonmonastic lands, where feudal tenure persisted until the twentieth century. We show that parishes affected by the Dissolution subsequently experienced a rise of the gentry and had more innovation and higher yield in agriculture, a greater share of the population working outside of agriculture, and ultimately higher levels of industrialization. Our results are consistent with explanations of the Agricultural and Industrial Revolutions which emphasize the commercialization of society as a key precondition for taking advantage of technological change and new economic opportunities.",http://hdl.handle.net/10.1093/qje/qjab030
The Quarterly Journal of Economics,2021,Building Social Cohesion in Ethnically Mixed Schools: An Intervention on Perspective Taking*,"Sule Alan, Ceren Baysan, Mert Gumren and Elif Kubilay","We evaluate the effect of an educational program that aims to build social cohesion in ethnically mixed schools by developing perspective-taking ability in children. The program is implemented in Turkish elementary schools affected by a large influx of Syrian refugee children. We measure a comprehensive set of outcomes that characterize a cohesive school environment, including peer violence incidents, the prevalence of interethnic social ties, and prosocial behavior. Using randomized variation in program implementation, we find that the program significantly lowers peer violence and victimization on school grounds. The program also reduces the likelihood of social exclusion and increases interethnic social ties in the classroom. We find that the program significantly improves prosocial behavior, measured by incentivized tasks: treated students exhibit significantly higher trust, reciprocity, and altruism toward each other as well as toward anonymous out-school peers. We show that this enhanced prosociality is welfare improving from the ex post payoff perspective. We investigate multiple channels that could explain the results, including ethnic bias, impulsivity, empathetic concern, emotional intelligence, behavioral norms, and perspective taking. Children’s increased effort to take others’ perspectives emerges as the most robust mechanism to explain our results.",http://hdl.handle.net/10.1093/qje/qjab009
The Quarterly Journal of Economics,2021,The Allocation of Authority in Organizations: A Field Experiment with Bureaucrats*,"Oriana Bandiera, Michael Best, Adnan Qadir Khan and Andrea Prat","We design a field experiment to study how the allocation of authority between frontline procurement officers and their monitors affects performance both directly and through the response to incentives. In collaboration with the government of Punjab, Pakistan, we shift authority from monitors to procurement officers and introduce financial incentives in a sample of 600 procurement officers in 26 districts. We find that autonomy alone reduces prices by 9% without reducing quality and that the effect is stronger when the monitor tends to delay approvals for purchases until the end of the fiscal year. In contrast, the effect of performance pay is muted, except when agents face a monitor who does not delay approvals. Time use data reveal agents’ responses vary along the same margin: autonomy increases the time devoted to procurement, and this leads to lower prices only when monitors cause delays. By contrast, incentives work when monitors do not cause delays. The results illustrate that organizational design and anti-corruption policies must balance agency issues at different levels of the hierarchy.",http://hdl.handle.net/10.1093/qje/qjab029
The Quarterly Journal of Economics,2021,Indebted Demand*,"Atif Mian, Ludwig Straub and Amir Sufi","We propose a theory of indebted demand, capturing the idea that large debt burdens lower aggregate demand, and thus the natural rate of interest. At the core of the theory is the simple yet underappreciated observation that borrowers and savers differ in their marginal propensities to save out of permanent income. Embedding this insight in a two-agent perpetual-youth model, we find that recent trends in income inequality and financial deregulation lead to indebted household demand, pushing down the natural rate of interest. Moreover, popular expansionary policies—such as accommodative monetary policy—generate a debt-financed short-run boom at the expense of indebted demand in the future. When demand is sufficiently indebted, the economy gets stuck in a debt-driven liquidity trap, or debt trap. Escaping a debt trap requires consideration of less conventional macroeconomic policies, such as those focused on redistribution or those reducing the structural sources of high inequality.",http://hdl.handle.net/10.1093/qje/qjab007
The Quarterly Journal of Economics,2021,Understanding Tax Policy: How do People Reason?*,Stefanie Stantcheva,"I study how people understand, reason, and learn about two major tax policies: income taxation and estate taxation. Using large-scale social economics surveys issued to representative U.S. samples and associated experiments, I elicit respondents’ factual knowledge about tax policy and the income or wealth distributions. Most important, I study their understanding of the mechanisms of tax policy and the reasoning that underlies their policy views. In decomposing policy views, I find that support for income and estate taxes is most strongly correlated with social preferences, that is, the perceived benefits of redistribution and concerns around the fairness of inequality and taxation, as well as with broader views of the government. Efficiency concerns play a more minor role. These correlational patterns are confirmed by the experimental approach, which shows people instructional videos that explain the workings and consequences of one of the aspects of tax policy (the Redistribution and the Efficiency treatments) or that bring the two together and focus on the trade-off (the Economist treatment). The Redistribution and Economist treatments significantly increase support for more progressive income or estate taxes, while the Efficiency treatment has no effect. There are large partisan gaps in both the final policy views and at every step of the reasoning about the underlying mechanisms of taxes. Democrats’ and Republicans’ divergences in tax policy views can ultimately be traced back to different normative criteria (social preferences) and views of the government, rather than to different perceptions of the efficiency implications of taxation.",http://hdl.handle.net/10.1093/qje/qjab033
The Quarterly Journal of Economics,2021,"Identity, Beliefs, and Political Conflict*","Giampaolo Bonomi, Nicola Gennaioli and Guido Tabellini","We present a theory of identity politics that builds on two ideas. First, when policy conflict renders a certain social divide—economic or cultural—salient, a voter identifies with her economic or cultural group. Second, the voter slants her beliefs toward the stereotype of the group she identifies with. We obtain three implications. First, voters’ beliefs are polarized along the distinctive features of salient groups. Second, if the salience of cultural policies increases, cultural conflict rises, redistributive conflict falls, and polarization becomes more correlated across issues. Third, economic shocks hurting conservative voters may trigger a switch to cultural identity, causing these voters to demand less redistribution. We discuss U.S. survey evidence in light of these implications.",http://hdl.handle.net/10.1093/qje/qjab034
The Quarterly Journal of Economics,2021,Hall of Mirrors: Corporate Philanthropy and Strategic Advocacy*,"Marianne Bertrand, Matilde Bombardini, Raymond Fisman, Brad Hackinen and Francesco Trebbi","Information is central to designing effective policy, and policy makers often rely on competing interests to separate useful from biased information. We show how this logic of virtuous competition can break down, using a new and comprehensive data set on U.S. federal regulatory rulemaking for 2003–2016. For-profit corporations and nonprofit entities are active in the rulemaking process and are arguably expected to provide independent viewpoints. Policy makers, however, may not be fully aware of the financial ties between some firms and nonprofits—grants that are legal and tax-exempt but hard to trace. We document three patterns that suggest that these grants may distort policy. First, we show that shortly after a firm donates to a nonprofit, the nonprofit is more likely to comment on rules on which the firm has also commented. Second, when a firm comments on a rule, the comments by nonprofits that recently received grants from the firm’s foundation are systematically closer in content to the firm’s own comments, relative to comments submitted by other nonprofits. Third, the final rule’s discussion by a regulator is more similar to the firm’s comments on that rule when the firm’s recent grantees also commented on it.",http://hdl.handle.net/10.1093/qje/qjab023
The Quarterly Journal of Economics,2021,Managing Expectations: Instruments Versus Targets*,George-Marios Angeletos and Karthik A Sastry,"Should policy communications aim at anchoring expectations of the policy instrument (“keep interest rates at zero until date τ”) or of the targeted outcome (“do whatever it takes to bring unemployment down to $y\%$”)? We study how the optimal approach depends on a departure from rational expectations. People have limited depth of knowledge and rationality, or form otherwise distorted beliefs about the behavior of others and the general equilibrium (GE) effects of policy. The bite of this distortion on implementability and welfare is minimized by target-based guidance if and only if GE feedback is strong enough. This offers a rationale for why central banks should shine the spotlight on unemployment when faced with a prolonged liquidity trap, a steep Keynesian cross, or a large financial accelerator.",http://hdl.handle.net/10.1093/qje/qjaa045
