journal,year,title,authors,abstract,url
AEJ: Economic Policy,2020,"Child Care Subsidies, Quality, and Optimal Income Taxation","Spencer Bastani, Sören Blomquist and Luca Micheletto","We study child care subsidies in a Mirrleesian optimal tax framework where parents choose both the quantity and quality of child care. Child care services not only enable parents to work, but also contribute to children's human capital. We examine the conditions under which child care expenditures should be encouraged or discouraged by the tax system under different assumptions regarding the available policy instruments. Using a quantitative model calibrated to the US economy, we illustrate the possibility that child care expenditures should be taxed rather than subsidized, and we discuss the merits of public provision schemes for child care.",https://www.aeaweb.org/doi/10.1257/pol.20170648
AEJ: Economic Policy,2020,How Taxing Is Tax Filing? Using Revealed Preferences to Estimate Compliance Costs,Youssef Benzarti,"This paper uses a quasi-experimental design to estimate the cost of filing taxes. Using US tax returns, I observe how taxpayers choose between itemizing deductions and claiming the standard deduction. Taxpayers forgo large tax savings to avoid compliance costs, which provides a revealed preference estimate of such costs. I show that costs increase with income, consistent with an opportunity cost of time explanation. These estimates suggest substantial costs of filing federal income taxes, significantly larger than previously estimated using surveys.",https://www.aeaweb.org/doi/10.1257/pol.20180664
AEJ: Economic Policy,2020,Hidden Baggage: Behavioral Responses to Changes in Airline Ticket Tax Disclosure,Sebastien Bradley and Naomi Feldman,"We examine the impact of a January 2012 enforcement action by the US Department of Transportation that required US air carriers and online travel agents to modify their web interfaces to incorporate all ticket taxes in up-front, advertised fares. We show that the more prominent display of tax-inclusive prices is associated with significant reductions in consumer tax incidence, demand, and ticket revenues along more heavily taxed itineraries. In particular, the fraction of unit taxes that airlines passed onto consumers fell by roughly 75 cents for every dollar of tax. These results present evidence of consumer inattention in a novel institutional setting featuring quasi-experimental variation in tax salience, economically significant tax amounts, and endogenous price responses.",https://www.aeaweb.org/doi/10.1257/pol.20190200
AEJ: Economic Policy,2020,Cumulative Impacts of Conditional Cash Transfer Programs: Experimental Evidence from Indonesia,"Nur Cahyadi, Rema Hanna, Benjamin Olken, Rizal Prima, Elan Satriawan and Ekki Syamsulhakim","Conditional cash transfers provide income and promote human capital investments. Yet evaluating their longitudinal impacts is hard, as most experimental evaluations treat control locations after a few years. We examine such impacts in Indonesia after six years, where the program rollout left the experiment largely intact. We find static effects on many targeted indicators: childbirth using trained professionals increased dramatically, and under-15 children not in school fell by half. We observe impacts requiring cumulative investments: stunting fell by 23 percent. While human capital accumulation increased, the transfers did not lead to transformative economic change for recipient households.",https://www.aeaweb.org/doi/10.1257/pol.20190245
AEJ: Economic Policy,2020,Discrete Prices and the Incidence and Efficiency of Excise Taxes,Christopher T. Conlon and Nirupama L. Rao,"This paper uses UPC-level data to examine the relationship between excise taxes, retail prices, and consumer welfare in the distilled spirits market. We document a nominal rigidity in retail prices that arises because firms largely choose prices that end in 99 cents and change prices in whole-dollar increments. A correctly specified model, like an ordered logit, takes this discreteness into account when predicting the effects of alternative taxes. Explicitly accounting for price points substantially impacts estimates of tax incidence and the excess burden cost of tax revenue. Meaningful nonmonotonicities in these quantities expand the potential considerations in setting excise taxes.",https://www.aeaweb.org/doi/10.1257/pol.20160391
AEJ: Economic Policy,2020,Can Rationing Increase Welfare? Theory and an Application to India's Ration Shop System,Lucie Gadenne,"In many developing countries, households can purchase limited quantities of goods at a fixed subsidized price through ration shops. This paper asks whether the characteristics of developing countries explain why governments use such systems. I find an equity-efficiency trade-off: an efficiency-maximizing government will never use ration shops, but a welfare-maximizing one might to redistribute and provide insurance. Welfare gains of ration shops will be highest for necessity goods and goods with high price risk. I calibrate the model for India and find that ration shops are welfare improving for three of the four goods sold through the system today.",https://www.aeaweb.org/doi/10.1257/pol.20180659
AEJ: Economic Policy,2020,"Accelerator or Brake? Cash for Clunkers, Household Liquidity, and Aggregate Demand","Daniel Green, Brian Melzer, Jonathan Parker and Arcenis Rojas","This paper evaluates the Car Allowance Rebate System (CARS) by comparing the vehicle purchases and disposals of households with eligible ""clunkers"" to those of households with similar but ineligible vehicles. CARS caused roughly 500,000 purchases during the program period. The provision of liquidity, through a rebate usable as a down payment, was critical in generating this large response. Participation was rare among households that owned clunkers with outstanding loans, which required loan repayment. This decline in participation is attributed to households' preference for lower down payments and distinguished from the effects of income, other indebtedness, and the program subsidy.",https://www.aeaweb.org/doi/10.1257/pol.20170122
AEJ: Economic Policy,2020,"The State of American Entrepreneurship: New Estimates of the Quantity and Quality of Entrepreneurship for 32 US States, 1988–2014",Jorge Guzman and Scott Stern,"Assessing the state of American entrepreneurship requires not simply counting the quantity but also the initial quality of new ventures. Combining comprehensive business registries and predictive analytics, we present estimates of entrepreneurial quantity and quality from 1988 to 2014. Rather than a secular pattern of declining business dynamism, our quality-adjusted measures follow a cyclical pattern sensitive to economic and capital market conditions. Consistent with the role of investment cycles as a driver of high-growth entrepreneurship, our results highlight the role of economic and institutional conditions as a driver of both initial entrepreneurial quality and the scaling of new ventures over time.",https://www.aeaweb.org/doi/10.1257/pol.20170498
AEJ: Economic Policy,2020,Decompositions and Policy Consequences of an Extraordinary Decline in Air Pollution from Electricity Generation,"Stephen Holland, Erin Mansur, Nicholas Muller and Andrew Yates","Using integrated assessment models, we calculate the economic value of the extraordinary decline in emissions from US power plants. Annual local and global air pollution damages fell from 245 to 133 billion USD over 2010–2017. Decomposition shows changes in emission rates and generation shares among coal and gas plants account for more of this decline than changes in renewable generation, electricity consumption, and damage valuations. Econometrically estimated marginal damages declined in the East from 8.6 to 6 cents per kWh. Marginal damages increased slightly in the West and Texas. These estimates indicate electric vehicles are now cleaner on average than gasoline vehicles.",https://www.aeaweb.org/doi/10.1257/pol.20190390
AEJ: Economic Policy,2020,Reported MPC and Unobserved Heterogeneity,Tullio Jappelli and Luigi Pistaferri,"Panel data on reported marginal propensity to consume in the 2010 and 2016 Italian Survey of Household Income and Wealth uncover a strong negative relationship between cash on hand and MPC. Even though the relationship is attenuated when using regression methods that control for unobserved heterogeneity, the amount of bias is moderate. MPC estimates are used to evaluate the effectiveness of revenue-neutral fiscal policies targeting different parts of the distribution of household resources.",https://www.aeaweb.org/doi/10.1257/pol.20180420
AEJ: Economic Policy,2020,Optimal Income Taxation with Present Bias,Benjamin Lockwood,"Work often entails up-front effort costs in exchange for delayed benefits, and mounting evidence documents present bias over effort in the face of such delays. This paper studies the implications for the optimal income tax. Optimal tax rates are computed for present-biased workers who choose multiple dimensions of labor effort, some of which occur prior to compensation. Present bias reduces optimal tax rates, with a larger effect when the elasticity of taxable income is high. Optimal marginal tax rates may be negative at low incomes, providing an alternative, corrective rationale for work subsidies like the Earned Income Tax Credit.",https://www.aeaweb.org/doi/10.1257/pol.20180762
