journal,year,title,authors,abstract,url
The Review of Economic Studies,2020,Approximate Random Allocation Mechanisms,Mohammad Akbarpour and Afshin Nikzad,"We generalize the scope of random allocation mechanisms, in which the mechanism first identifies a feasible “expected allocation” and then implements it by randomizing over nearby feasible integer allocations. The previous literature has shown that the cases in which this is possible are sharply limited. We show that if some of the feasibility constraints can be treated as goals rather than hard constraints, then, subject to weak conditions that we identify, any expected allocation that satisfies all the constraints and goals can be implemented by randomizing among nearby integer allocations that satisfy all the hard constraints exactly and the goals approximately. By defining ex post utilities as goals, we are able to improve the ex post properties of several classic assignment mechanisms, such as the random serial dictatorship. We use the same approach to prove the existence of $\epsilon$-competitive equilibrium in large markets with indivisible items and feasibility constraints.",http://hdl.handle.net/10.1093/restud/rdz066
The Review of Economic Studies,2020,Human Capital Development and Parental Investment in India,"Orazio Attanasio, Costas Meghir and Emily Nix","We estimate production functions for cognition and health for children aged 1–12 in India, based on the Young Lives Survey. India has over 70 million children aged 0–5 who are at risk of developmental deficits. The inputs into the production functions include parental background, prior child cognition and health, and child investments, which are taken as endogenous. Estimation is based on a nonlinear factor model, based on multiple measurements for both inputs and child outcomes. Our results show an important effect of early health on child cognitive development, which then becomes persistent. Parental investments affect cognitive development at all ages, but more so for younger children. Investments also have an impact on health at early ages only.",http://hdl.handle.net/10.1093/restud/rdaa026
The Review of Economic Studies,2020,Endogenous Agency Problems and the Dynamics of Rents,Bruno Biais and Augustin Landier,"While potentially more productive, more complex tasks generate larger agency rents. Agents therefore prefer to acquire complex skills, to earn large rents. In our overlapping generations model, their ability to do so is kept in check by competition with predecessors. Old agents, however, are imperfect substitutes for young ones, because the latter are easier to incentivize, thanks to longer horizons. This reduces competition between generations, enabling young managers to go for larger complexity than their predecessors. Consequently, equilibrium complexity and rents gradually increase beyond what is optimal for the principal and for society.",http://hdl.handle.net/10.1093/restud/rdaa021
The Review of Economic Studies,2020,The Political Economy of Debt and Entitlements,"Laurent Bouton, Alessandro Lizzeri and Nicola Persico","This article presents a dynamic political-economic model of total government obligations. Its focus is on the interplay between debt and entitlements. In our model, both are tools by which temporarily powerful groups can extract resources from groups that will be powerful in the future: debt transfers resources across periods; entitlements directly target the future allocation of resources. We prove the following results. First, the presence of endogenous entitlements dampens the incentives of politically powerful groups to accumulate debt, but it leads to an increase in total government obligations. Second, fiscal rules can have perverse effects: if entitlements are unconstrained, and there are capital market frictions, debt limits lead to an increase in total government obligations and to worse outcomes for all groups. Analogous results hold for entitlement limits. Third, our model sheds some lights on the influence of capital market frictions on the incentives of governments to adopt fiscal rules, and implement entitlement programs. Finally, we identify preference polarization as a possible explanation for the joint growth of debt and entitlements.",http://hdl.handle.net/10.1093/restud/rdaa003
The Review of Economic Studies,2020,"Policy Inertia, Election Uncertainty, and Incumbency Disadvantage of Political Parties",Satyajit Chatterjee and Burcu Eyigungor,"We document that postwar U.S. elections show a strong pattern of “incumbency disadvantage”: if a party has held the presidency of the country or the governorship of a state for some time, that party tends to lose popularity in the subsequent election. We show that this fact can be explained by a combination of policy inertia and unpredictability in election outcomes. A quantitative analysis shows that the observed magnitude of incumbency disadvantage can arise in several different models of policy inertia. Normative and positive implications of policy inertia leading to incumbency disadvantage are explored.",http://hdl.handle.net/10.1093/restud/rdaa010
The Review of Economic Studies,2020,Firm Response to Competitive Shocks: Evidence from China’s Minimum Wage Policy,"Harald Hau, Yi Huang and Gewei Wang","The large regional variation in minimum wage levels during the period 2002–8 in China implies that Chinese manufacturing firms experienced competitive shocks as a function of firm location and their low-wage employment share. We find that minimum wage hikes accelerate the input substitution from labour to capital, reduce employment growth and accelerate total factor productivity growth—particularly among the less productive firms under private Chinese or foreign ownership, but not among state-owned enterprises. The heterogeneous firm response to labour cost shocks can be explained by differences in management practices and suggests that management quality and competitive pressure are complementary.",http://hdl.handle.net/10.1093/restud/rdz058
The Review of Economic Studies,2020,"Mergers, Innovation, and Entry-Exit Dynamics: Consolidation of the Hard Disk Drive Industry, 1996–2016",Mitsuru Igami and Kosuke Uetake,"How far should an industry be allowed to consolidate when competition and innovation are endogenous? We develop a stochastically alternating-move game of dynamic oligopoly and estimate it using data from the hard disk drive industry, in which a dozen global players consolidated into only three in the last 20 years. We find plateau-shaped equilibrium relationships between competition and innovation, with heterogeneity across time and productivity. Our counterfactual simulations suggest the current rule-of-thumb policy, which stops mergers when three or fewer firms exist, strikes approximately the right balance between pro-competitive effects and value-destruction side effects in this dynamic welfare trade-off.",http://hdl.handle.net/10.1093/restud/rdz044
The Review of Economic Studies,2020,Long-Run Effects of Lottery Wealth on Psychological Well-Being,"Erik Lindqvist, Robert Östling and David Cesarini","We surveyed a large sample of Swedish lottery players about their psychological well-being 5–22 years after a major lottery event and analysed the data following pre-registered procedures. Relative to matched controls, large-prize winners experience sustained increases in overall life satisfaction that persist for over a decade and show no evidence of dissipating over time. The estimated treatment effects on happiness and mental health are significantly smaller. Follow-up analyses of domain-specific aspects of life satisfaction implicate financial life satisfaction as an important mediator for the long-run increase in overall life satisfaction.",http://hdl.handle.net/10.1093/restud/rdaa006
The Review of Economic Studies,2020,Crime is Terribly Revealing: Information Technology and Police Productivity,Giovanni Mastrobuoni,"An increasing number of police departments use information technology (IT) to optimize patrolling strategies, yet little is known about its effectiveness in preventing crime. Based on quasi-random access to “predictive policing,” this study shows that IT improves police productivity as measured by crime clearance rates. Thanks to detailed information on individual incidents and offender-level identifiers it also shows that criminals strategies are predictable. Moreover, the introduction of predictive policing coincides with a large negative trend-discontinuity in crime rates. The benefit–cost ratio of this IT innovation appears to be large.",http://hdl.handle.net/10.1093/restud/rdaa009
The Review of Economic Studies,2020,U.S. Monetary Policy and the Global Financial Cycle,Silvia Miranda-Agrippino and Helene Rey,"U.S. monetary policy shocks induce comovements in the international financial variables that characterize the “Global Financial Cycle.” A single global factor that explains an important share of the variation of risky asset prices around the world decreases significantly after a U.S. monetary tightening. Monetary contractions in the US lead to significant deleveraging of global financial intermediaries, a decline in the provision of domestic credit globally, strong retrenchments of international credit flows, and tightening of foreign financial conditions. Countries with floating exchange rate regimes are subject to similar financial spillovers.",http://hdl.handle.net/10.1093/restud/rdaa019
