journal,year,title,authors,abstract,url
AEJ: Applied Economics,2022,Mortality Change among Less Educated Americans,"Paul Novosad, Charlie Rafkin and Sam Asher","Measurements of mortality change among less educated Americans can be biased because the least educated groups (e.g., dropouts) become smaller and more negatively selected over time. We show that mortality changes at constant education percentiles can be bounded with minimal assumptions. Middle-age mortality increases among non-Hispanic Whites from 1992 to 2018 are driven almost entirely by the bottom 10 percent of the education distribution. Drivers of mortality change differ substantially across groups. Deaths of despair explain most of the mortality change among young non-Hispanic Whites, but less among older Whites and non-Hispanic Blacks. Our bounds are applicable in many other contexts.",https://www.aeaweb.org/doi/10.1257/app.20190297
AEJ: Applied Economics,2022,Competition and Pass-Through: Evidence from Isolated Markets,Christos Genakos and Mario Pagliero,"We measure how pass-through varies with competition in isolated oligopolistic markets with captive consumers. Using daily pricing data from gas stations on small Greek islands, we study how unanticipated and exogenous changes in excise duties are passed through to consumers in markets with different numbers of retailers. We find that pass-through increases from 0.4 in monopoly markets to 1 in markets with four or more competitors and remains constant thereafter. The speed of price adjustment is about 60 percent higher in more competitive markets. Finally, we show that geographic market definitions based on measures of distance across sellers often result in significant overestimation of the pass-through.",https://www.aeaweb.org/doi/10.1257/app.20200863
AEJ: Applied Economics,2022,Using Individual-Level Randomized Treatment to Learn about Market Structure,Lorenzo Casaburi and Tristan Reed,Interference across competing firms in RCTs can be informative about market structure. An experiment that subsidizes a random subset of traders who buy cocoa from farmers in Sierra Leone illustrates this idea. Interpreting treatment-control differences in prices and quantities purchased from farmers through a model of Cournot competition reveals differentiation between traders is low. Combining this result with quasi-experimental variation in world prices shows that the number of traders competing is 50 percent higher than the number operating in a village. Own-price and cross-price supply elasticities are high. Farmers face a competitive market in this first stage of the value chain.,https://www.aeaweb.org/doi/10.1257/app.20200306
AEJ: Applied Economics,2022,Time to Repay or Time to Delay? The Effect of Having More Time before a Payday Loan Is Due,"Susan Carter, Kuan Liu, Paige Marta Skiba and Justin Sydnor","We examine the effect of state laws on minimum payday loan durations that give some borrowers an additional pay cycle to repay their initial loan with no other changes to contract terms. Neoclassical models predict this ""grace period"" would reduce borrowers' need for costly loan rollovers. However, in reality, borrowers' repayment behavior with grace periods is very similar to borrowers with shorter loans, merely pushed out a few weeks. Potential explanations include heuristic repayment decisions and naive present focus. A calibrated model suggests that present-focused borrowers get less than one-half of the benefit from a grace period that time-consistent borrowers would.",https://www.aeaweb.org/doi/10.1257/app.20180721
AEJ: Applied Economics,2022,The Round Trip Effect: Endogenous Transport Costs and International Trade,Woan Foong Wong,"Container ships travel between a fixed set of origins and destinations in round trips, inducing a negative correlation in their freight rates. I study the implications of this round trip effect on international trade and trade policy. I identify this effect and develop an instrument using it to estimate the impact of transport costs on trade. I simulate counterfactual import tariff increases in a quantitative model and quantify the importance of endogenizing transport costs with respect to this effect: an exogenous transport costs model predicts a trade balance improvement from protectionist policies, while the round trip model finds the opposite.",https://www.aeaweb.org/doi/10.1257/app.20190721
AEJ: Applied Economics,2022,Money and Politics: The Effects of Campaign Spending Limits on Political Entry and Competition,"Eric Avis, Claudio Ferraz, Frederico Finan and Carlos Varjão","This paper studies the effects of campaign spending limits on the political entry, selection, and behavior of local politicians in Brazil. We analyze a reform that limits campaign spending for mayoral elections. The limits were implemented with a discontinuity that we exploit for causal identification. We find that stricter limits reduce reelection rates and increase political competition by attracting more candidates who are also less wealthy and rely less on self-financing. Despite their effects on electoral outcomes, stricter limits did not lead to significant short-run improvements in policy outcomes, such as in education and health.",https://www.aeaweb.org/doi/10.1257/app.20200296
AEJ: Applied Economics,2022,Leave the Door Open? Prison Conditions and Recidivism,Giovanni Mastrobuoni and Daniele Terlizzese,We estimate the effect on recidivism of replacing time served in a common closed-cell prison with time served in an open-cell one. We deal with the endogenous assignment of inmates to different prison regimes using variation that is driven by nearby prisons' overcrowding. Switching regimes for a year reduces recidivism by around 6 percentage points. The effects are largest for inmates with low levels of education and are weak for violent and hardened criminals.,https://www.aeaweb.org/doi/10.1257/app.20190038
AEJ: Applied Economics,2022,The Health Effects of Prison,Randi Hjalmarsson and Matthew Lindquist,"This paper studies the health effects of Swedish prison reforms that held sentences constant but increased the share of time inmates had to serve. The increased time served did not harm post-release health and actually reduced mortality risk. We find especially large decreases in mortality for offenders not previously incarcerated, younger offenders, and those more attached to the labor market. Risk of suicide and circulatory death fell for inmates with mental health problems and older inmates, respectively. In-prison health care utilization and program participation increased with time served, suggesting health care treatment and services as the key mechanism for mortality declines.",https://www.aeaweb.org/doi/10.1257/app.20200615
AEJ: Applied Economics,2022,Pathways into Opioid Dependence: Evidence from Practice Variation in Emergency Departments,Sarah Eichmeyer and Jonathan Zhang,"We use practice variation across physicians to uncover the role of medical care in causing opioid dependence. Using health records of 2 million US veterans with emergency department visits, we find that quasi-random assignment to a top (versus bottom) decile prescribing provider significantly increases subsequent opioid use and misuse rates. Instrumental variable results show that opioid prescription receipt leads to a 20 percent increase in the probability of long-term prescription opioid use and sizable increases in the development of opioid use disorder and opioid overdose mortality. We find suggestive evidence of transition into illicit opioids due to prescription opioid exposure.",https://www.aeaweb.org/doi/10.1257/app.20210048
AEJ: Applied Economics,2022,"Capital Destruction and Economic Growth: The Effects of Sherman's March, 1850–1920","James Feigenbaum, James Lee and Filippo Mezzanotti","Using General Sherman's March through Georgia, South Carolina, and North Carolina during the Civil War, we study the effect of capital destruction on medium- and long-run local economic activity, and the role of financial markets in recovery. We show that the march's capital destruction led to a large contraction in agricultural investment, farming asset prices, and manufacturing activity compared to neighboring counties. Elements of the decline in agriculture persisted through 1920. Exploiting variation in local access to antebellum credit, we argue that the underdevelopment of financial markets played a role in weakening the recovery.",https://www.aeaweb.org/doi/10.1257/app.20200397
