journal,year,title,authors,abstract,url
Journal of Econometrics,2023,Volatility measurement with pockets of extreme return persistence,"Torben Andersen, Yingying Li, Viktor Todorov and Bo Zhou","Increasing evidence points towards the episodic emergence of pockets with extreme return persistence. This notion refers to intraday periods of non-trivial duration, for which stock returns are highly positively autocorrelated. Such episodes include, but are not limited to, gradual jumps and prolonged bursts in the drift component. In this paper, we develop a family of integrated volatility estimators, labeled differenced-return volatility (DV) estimators, which provide robustness to these types of Itô semimartingale violations. Specifically, we show that, by using differences in consecutive high-frequency returns, our DV estimators can reduce the non-trivial bias that all commonly-used estimators exhibit during such periods of apparent short-term intraday return predictability. A Monte Carlo study demonstrates the reliability of the newly developed volatility estimators in finite samples. In our empirical volatility forecasting application to S&P 500 index futures and individual equities, our DV-based Heterogeneous Autoregressive (HAR) model performs well relative to existing procedures according to standard out-of-sample MSE and QLIKE criteria.",http://www.sciencedirect.com/science/article/pii/S0304407620303924
Journal of Econometrics,2023,Two-stage weighted least squares estimator of the conditional mean of observation-driven time series models,Abdelhakim Aknouche and Christian Francq,"General parametric forms are assumed for the conditional mean λt(θ0) and variance υt of a time series. These conditional moments can for instance be derived from count time series, Autoregressive Conditional Duration or Generalized Autoregressive Score models. In this paper, our aim is to estimate the conditional mean parameter θ0, trying to be as agnostic as possible about the conditional distribution of the observations. Quasi-Maximum Likelihood Estimators (QMLEs) based on the linear exponential family fulfill this goal, but they may be inefficient and have complicated asymptotic distributions when θ0 contains boundary coefficients. We thus study alternative Weighted Least Square Estimators (WLSEs), which enjoy the same consistency property as the QMLEs when the conditional distribution is misspecified, but have simpler asymptotic distributions when components of θ0 are null and gain in efficiency when υt is well specified. We compare the asymptotic properties of the QMLEs and WLSEs, and determine a data driven strategy for finding an asymptotically optimal WLSE. Simulation experiments and illustrations on realized volatility forecasting are presented.",http://www.sciencedirect.com/science/article/pii/S030440762100213X
Journal of Econometrics,2023,Dynamic conditional eigenvalue GARCH,"Simon Hetland, Rasmus Søndergaard Pedersen and Anders Rahbek","In this paper we introduce a multivariate generalized autoregressive conditional heteroskedastic (GARCH) class of models with time-varying conditional eigenvalues. The dynamics of the eigenvalues is derived for the cases with underlying Gaussian and Student’s t-distributed innovations based on the general theory of dynamic conditional score models by Creal, Koopman and Lucas (2013) and Harvey (2013). The resulting time-varying eigenvalue GARCH models – labeled ‘λ-GARCH’ models – differ for the two cases of innovations, similar to, and generalizing, univariate linear Gaussian GARCH and Student’s t-based Beta-t-GARCH models. Asymptotic theory is provided for the Gaussian-based quasi-maximum likelihood estimator (QMLE). In addition, and in order to test for the number of (linear combinations of) the time-varying eigenvalues, we consider testing and inference under the hypothesis of reduced rank of the GARCH loading matrices. The conditional Gaussian and Student’s t distributed λ-GARCH models are applied to US return data, and it is found that the eigenvalue structure for the sample considered indeed satisfies the hypothesis of reduced rank. Specifically, it is possible to disentangle time-varying linear combinations of the eigenvalues, or factors, from time-invariant factors which drive the dynamics of the conditional covariance.",http://www.sciencedirect.com/science/article/pii/S0304407621002141
Journal of Econometrics,2023,A dynamic conditional score model for the log correlation matrix,Christian M. Hafner and Linqi Wang,"This paper proposes a new model for the dynamics of correlation matrices, where the dynamics are driven by the likelihood score with respect to the matrix logarithm of the correlation matrix. In analogy to the exponential GARCH model for volatility, this transformation ensures that the correlation matrices remain positive definite, even in high dimensions. For the conditional distribution of returns, we assume a student-t copula to explain the dependence structure and univariate student-t for the marginals with potentially different degrees of freedom. The separation into volatility and correlation parts allows for a two-step estimation, which facilitates estimation in high dimensions. We derive estimation theory for one-step and two-step estimation. In an application to a set of six asset indices including financial and alternative assets we show that the model performs well in terms of diagnostics, specification tests, and out-of-sample forecasting.",http://www.sciencedirect.com/science/article/pii/S0304407621002153
Journal of Econometrics,2023,Beta observation-driven models with exogenous regressors: A joint analysis of realized correlation and leverage effects,P. Gorgi and Siem Jan Koopman,"We consider a general class of observation-driven models with exogenous regressors for double bounded data that are based on the beta distribution. We obtain a stationary and ergodic beta observation-driven process subject to a contraction condition on the stochastic dynamic model equation. We derive conditions for strong consistency and asymptotic normality of the maximum likelihood estimator. The general results are used to study the properties of a beta autoregressive process with threshold effects and to establish the asymptotic properties of the maximum likelihood estimator. We employ beta autoregressive models to describe leverage effects in realized correlations for several pairs of stocks. We find that the impact of past values of realized correlation on future values is significantly higher when stock or market returns are negative rather than positive. The results also indicate that the size of the leverage depends on the magnitude of the market news as measured by daily market returns. These findings support the conjecture that correlation between stock returns tends to be higher when stock prices are falling, and lower when there is a surge in stock prices. Finally, we conduct an out-of-sample study that shows that the models with leverage effects can enhance the accuracy of point and density forecasts of realized correlations.",http://www.sciencedirect.com/science/article/pii/S0304407621002165
Journal of Econometrics,2023,Comparing forecasting performance in cross-sections,"Ritong Qu, Allan Timmermann and Yinchu Zhu","This paper develops new methods for pairwise comparisons of predictive accuracy with cross-sectional data. Using a common factor setup, we establish conditions on cross-sectional dependencies in forecast errors which allow us to test the null of equal predictive accuracy on a single cross-section of forecasts. We consider both unconditional tests of equal predictive accuracy as well as tests that condition on the realization of common factors and show how to decompose forecast errors into exposures to common factors and idiosyncratic components. An empirical application compares the predictive accuracy of financial analysts’ short-term earnings forecasts across six brokerage firms.",http://www.sciencedirect.com/science/article/pii/S0304407621002256
Journal of Econometrics,2023,Evaluating forecast performance with state dependence,"Florens Odendahl, Barbara Rossi and Tatevik Sekhposyan","We propose a novel forecast evaluation methodology to assess models’ absolute and relative forecasting performance when it is a state-dependent function of economic variables. In our framework, the forecasting performance, measured by a forecast error loss function, is modeled via a hard or smooth threshold model with unknown threshold values. Existing tests either assume a constant out-of-sample forecast performance or use non-parametric techniques robust to time-variation; consequently, they may lack power against a state-dependent performance. Our tests can be applied to relative forecast comparisons, forecast encompassing, forecast efficiency, and, more generally, moment-based tests of forecast evaluation. Monte Carlo results suggest that our proposed tests perform well in finite samples and have better power than existing tests in selecting the best forecast or assessing its efficiency in the presence of state dependence. Our tests uncover “pockets of predictability” in U.S. equity premia; although the term spread is not a useful predictor on average over the sample, it forecasts significantly better than the benchmark forecast when real GDP growth is low. In addition, we find that leading indicators, such as measures of vacancy postings and new orders for durable goods, improve the forecasts of U.S. industrial production when financial conditions are tight.",http://www.sciencedirect.com/science/article/pii/S0304407621002657
Journal of Econometrics,2023,CRPS learning,Jonathan Berrisch and Florian Ziel,"Combination and aggregation techniques can significantly improve forecast accuracy. This also holds for probabilistic forecasting methods where predictive distributions are combined. There are several time-varying and adaptive weighting schemes such as Bayesian model averaging (BMA). However, the quality of different forecasts may vary not only over time but also within the distribution. For example, some distribution forecasts may be more accurate in the center of the distributions, while others are better at predicting the tails. Therefore, we introduce a new weighting method that considers the differences in performance over time and within the distribution. We discuss pointwise combination algorithms based on aggregation across quantiles that optimize with respect to the continuous ranked probability score (CRPS). After analyzing the theoretical properties of pointwise CRPS learning, we discuss B- and P-Spline-based estimation techniques for batch and online learning, based on quantile regression and prediction with expert advice. We prove that the proposed fully adaptive Bernstein online aggregation (BOA) method for pointwise CRPS online learning has optimal convergence properties. They are confirmed in simulations and a probabilistic forecasting study for European emission allowance (EUA) prices.",http://www.sciencedirect.com/science/article/pii/S0304407621002724
Journal of Econometrics,2023,Extensions to IVX methods of inference for return predictability,"Matei Demetrescu, Iliyan Georgiev, Paulo Rodrigues and Robert Taylor","The contribution of this paper is threefold. First, we demonstrate that, provided either a suitable bootstrap implementation is employed or heteroskedasticity-consistent standard errors are used, the IVX-based predictability tests of Kostakis et al. (2015) retain asymptotically valid inference under the null hypothesis under considerably weaker assumptions on the innovations than are required by Kostakis et al. (2015). Second, under the same assumptions, we develop asymptotically valid bootstrap implementations of the IVX tests. Monte Carlo simulations show that the bootstrap tests deliver considerably more accurate finite sample inference than the asymptotic implementations of the tests under certain problematic parameter constellations, most notably for one-sided testing, and where multiple predictors are included. Third, we show how sub-sample implementations of the IVX approach can be used to develop asymptotically valid one-sided and two-sided tests for the presence of temporary windows of predictability.",http://www.sciencedirect.com/science/article/pii/S0304407622000586
Journal of Econometrics,2023,Dynamic clustering of multivariate panel data,"Igor Custodio João, Andre Lucas, Julia Schaumburg and Bernd Schwaab","We propose a dynamic clustering model for uncovering latent time-varying group structures in multivariate panel data. The model is dynamic in three ways. First, the cluster location and scale matrices are time-varying to track gradual changes in cluster characteristics over time. Second, all units can transition between clusters based on a Hidden Markov model (HMM). Finally, the HMM’s transition matrix can depend on lagged time-varying cluster distances as well as economic covariates. Monte Carlo experiments suggest that the units can be classified reliably in a variety of challenging settings. Incorporating dynamics in the cluster composition proves empirically important in a study of 299 European banks between 2008Q1 and 2018Q2. We find that approximately 3% of banks transition per quarter on average. Transition probabilities are in part explained by differences in bank profitability, suggesting that factors contributing to low profitability for some banks can lead to long-lasting changes in financial industry structure.",http://www.sciencedirect.com/science/article/pii/S0304407622000689
Journal of Econometrics,2023,Optimal model averaging based on forward-validation,Xiaomeng Zhang and Xinyu Zhang,"In this paper, noting that the prediction of time series follows the temporal order of data, we propose a frequentist model averaging method based on forward-validation. Our method also considers the uncertainty of the window size in estimation, i.e., we allow the sample size to vary among candidate models. We establish the asymptotic optimality of our method in the sense of achieving the lowest possible squared prediction risk. We also prove that if there exists one or more correctly specified models, our method will automatically assign all the weights to them. The promising performance of our method for finite samples is demonstrated by simulations and an empirical example of predicting the equity premium.",http://www.sciencedirect.com/science/article/pii/S030440762200094X
Journal of Econometrics,2023,Machine learning panel data regressions with heavy-tailed dependent data: Theory and application,"Andrii Babii, Ryan T. Ball, Eric Ghysels and Jonas Striaukas","The paper introduces structured machine learning regressions for heavy-tailed dependent panel data potentially sampled at different frequencies. We focus on the sparse-group LASSO regularization. This type of regularization can take advantage of the mixed frequency time series panel data structures and improve the quality of the estimates. We obtain oracle inequalities for the pooled and fixed effects sparse-group LASSO panel data estimators recognizing that financial and economic data can have fat tails. To that end, we leverage on a new Fuk–Nagaev concentration inequality for panel data consisting of heavy-tailed τ-mixing processes.",http://www.sciencedirect.com/science/article/pii/S0304407622001282
Journal of Econometrics,2023,Transformed regression-based long-horizon predictability tests,"Matei Demetrescu, Paulo Rodrigues and Robert Taylor","We propose new tests for long-horizon predictability based on IVX estimation of a transformed regression which explicitly accounts for the over-lapping nature of the dependent variable in the long-horizon regression arising from temporal aggregation. To improve efficiency, we moreover incorporate the residual augmentation approach recently used in the context of short-horizon predictability testing by Demetrescu and Rodrigues (2022). Our proposed tests improve on extant tests in the literature in a number of ways. First, they allow practitioners to remain ambivalent over the strength of the persistence of the predictors. Second, they are valid under much weaker conditions on the innovations than extant long-horizon predictability tests; in particular, we allow for general forms of conditional and unconditional heteroskedasticity in the innovations, neither of which are tied to a parametric model. Third, unlike the popular Bonferroni-based methods in the literature, our proposed tests can handle multiple predictors, and can be easily implemented as either one or two-sided hypotheses tests. Monte Carlo analysis suggests that our preferred tests offer improved finite sample properties compared to the leading tests in the literature. We report results from an empirical application investigating the use of real exchange rates for predicting nominal exchange rates and inflation.",http://www.sciencedirect.com/science/article/pii/S0304407622001294
Journal of Econometrics,2023,On the aggregation of probability assessments: Regularized mixtures of predictive densities for Eurozone inflation and real interest rates,"Francis Diebold, Minchul Shin and Boyuan Zhang","We propose methods for constructing regularized mixtures of density forecasts. We explore a variety of objectives and regularization penalties, and we use them in a substantive exploration of Eurozone inflation and real interest rate density forecasts. All individual inflation forecasters (even the ex post best forecaster) are outperformed by our regularized mixtures. From the Great Recession onward, the optimal regularization tends to move density forecasts’ probability mass from the centers to the tails, correcting for overconfidence.",http://www.sciencedirect.com/science/article/pii/S0304407622001464
Journal of Econometrics,2023,Semiparametric modeling of multiple quantiles,Leopoldo Catania and Alessandra Luati,"We develop a semiparametric model to track a large number of quantiles of a time series. The model satisfies the condition of non-crossing quantiles and the defining property of fixed quantiles. A key feature of the specification is that the updating scheme for time-varying quantiles at each probability level is based on the gradient of the check loss function. Theoretical properties of the proposed model are derived such as weak stationarity of the quantile process and consistency of the estimators of the fixed parameters. The model can be applied for filtering and prediction. We also illustrate a number of possible applications such as: (i) semiparametric estimation of dynamic moments of the observables, (ii) density prediction, and (iii) quantile predictions.",http://www.sciencedirect.com/science/article/pii/S0304407622002044
