journal,year,title,authors,abstract,url
Biometrika,2025,Russian roulette: the need for stochastic potential outcomes when utilities depend on counterfactuals,Andrew Gelman and Jonas M Mikhaeil,"SummaryIt has been proposed in medical decision analysis to express the ‘first, do no harm’ principle as an asymmetric utility function in which the loss from killing a patient would count more than the gain from saving a life. Such a utility depends on unrealized potential outcomes, and we show how this yields a paradoxical decision recommendation in a simple hypothetical example involving games of Russian roulette. The problem is resolved if we abandon the stable unit treatment value assumption and allow the potential outcomes to be random variables. This leads us to conclude that, if you are interested in this sort of asymmetric utility function, you need to move to the stochastic potential outcome framework. We discuss the implications of the choice of parameterization in this setting.",http://hdl.handle.net/10.1093/biomet/asaf062
Biometrika,2025,High-dimensional factor analysis for network-linked data,"Jinming Li, Gongjun Xu and Ji Zhu","SummaryFactor analysis is a statistical tool widely used in many disciplines, such as psychology, economics and sociology. As observations linked by networks become increasingly common, incorporating network structures into factor analysis is an important problem that remains open. This article focuses on high-dimensional factor analysis involving network-connected observations, and we propose a generalized factor model with latent factors that account for both the network structure and the dependence structure among high-dimensional variables. These latent factors can be shared by the high-dimensional variables and the network, or exclusively applied to either of them. We develop a computationally efficient estimation procedure and establish asymptotic inferential theories. Notably, we show that by borrowing information from the network, the proposed estimator of the factor loading matrix achieves optimal asymptotic variance under much milder identifiability constraints than in existing literature. Furthermore, we develop a hypothesis testing procedure to tackle the challenge of discerning the structures of the shared and individual latent factors. The finite-sample performance of the proposed method is demonstrated through simulation studies and a real-world dataset involving a statistician coauthorship network.",http://hdl.handle.net/10.1093/biomet/asaf012
Biometrika,2025,Powerful partial conjunction hypothesis testing via conditioning,"B Liang, L Zhang and L Janson","SummaryA partial conjunction hypothesis test combines information across a set of base hypotheses to determine whether some subset is nonnull. Partial conjunction hypothesis tests arise in a diverse array of fields, but standard partial conjunction hypothesis testing methods can be highly conservative, leading to low power especially in low-signal settings commonly encountered in applications. In this paper, we introduce the conditional partial conjunction hypothesis test, a new method for testing a single partial conjunction hypothesis that directly corrects the conservativeness of standard approaches by conditioning on certain order statistics of the base -values. Under distributional assumptions commonly encountered in partial conjunction hypothesis testing, the proposed test is valid and produces nearly uniformly distributed -values under the null, i.e., the -values are only very slightly conservative. We demonstrate that our proposed test matches or outperforms existing single partial conjunction hypothesis tests with particular power gains in low-signal settings, maintains Type-I error control even under model misspecification and can be used to outperform state-of-the-art multiple partial conjunction hypothesis testing procedures in certain settings, particularly when side information is present. Finally, we illustrate an application of our proposed test through a replicability analysis across DNA microarray studies.",http://hdl.handle.net/10.1093/biomet/asaf036
Biometrika,2025,Aggregating dependent signals with heavy-tailed combination tests,"Lin Gui, Yuchao Jiang and Jingshu Wang","SummaryCombining dependent -values poses a long-standing challenge in statistical inference, particularly when aggregating findings from multiple methods to enhance signal detection. Recently, -value combination tests based on regularly-varying-tailed distributions, such as the Cauchy combination test and harmonic mean -value, have attracted attention for their robustness to unknown dependence. This paper provides a theoretical and empirical evaluation of these methods under an asymptotic regime where the number of -values is fixed and the global test significance level approaches zero. We examine two types of dependence among the -values. First, when -values are pairwise asymptotically independent, such as with bivariate normal test statistics with no perfect correlation, we prove that these combination tests are asymptotically valid. However, they become equivalent to the Bonferroni test as the significance level tends to zero for both one-sided and two-sided -values. Empirical investigations suggest that this equivalence can emerge at moderately small significance levels. Second, under pairwise quasi-asymptotic dependence, such as with bivariate -distributed test statistics, our simulations suggest that these combination tests can remain valid and exhibit notable power gains over the Bonferroni test, even as the significance level diminishes. These findings highlight the potential advantages of these combination tests in scenarios where -values exhibit substantial dependence. Our simulations also examine how test performance depends on the support and tail heaviness of the underlying distributions.",http://hdl.handle.net/10.1093/biomet/asaf038
Biometrika,2025,Robust functional principal component analysis for non-Euclidean random objects,"Jiazhen Xu, Andrew T A Wood and Tao Zou","SummaryFunctional data analysis offers a diverse toolkit of statistical methods tailored to analysing samples of real-valued random functions. Recently, samples of time-varying random objects, such as time-varying networks, have been increasingly encountered in data analysis. These data structures represent elements within general metric spaces that lack local or global linear structures, rendering traditional functional data analysis methods inapplicable. Moreover, the existing methodology for time-varying random objects does not work well in the presence of outlying objects. In this article, we propose a robust method for analysing time-varying random objects. Our method employs pointwise Fréchet medians and constructs pointwise distance trajectories between the individual sample functions and the sample Fréchet median curve. This representation effectively transforms time-varying objects into functional data. A novel robust approach to functional principal component analysis, based on a Winsorized -statistic estimator of the covariance structure, is introduced. The proposed robust analysis of these distance trajectories is able to identify key features of object trajectories over time and is useful for downstream analysis. One contribution of this work is to provide a theoretical basis for establishing the asymptotic equicontinuity of time-varying -estimators located in a general metric space. To illustrate the efficacy of our approach, numerical studies focusing on dynamic networks and time-varying spherical data are conducted. The results indicate that the proposed method exhibits good all-round performance and surpasses existing approaches in terms of robustness, showcasing its superior performance in handling time-varying object data.",http://hdl.handle.net/10.1093/biomet/asaf040
Biometrika,2025,Nonsense associations in Markov random fields with pairwise dependence,"Sohom Bhattacharya, Rajarshi Mukherjee and Elizabeth L Ogburn","Summaryidentified the issue of ′nonsense correlations’ in time series data, where dependence within each of two random vectors causes overdispersion, i.e., variance inflation, for measures of dependence between the two. Since then much has been written about nonsense correlations, but nearly all of it confined to the time series literature. In this paper we provide the first, to our knowledge, rigorous study of this phenomenon for other forms of (positive) dependence, specifically for Markov random fields on lattices and graphs. We consider binary and continuous random vectors and three different measures of association: correlation, covariance and the ordinary least-squares coefficient from projecting one random vector onto the other. In some settings we find variance inflation consistent with Yule’s nonsense correlation. Surprisingly, we also find variance deflation in some settings, and in others the variance is unchanged under dependence. Perhaps most notably, we find general conditions under which ordinary least-squares inference that ignores dependence is valid despite positive dependence in the regression errors, contradicting the presentation of ordinary least squares in countless textbooks and courses.",http://hdl.handle.net/10.1093/biomet/asaf041
Biometrika,2025,A semiparametric instrumented difference-in-differences approach to policy learning,Pan Zhao and Yifan Cui,"SummaryRecently, there has been a surge in methodological development for the difference-in-differences approach to evaluate causal effects. Standard methods in the literature rely on the parallel-trend assumption to identify the average treatment effect on the treated. However, the parallel-trend assumption may be violated in the presence of unmeasured confounding, and the average treatment effect on the treated may not be useful in learning a treatment assignment policy for the entire population. In this article, we propose a general instrumented difference-in-differences approach for learning the optimal treatment policy. Specifically, we establish identification results using a binary instrumental variable when the parallel-trend assumption fails to hold. Additionally, we construct a Wald estimator, novel inverse probability weighting estimators and a class of semiparametric efficient and multiply robust estimators, with theoretical guarantees on consistency and asymptotic normality, even when relying on flexible machine learning algorithms for nuisance parameter estimation. Furthermore, we extend the instrumented difference in differences to the panel data setting. We evaluate our methods in extensive simulations and in an analysis of the Australian Longitudinal Survey.",http://hdl.handle.net/10.1093/biomet/asaf043
Biometrika,2025,Goodness-of-fit tests for linear non-Gaussian structural equation models,D Schkoda and M Drton,"The field of causal discovery develops model selection methods to infer cause-effect relations among a set of random variables. For this purpose, different modelling assumptions have been proposed to render cause-effect relations identifiable. One prominent assumption is that the joint distribution of the observed variables follows a linear non-Gaussian structural equation model. In this paper, we develop novel goodness-of-fit tests that assess the validity of this assumption in the basic setting without latent confounders, as well as in extension to linear models that incorporate latent confounders. Our approach involves testing algebraic relations among second and higher moments that hold as a consequence of the linearity of the structural equations. Specifically, we show that the linearity implies rank constraints on matrices and tensors derived from moments. For a practical implementation of our tests, we consider a multiplier bootstrap method that uses incomplete -statistics to estimate subdeterminants, as well as asymptotic approximations to the null distribution of singular values. The methods are illustrated, in particular, for the Tübingen collection of benchmark datasets on cause-effect pairs.",http://hdl.handle.net/10.1093/biomet/asaf046
Biometrika,2025,Simulating diffusion bridges with score matching,"J Heng, V De Bortoli, A Doucet and J Thornton","SummaryWe consider the problem of simulating diffusion bridges, which are diffusion processes that are conditioned to initialize and terminate at two given states. The simulation of diffusion bridges has applications in diverse scientific fields and plays a crucial role in the statistical inference of discretely observed diffusions. This is known to be a challenging problem that has received much attention in the last two decades. This article contributes to this rich body of literature by presenting a new avenue to obtain diffusion bridge approximations. Our approach is based on a backward time representation of a diffusion bridge, which may be simulated if one can time reverse the unconditioned diffusion. We introduce a variational formulation to learn this time reversal with function approximation and rely on a score matching method to circumvent intractability. Another iteration of our proposed methodology approximates Doob’s -transform defining the forward time representation of a diffusion bridge. We discuss algorithmic considerations and extensions, and present numerical results on a model from financial econometrics for interest rates, and a model from genetics for cell differentiation and development to illustrate the effectiveness of our approach.",http://hdl.handle.net/10.1093/biomet/asaf048
Biometrika,2025,Dimension estimation in a spiked covariance model using high-dimensional data augmentation,U Radojičić and J Virta,"SummaryWe propose a modified, high-dimensional version of a recent dimension estimation procedure that determines the dimension via the introduction of augmented noise variables into the data. Our asymptotic results show that the proposal is consistent in wide, high-dimensional scenarios, and further shed light on why the original method breaks down when the dimension of either the data or the augmentation becomes too large. Simulations and real data are used to demonstrate the superiority of the proposal to competitors both under and outside of the theoretical model.",http://hdl.handle.net/10.1093/biomet/asaf052
