journal,year,title,authors,abstract,url
Journal of Public Economics,2024,Who truly bears (bank) taxes? Evidence from only shifting statutory incidence,"Gabriel Jiménez, David Martinez-Miera and José-Luis Peydró","We analyze the effects of only shifting the statutory incidence of taxes by exploiting: (i) a mortgage tax shift from being levied on borrowers to being levied on banks, without tax rate changes; (ii) some areas –for historical reasons– being tax-exempt (or having different tax rates); and (iii) administrative data. After the shift, the average mortgage rate increases, less for households with more banking opportunities or with higher income. The tax pass-through is nonexistent for high-income households, but complete for low-income households. Consistently, banks’ risk-taking increases, especially by more policy-affected banks. Results are consistent with a model in which all borrowers have tax saliency issues and differ in their bargaining power vis-à-vis the lender. Overall, the evidence is inconsistent with the irrelevance of statutory incidence and suggests unintended consequences on inequality and banks’ risk-taking.",http://www.sciencedirect.com/science/article/pii/S0047272724001099
Journal of Public Economics,2024,Laffer’s day in court: The revenue effects of criminal justice fees and fines,Samuel Norris and Evan K. Rose,"Many jurisdictions levy sizable fines and fees (legal financial obligations, or LFOs) on criminal defendants. Proponents argue LFOs are a “tax on crime” that funds courts and provides deterrence; opponents argue they do neither. We examine the fiscal implications of lowering LFOs. Incentives to default generate a “Laffer” curve with revenue eventually decreasing in LFOs. Using detailed administrative data, however, we find few defendants demonstrably on the right-hand side of the curve. Those who are tend to be poor, Black, and charged with felonies. As a result, decreasing LFOs for the average defendant would come at substantial cost to governments.",http://www.sciencedirect.com/science/article/pii/S0047272724001853
Journal of Public Economics,2024,Misperceived effectiveness and the demand for psychotherapy,"Christopher Roth, Peter Schwardmann and Egon Tripodi","While psychotherapy has been shown to be effective in treating depression, take-up remains low. In a sample of 1843 depressed individuals, we document that effectiveness concerns are top of mind when respondents consider the value of therapy. We then show that the average respondent underestimates the effectiveness of therapy. An information treatment correcting this misperception increases participants’ incentivized willingness to pay for a $320 therapy from $166 to $176. Our evidence suggests that while information can influence therapy demand by altering beliefs and shifting attention, it may not significantly increase demand unless substantial subsidies are provided.",http://www.sciencedirect.com/science/article/pii/S0047272724001907
Journal of Public Economics,2024,From viewers to voters: Tracing Fox News’ impact on American democracy,"Elliott Ash, Sergio Galletta, Matteo Pinna and Christopher S. Warshaw","This paper provides a comprehensive assessment of the effect of Fox News Channel (FNC) on the mass public’s political preferences and voting behavior in the United States from 2000 to 2020. We show that FNC has shifted the ideology and partisan identity of Americans rightward. This shift has helped Republican candidates in elections across levels of U.S. government over the past decade. Our estimates suggests that an increase of 0.05 rating points in Fox News viewership, induced by exogenous changes in channel placement, has increased Republican vote shares by at least 0.5 percentage points in recent presidential, Senate, House, and gubernatorial elections. Our findings have broad implications for political behavior, elections, and the political process in the United States.",http://www.sciencedirect.com/science/article/pii/S0047272724001920
Journal of Public Economics,2024,All is not lost: Organized crime and social capital formation,"Paolo Buonanno, Irene Ferrari and Alessandro Saia","We investigate how institutional quality influences social capital by exploiting a policy designed to fight organized crime in Italy: the dismissal of city councils following criminal infiltration into local governments. To measure social capital, we employ a novel, fine-grained indicator based on Italy’s 5 per Mille provision, which allows taxpayers to allocate a portion of their income tax to non-profit organizations. Using a difference-in-differences strategy, we find that city council dismissals lead to a significant increase in social capital. We document that the perceived strengthening of law enforcement is the primary mechanism through which city council dismissals enhance social capital.",http://www.sciencedirect.com/science/article/pii/S0047272724001932
Journal of Public Economics,2024,"Place-based policies, structural change and female labor: Evidence from India’s Special Economic Zones","Johannes Gallé, Daniel Overbeck, Nadine Riedel and Tobias Seidel","This paper quantifies the local economic impact of special economic zones (SEZs) established in India between 2005 and 2013. Using a novel dataset that combines census information on the universe of Indian firms with geo-referenced data on SEZs, we find that the establishment of SEZs increased local manufacturing and service employment, with positive spillovers up to 10 km from the SEZ area. The analysis shows that the gains in manufacturing and service employment were accompanied by a decline in agricultural labor, especially for women, suggesting that the policy contributed to structural change. In further analysis, we document that significant local employment effects occur across different types of SEZs: privately and publicly run zones, and SEZs with different industry designations.",http://www.sciencedirect.com/science/article/pii/S0047272724001956
Journal of Public Economics,2024,The scale and nature of neighborhood effects on children,"Stephen B. Billings, Mark Hoekstra and Gabriel Pons Rotger","Research documents a causal impact of place on children’s long-run outcomes. However, little is known about the scale at which neighborhood effects operate, and thus what it is about neighborhoods that matters. By using the quasi-random assignment of public housing along with administrative data from Denmark, we get inside the “black box” of neighborhood effects by defining neighborhoods using various characteristics and scales. Results indicate effects on education and earnings are large but local, while effects on drug possession operate on a broader scale. Additionally, unemployment and education are better predictors of outcomes than neighborhood income.",http://www.sciencedirect.com/science/article/pii/S0047272724001968
Journal of Public Economics,2024,"The effects of lump-sum food benefits during the COVID-19 pandemic on spending, hardship, and health","Lauren Bauer, Krista Ruffini and Diane Schanzenbach","This paper examines how providing families with lump-sum in-kind assistance during the pandemic affected food hardship, economic well-being, and maternal health. We study the introduction of a new program, P-EBT, that provided grocery vouchers worth approximately $300 per student during spring and summer 2020. Using cross-state variation in program timing, we find that families spent $18–42 per student per week in the 6 weeks after benefit receipt. Household food insufficiency and children’s food insecurity among low-income families declined by 27–49 % in the month following receipt, and maternal mental health improved by 0.9 standard deviation.",http://www.sciencedirect.com/science/article/pii/S0047272724002056
Journal of Public Economics,2024,The children of HOPE VI demolitions: National evidence on labor market outcomes,"John Haltiwanger, Mark Kutzbach, Giordano Palloni, Henry O. Pollakowski, Matthew Staiger and Daniel Weinberg","We combine national administrative data on earnings and participation in subsidized housing to investigate how the demolition of 160 public housing projects—funded by the HOPE VI Demolition program—affected adult labor market outcomes for 18,500 children. Our empirical strategy compares children exposed to the program between ages 10 and 18 to children drawn from thousands of non-demolished projects, adjusting for observable differences using a flexible estimator that combines features of matching and regression. We find that children who resided in HOPE VI projects earn 15 percent more at age 26 relative to children in comparison projects. Earnings gains are greatest for demolitions in high-poverty neighborhoods in large cities, the context for most prior research on HOPE VI. However, most HOPE VI projects were in smaller cities where we find weaker effects that are not statistically significant. We investigate pathways including improved parental earnings, childhood exposure to lower poverty neighborhoods, and greater job accessibility. We find the strongest evidence for improved job accessibility facilitating increased employment and earnings for young adults.",http://www.sciencedirect.com/science/article/pii/S0047272724001245
Journal of Public Economics,2024,How does parental divorce affect children’s long-term outcomes?,"Wolfgang Frimmel, Martin Halla and Rudolf Winter-Ebmer","Many papers report a negative association between parental divorce and child outcomes. To provide evidence whether this correlation is causal, we exploit idiosyncratic variation in the extent of gender balance in fathers’ workplaces. Fathers who encounter more women in their relevant age–occupation–group at work are more likely to divorce. This result is conditional on the overall proportion of female employees in a firm and on detailed industry affiliation. Parental divorce has persistent, and mostly negative effects on children that differ between boys and girls. Treated boys have lower levels of educational attainment, worse labor market outcomes and are more likely to die early. Treated girls also have lower levels of educational attainment, but they are also more likely to have children at an early age (especially in their teens). However, treated girls lose less in terms of employment. This could be a direct consequence of teenage motherhood, which initiates early entry into the labor market.",http://www.sciencedirect.com/science/article/pii/S0047272724001373
