journal,year,title,authors,abstract,url
Journal of Labor Economics,2021,Introduction: Essays in Honor of John E. DiNardo,"David Card, David S. Lee and Thomas Lemieux",,http://dx.doi.org/10.1086/713114
Journal of Labor Economics,2021,The Economic Impact of a High National Minimum Wage: Evidence from the 1966 Fair Labor Standards Act,"Martha Bailey, John DiNardo and Bryan Stuart","This paper examines the short- and longer-term economic effects of the 1966 Fair Labor Standards Act (FLSA), which increased the national minimum wage to its highest level of the twentieth century and extended coverage to an additional 9.1 million workers. Exploiting differences in the “bite” of the minimum wage owing to regional variation in the standard of living and industry composition, this paper finds that the 1966 FLSA increased wages dramatically but reduced aggregate employment only modestly. However, some evidence shows that disemployment effects were significantly larger among African American men, 40% of whom earned below the new minimum wage.",http://dx.doi.org/10.1086/712554
Journal of Labor Economics,2021,Labor Market Institutions and the Distribution of Wages: The Role of Spillover Effects,"Nicole M. Fortin, Thomas Lemieux and Neil Lloyd",This paper examines the role of spillover effects of minimum wages and threat effects of unionization in changes in wage inequality in the United States between 1979 and 2017. A distribution regression framework is introduced to estimate both types of spillover effects. Threat effects double the contribution of deunionization to the increase in male wage inequality. Spillover effects magnify the explanatory power of declining minimum wages to two-thirds of the increase in inequality at the bottom end of the female wage distribution.,http://dx.doi.org/10.1086/712923
Journal of Labor Economics,2021,Pell Grants and Student Success: Evidence from the Universe of Federal Aid Recipients,Amanda Eng and Jordan Matsudaira,"The Federal Pell Grant Program lowers the cost of higher education for low-income students. We estimate Pell’s average effect for the universe of federally aided students—the broadest swath of higher education studied to date. Exploiting discontinuities and kinks in the grant schedule, we find that the effect of Pell on completion rates and postcollege earnings is much smaller than the findings of recent prominent studies focused on specific states. We argue that interactions between Pell grants and state aid programs may explain this difference, underscoring the importance of understanding how the impact of financial aid depends on context.",http://dx.doi.org/10.1086/712556
Journal of Labor Economics,2021,Are Sufficient Statistics Necessary? Nonparametric Measurement of Deadweight Loss from Unemployment Insurance,"David S. Lee, Pauline Leung, Christopher J. O’Leary, Zhuan Pei and Simon Quach","Central to the welfare analysis of income transfer programs is the deadweight loss associated with possible reforms. To aid analytical tractability, its measurement typically requires specifying a simplified model of behavior. We employ a complementary “decomposition” approach that compares the behavioral and mechanical components of a policy’s total impact on the government budget to study the deadweight loss of two unemployment insurance policies. Experimental and quasi-experimental estimates using state administrative data show that increasing the weekly benefit is more efficient (with a fiscal externality of 53 cents per dollar of mechanical transferred income) than reducing the program’s implicit earnings tax.",http://dx.doi.org/10.1086/711594
Journal of Labor Economics,2021,A Practical Proactive Proposal for Dealing with Attrition: Alternative Approaches and an Empirical Example,"John DiNardo, Jordan Matsudaira, Justin McCrary and Lisa Sanbonmatsu","Survey nonresponse and attrition undermine the validity of many and possibly most econometric estimates. We propose that survey administrators and evaluators proactively create an instrument for observation, for example, by ex ante randomizing participants to differing intensity of follow-up. We illustrate how to apply our proposed methodology using a carefully conducted randomized controlled trial, the Moving to Opportunity demonstration project, which de facto randomly assigned a subset of subjects to more intensive follow-up. The approach yields treatment effect estimates similar to the unbiased estimator based on complete administrative data and has narrower confidence intervals than alternative bounding approaches.",http://dx.doi.org/10.1086/712922
Journal of Labor Economics,2021,"Judge Effects, Case Characteristics, and Plea Bargaining","Kristin Butcher, Kyung H. Park and Anne Piehl","A growing literature uses random assignment of cases to judges to examine criminal sentencing. To extend this line of work, we directly examine how judicial “harshness” varies with the seriousness of criminal conviction. Using a model that respects the mix of cases and the noise produced by small caseloads, we find that case severity is best viewed as an endogenous outcome of bargaining. We also find that harsher judges have a higher share of cases failing to reach a plea bargain, but perhaps surprisingly, there is little evidence that large jumps in expected incarceration lead to differential plea bargain outcomes.",http://dx.doi.org/10.1086/712981
Journal of Labor Economics,2021,Medicaid Expansion and the Unemployed,"Thomas C. Buchmueller, Helen Levy and Robert Valletta","We examine how a key provision of the Affordable Care Act—the expansion of Medicaid eligibility—affected health insurance coverage, access to care, and labor market transitions of unemployed workers. Comparing trends in states that implemented the Medicaid expansion to those that did not, we find that the expansion substantially increased insurance coverage and improved access to health care among unemployed workers. We then test whether the expansion affected transitions from unemployment to employment or out of the labor force. We find no meaningful statistical evidence in support of moral hazard effects that reduce job finding or labor force attachment.",http://dx.doi.org/10.1086/712478
Journal of Labor Economics,2021,Observational Studies of the Effect of Medicaid on Health: Controls Are Not Enough,"Seth Freedman, Andrew Goodman-Bacon and Noah Hammarlund","Covariate-adjusted cross-sectional comparisons show that Medicaid patients have worse health outcomes than other patients. We evaluate the validity of this research design for estimating the causal effect of Medicaid on mortality. Even after controlling for common covariates, Medicaid patients have worse preoperative health and lower socioeconomic status than privately insured patients. Controlling for additional variables shrinks the mortality differences but still does not eliminate imbalance in other predetermined variables. These results can be explained by fairly weak assumptions about unmeasured confounders. We conclude that cross-sectional observational methods do not produce valid causal estimates of Medicaid’s mortality effects.",http://dx.doi.org/10.1086/712948
Journal of Labor Economics,2021,"Holiday, Just One Day out of Life: Birth Timing and Postnatal Outcomes","Mireille Jacobson, Maria Kogelnik and Heather Royer","Fewer births occur on major US holidays than would otherwise be expected. We use California data to study the nature and health implications of this birth date manipulation. We document 18% fewer births on the day of and just after a holiday. Cesarean sections account for roughly half of the decline. “Missing” holiday births are displaced to a window of time 11 days before the holiday through 16 days after the holiday. High-risk births are more likely to be rescheduled. Despite the change in timing, we find little evidence of any adverse health consequences for babies born around a holiday.",http://dx.doi.org/10.1086/712493
