journal,year,title,authors,abstract,url
Journal of Public Economics,2020,Early evidence of the impacts of COVID-19 on minority unemployment,"Kenneth Couch, Robert Fairlie and Huanan Xu","This paper provides early evidence of the impacts of the COVID-19 pandemic on minority unemployment in the United States. In the first month following March adoptions of social distancing measures by states, unemployment rose to 14.5% but a much higher 24.4% when we correct for potential data misclassification noted by the BLS. Using the official definition, unemployment in April 2020 among African-Americans rose by less than what would have been anticipated (to 16.6%) based on previous recessions, and the long-term ordering of unemployment across racial/ethnic groups was altered with Latinx unemployment (18.2%) rising for the first time to the highest among major groups. Difference-in-difference estimates confirm that the initial gap in unemployment between whites and blacks in April was not different than in periods prior to the pandemic; however, the racial gap expanded as unemployment for whites declined in the next two months but was largely stagnant for blacks. The initially large gap in unemployment between whites and Latinx in April was sustained in May and June as unemployment declined similarly for both groups. Non-linear decompositions show a favorable industry distribution partly protected black employment during the early stages of the pandemic, but that an unfavorable occupational distribution and lower average skills levels placed them at higher risk of job losses. An unfavorable occupational distribution and lower skills contributed to a sharply widened Latinx-white unemployment gap that moderated over time as rehiring occurred. These findings of disproportionate impacts on minority unemployment raise important concerns regarding lost earnings and wealth, and longer-term consequences of the pandemic on racial inequality in the United States.",http://www.sciencedirect.com/science/article/pii/S0047272720301511
Journal of Public Economics,2020,The power of the IUD: Effects of expanding access to contraception through Title X clinics,"Andrea Kelly, Jason Lindo and Analisa Packham","We estimate the effect of Colorado's Family Planning Initiative, which provided funds to Title X clinics to offer long-acting reversible contraceptives to low-income women. We find substantial effects on childbearing, concentrated among women in zip codes within 7 miles of clinics: the initiative reduced births by approximately 20% for 15–19 year olds. We also estimate effects of extensive media coverage in 2014 and 2015, and find a substantial increase in LARC insertions, extended effects on births among 15–17 year olds living greater than 7 miles from clinics, and significant reductions in births among 20–24 and 25–29 year olds.",http://www.sciencedirect.com/science/article/pii/S0047272720301523
Journal of Public Economics,2020,Disentangling retirement and savings responses,Maarten Lindeboom and Raymond Montizaan,"In January 2006, the Dutch government implemented a pension reform that substantially reduced the public pension wealth of workers born in 1950 or later. At the same time, a tax-facilitated savings plan was introduced that implied a large savings subsidy for all workers, irrespective of birth year. This paper uses linked administrative and survey data to assess the effect of the reform on the savings and retirement expectations and realizations of two virtually identical male cohorts that differ only in treatment status, the treated having been born in 1950 and the controls having been born in 1949. We show that retirement expectations are in line with realizations and that the reform increased the labor supply for the larger part of the workers, namely, those without sufficient means to substantially increase private savings to counter the effect of the reform. These workers have zero substitution rates between private and public wealth. On the other hand, there is a group of mostly high-wage workers who participate in the tax-facilitated savings plan and increase their private savings to fully counter the impact of the drop in public wealth. An unintended side effect of the introduction of the tax-facilitated savings plan is that high-wage earners who are not affected by the drop in pension wealth retire even sooner than initially planned.",http://www.sciencedirect.com/science/article/pii/S0047272720301614
Journal of Public Economics,2020,Designed to fail: Effects of the default option and information complexity on student loan repayment,"James Cox, Daniel Kreisman and Susan Dynarski","Within five years of leaving school, 25% of student loan borrowers default on required minimum payments. These defaults are costly: they add to interest and penalties on loans and lower credit scores, which limits access to future credit and can adversely affect job prospects. We ask why so few student loan borrowers enroll in Income Driven Repayment (IDR) plans, which insure against default caused by low earnings. To do so we run an incentivized laboratory experiment using a facsimile of the government’s Student Loan Exit Counseling website. We test the roles information complexity, uncertainty about earnings, and the default option play. We find that switching the default option from the Standard plan with fixed minimum payments to an IDR with income-contingent minimum payments, and providing good information about earnings, can dramatically decrease choice of the risky Standard plan.",http://www.sciencedirect.com/science/article/pii/S0047272720301626
Journal of Public Economics,2020,Consumption smoothing and debtor protections,Nathaniel Pattison,"Protections for defaulting debtors are a widely used form of consumption insurance. This paper evaluates the costs and benefits of this insurance, both inside and outside of bankruptcy. First, I show that consumption declines by 6% upon default, revealing a potential role for greater debtor protections to smooth consumption. Second, I use changes in states’ laws to estimate the impact of one type of debtor protection, asset exemptions, on repayment in default and interest rates. While higher exemptions smooth consumption by reducing collection in default, the interest rate cost is large relative to the benefits. Adapting a sufficient statistics formula from the literature, the estimates imply that the cost of additional exemption protection exceeds what debtors are willing to pay.",http://www.sciencedirect.com/science/article/pii/S0047272720301705
Journal of Public Economics,2020,Trust and compliance to public health policies in times of COVID-19,Olivier Bargain and Ulugbek Aminjonov,"While degraded trust and cohesion within a country are often shown to have large socio-economic impacts, they can also have dramatic consequences when compliance is required for collective survival. We illustrate this point in the context of the COVID-19 crisis. Policy responses all over the world aim to reduce social interaction and limit contagion. Using data on human mobility and political trust at regional level in Europe, we examine whether the compliance to these containment policies depends on the level of trust in policy makers prior to the crisis. Using a double difference approach around the time of lockdown announcements, we find that high-trust regions decrease their mobility related to non-necessary activities significantly more than low-trust regions. We also exploit country and time variation in treatment using the daily strictness of national policies. The efficiency of policy stringency in terms of mobility reduction significantly increases with trust. The trust effect is nonlinear and increases with the degree of stringency. We assess how the impact of trust on mobility potentially translates in terms of mortality growth rate.",http://www.sciencedirect.com/science/article/pii/S0047272720301808
Journal of Public Economics,2020,"Fatal attraction? Extended unemployment benefits, labor force exits, and mortality","Andreas Kuhn, Stefan Staubli, Jean-Philippe Wuellrich and Josef Zweimüller","We estimate the causal effect of a permanent and premature exit from the labor force on mortality. To overcome the problem of negative health selection into retirement, we exploit a policy change in Austria's unemployment insurance system that allows older eligible workers to exit the labor force 3 years earlier relative to comparable non-eligible workers. Using administrative data with precise information on mortality and retirement, we find that the policy change induces eligible men (women) to retire 5.5 (8.5) months earlier. Instrumental variable estimates show that for men retiring one year earlier causes a 5.5% increase in the risk of premature death and a 2.2 months reduction in the age at death but has no significant effect for women.",http://www.sciencedirect.com/science/article/pii/S0047272719301483
Journal of Public Economics,2020,Do place-based tax incentives create jobs?,"Hyejin Ku, Uta Schönberg and Ragnhild C. Schreiner","In this paper, we evaluate the effectiveness of place-based payroll taxes in stimulating local employment by exploiting a unique policy setting in Norway, where a system of geographically differentiated payroll taxes was suddenly abolished due to an EU regulation. The reform was enforced independently of the regional labor market developments, creating arguably exogenous variation in the payroll tax rates that firms in different local labor markets faced over time. We find evidence of partial shifting of payroll tax increases on to worker wages as well as a significant decline in local employment. These findings suggest that in settings with some degrees of wage rigidity, place-based payroll tax incentives can be effective in stimulating local employment.",http://www.sciencedirect.com/science/article/pii/S0047272719301665
Journal of Public Economics,2020,Inequality in the joint distribution of consumption and time use,"Jeehoon Han, Bruce D. Meyer and James Sullivan","This paper examines inequality in both leisure and consumption over the past four decades. Using time use surveys stretching from 1975 to 2016, we estimate the distribution of leisure time conditional on hours worked and other individual level and family level characteristics. We show that these characteristics, especially when including work hours, explain most of the long run variation in leisure. We then use these estimates to predict the distribution of leisure using work hours and other characteristics in the Consumer Expenditure Survey, a survey that also provides detailed information on consumption. The advantage of this approach is that it gives us measures of consumption and leisure at the family level within a single data source. Combining consumption and leisure allows us to characterize more accurately changes in the distribution of well-being. We find that leisure time is highest for families at the bottom of the consumption distribution, and typically declines monotonically as consumption rises. However, the consumption-leisure gradient is small. We find noticeable differences across family types, with the gradient being largest for single parent families and single individuals and smallest for families with a head age 65 or older. The negative relationship between consumption and leisure appears strongest during the period around the Great Recession. We find that including both leisure and consumption, as opposed to just consumption, in a measure of economic well-being results in less inequality. The negative association between leisure and consumption is a sufficient condition for this result. However, the degree to which leisure inequality offsets consumption inequality depends on the valuation of leisure.",http://www.sciencedirect.com/science/article/pii/S0047272719301689
Journal of Public Economics,2020,Inheritance taxation and wealth effects on the labor supply of heirs,"Fabian Kindermann, Lukas Mayr and Dominik Sachs","The taxation of bequests can have a positive impact on the labor supply of heirs through wealth effects. This leads to an increase in labor income tax revenue on top of direct bequest tax revenue. We first show in a theoretical model that a simple back-of-the-envelope calculation, based on existing estimates for the reduction in earnings after wealth transfers, fails: the marginal propensity to earn out of unearned income is not a sufficient statistic for the calculation of this effect because (i) heirs anticipate the reduction in net bequests and adjust their labor supply already prior to inheriting, and (ii) when bequest receipt is stochastic, even those who ex post end up not inheriting anything respond ex ante to the implied change in their distribution of net bequests. We quantitatively elaborate the size of the overall revenue effect due to labor supply changes of heirs by using a state-of-the-art life-cycle model that we calibrate to the German economy. Besides the joint distribution of income and inheritances, quasi-experimental evidence regarding the size of wealth effects on labor supply is a key target for this calibration. We find that for each Euro of bequest tax revenue the government mechanically generates, it obtains an additional 9 cents of labor income tax revenue (in net present value) through higher labor supply of (non-)heirs.",http://www.sciencedirect.com/science/article/pii/S0047272719301896
Journal of Public Economics,2020,Inequality in socio-emotional skills: A cross-cohort comparison,"Orazio Attanasio, Richard Blundell, Gabriella Conti and Giacomo Mason","We examine changes in inequality in socio-emotional skills very early in life in two British cohorts born 30 years apart. We construct comparable scales using two validated instruments for the measurement of child behaviour and identify two dimensions of socio-emotional skills: ‘internalising’ and ‘externalising’. Using recent methodological advances in factor analysis, we establish comparability in the inequality of these early skills across cohorts, but not in their average level. We document for the first time that inequality in socio-emotional skills has increased across cohorts, especially for boys and at the bottom of the distribution. We also formally decompose the sources of the increase in inequality and find that compositional changes explain half of the rise in inequality in externalising skills. On the other hand, the increase in inequality in internalising skills seems entirely driven by changes in returns to background characteristics. Lastly, we document that socio-emotional skills measured at an earlier age than in most of the existing literature are significant predictors of health and health behaviours. Our results show the importance of formally testing comparability of measurements to study skills differences across groups, and in general point to the role of inequalities in the early years for the accumulation of health and human capital across the life course.",http://www.sciencedirect.com/science/article/pii/S0047272720300359
