journal,year,title,authors,abstract,url
Journal of Labor Economics,2025,Introduction to a Special Issue in Honor of Robert A. Moffitt,Michael Keane and James Ziliak,,http://dx.doi.org/10.1086/733438
Journal of Labor Economics,2025,"Earnings, Marriage, and the Variance of Family Income by Age, Gender, and Cohort","Joseph G. Altonji, Daniel Giraldo-Páez, Disa Hynsjo and Ivan Vidangos","For birth cohorts 1935–44, 1945–62, and 1964–74, we estimate the contribution of education; permanent heterogeneity in wage rates, employment, and hours; labor market shocks; spouse characteristics and shocks; nonlabor income shocks; and marital histories to the age profiles of the variance of family income per adult equivalent. Education and employment heterogeneity are key sources of the rise in variance with age and across cohorts. Wage heterogeneity is important at all ages. Own characteristics and shocks matter more for men than women, while spouse characteristics and shocks matter more for women. Gender differences have declined across cohorts.",http://dx.doi.org/10.1086/734390
Journal of Labor Economics,2025,Interpreting Cohort Profiles of Life Cycle Earnings Volatility,"Richard Blundell, Christopher R. Bollinger, Charles Hokayem and James Ziliak","We present new estimates of earnings volatility over time and the life cycle for men and women by race and human capital, using Social Security earnings linked to the Current Population Survey. From the late 1970s to the mid-1990s, there is a strong negative trend in earnings volatility driven by a decline in transitory variance. From the mid-1990s, there is relative stability in trends of male earnings volatility due to an increase in the variance of permanent shocks. Cohort analyses indicate that earnings volatility is U-shaped, driven by large permanent shocks early and later in the life cycle.",http://dx.doi.org/10.1086/732667
Journal of Labor Economics,2025,Workers’ Perceptions of Earnings Growth and Employment Risk,Gizem Kosar and Wilbert van der Klaauw,"In addition to realized earnings and employment shocks, forward-looking individuals are presumed to condition their consumption and labor supply decisions on their subjective beliefs about future labor market risks. This paper uses rich panel data to document considerable individual heterogeneity in earnings growth expectations and in the perceived likelihood of voluntary and involuntary job exits. We examine how expectations evolve over the working life and business cycle and how they covary with macroeconomic expectations and personal experiences. While largely consistent with patterns in realized outcomes, our findings highlight the unanticipated nature of the pandemic recession and the ensuing resignation wave.",http://dx.doi.org/10.1086/734088
Journal of Labor Economics,2025,Family Income Dynamics 1970–2018: Putting the Pieces Together,"Ji-Liang Shiu, Sisi Zhang and Peter Gottschalk","This paper examines the driving forces of family income dynamics by developing a unified framework to estimate permanent and transitory variation in head earnings, spouse earnings, and transfer income, as well as permanent and transitory correlations between these income sources. A complete decomposition using the PSID 1970–2018 shows that transitory variation in head earnings alone accounts for more than half of the total family income inequality. Insurance against transitory shocks to head earnings comes primarily from transfer income rather than spouse earnings. Both permanent and transitory variations in spouse earnings have an equalizing effect on family income inequality.",http://dx.doi.org/10.1086/732769
Journal of Labor Economics,2025,The Association between the Volatility of Income and Life Expectancy in the United States,"Anna L. Ziff, Emily Wiemers and V. Joseph Hotz","We examine the relationship between income volatility and life expectancy in mid-sized US commuting zones between 2006 and 2014. We use a commercial dataset, InfoUSA, to measure income volatility, which we link to estimates of life expectancy by gender, county, race, and income. We find that higher income volatility in a county is associated with lower life expectancy but only at the bottom of the income distribution and primarily for non-Hispanic Whites. Though we cannot extrapolate our findings to individual-level relationships, we do link them to existing literatures on place-based differences in mortality and the relationship between volatility and health.",http://dx.doi.org/10.1086/732668
Journal of Labor Economics,2025,Robust Inference for the Frisch Labor Supply Elasticity,Michael Keane and Timothy Neal,"Many studies estimate the Frisch elasticity via two-stage least squares (2SLS) regression of hours changes on wage changes. However, 2SLS suffers from a power asymmetry problem that makes estimates far away from ordinary least squares appear spuriously imprecise. Hence, it is difficult for t-tests to detect a positive Frisch elasticity. We illustrate the problem using NLSY97 data. We estimate an elasticity of 0.60 for young men, but the t-test indicates that it is insignificant. The Anderson-Rubin (AR) test, which avoids the power asymmetry problem, indicates that it is highly significant. We argue that the AR test should be widely adopted in lieu of the t-test in instrumental variable applications.",http://dx.doi.org/10.1086/732771
Journal of Labor Economics,2025,Distributional Effects of Local Minimum Wages: A Spatial Job Search Approach,Weilong Zhang and Petra E. Todd,"This paper develops a spatial general equilibrium job search model to study the effects of local and universal minimum wage policies on employment, wages, job postings, vacancies, migration, and welfare. Workers search for jobs locally and in neighboring areas, deciding whether to migrate or commute after receiving remote offers. The model, estimated using ACS and QWI data, reliably forecasts commuting responses to city minimum wage hikes. Simulations show that low-skill (noncollege) workers benefit from local wage increases up to $12.50. The greatest per capita welfare gain for all workers is achieved by a $15.25 universal minimum wage.",http://dx.doi.org/10.1086/734391
Journal of Labor Economics,2025,The Impact of the Level and Timing of Parental Resources on Child Development and Intergenerational Mobility,"Sadegh Eshaghnia, James Heckman and Rasmus Landersø","This study explores relationships between parental resource trajectories and child development and their implications for intergenerational mobility. By modifying the child skill formation technology to incorporate new skills emerging during adolescence, we analyze the importance of the timing of family resources on life outcomes, educational attainment, and participation in crime. Parental financial resources partially offset deficiencies in nonpecuniary inputs to children’s human capital. Estimates of the intergenerational influence on child outcomes are strongly influenced by the choice of lifetime versus snapshot parental income measures. The most predictive ages of children when family resources are measured vary by the outcome analyzed.",http://dx.doi.org/10.1086/732677
Journal of Labor Economics,2025,A Generalized Model of Misclassification Errors and Labor Force Dynamics,"Shuaizhang Feng, Yingyao Hu and Jiandong Sun","We study the US labor market transitions using a latent variable approach, explicitly modeling the persistent misclassification process and the non-Markovian nature of the underlying true labor force dynamics. A closed-form global identification for misclassification probabilities and labor transition probabilities is established through an eigenvalue-eigenvector decomposition. Contrary to existing studies, our empirical results suggest that the observed data have understated the true mobility in labor force statuses after we account for persistence in both the misclassification errors and the latent true labor force dynamics.",http://dx.doi.org/10.1086/732518
