journal,year,title,authors,abstract,url
Journal of Financial Economics,2024,Do personal taxes affect investment decisions and stock returns?,Alexander P. Kontoghiorghes,"This paper studies the causal effects of personal investment taxes on stock returns and the financial decisions of companies. I exploit a change in legislation in 2013 which allowed stocks listed on the Alternative Investment Market, a sub-market of the London Stock Exchange, to be held in capital gains and dividend tax-exempt investment accounts for the first time. Using a difference-in-differences approach, I find that excess stock returns decreased by their pre-legislation change effective tax rate, and that firms adjusted their capital structure and increased their spending on dividends, capital, and labour, in-line with the “traditional view” of corporate investment.",http://www.sciencedirect.com/science/article/pii/S0304405X24001508
Journal of Financial Economics,2024,Specialization and performance in private equity: Evidence from the hotel industry,Christophe Spaenjers and Eva Steiner,"Using granular data on U.S. hotel investments over the past two decades, we show that industry-specialist PE firms achieve higher net income from operations and higher capital gains from sale than generalist PE firms for comparable properties. Those results are driven by specialists implementing more and larger cost savings without compromising revenues. Fundamentally, specialists utilize their hotel-specific operating expertise to produce superior performance outcomes. We show that specialists across investment sectors possess deeper industry-specific operating expertise. Our results suggest that specialist PE firms can compete with their generalist rivals by leveraging such expertise in a chosen market niche.",http://www.sciencedirect.com/science/article/pii/S0304405X24001533
Journal of Financial Economics,2024,Conditional risk,Niels Gormsen and Christian Skov Jensen,"We study the extent to which time-variation in market betas influence estimates of CAPM alphas. Given the observed variation in conditional market betas, market risk premia, and market variance, the required compensation for conditional market risk can, in theory, be as large as the unconditional equity premium. We implement the conditional CAPM using state-of-the-art methods in a broad global sample. We find that accounting for conditional risk helps explain the return on all the major anomalies we consider and that conditional risk explains two percentage points of alpha for value, investment, and momentum strategies in recent years.",http://www.sciencedirect.com/science/article/pii/S0304405X24001569
Journal of Financial Economics,2024,Bank heterogeneity and financial stability,"Itay Goldstein, Alexandr Kopytov, Lin Shen and Haotian Xiang","We propose a model of the financial system in which banks are individually prone to runs and connected through fire sales. Strategic complementarities within and across banks amplify each other, making heterogeneity in bank risks a key factor shaping the fragility of each bank and the entire system. As long as different banks are interconnected, an increase in heterogeneity stabilizes all banks. Reductions in asset commonality, bank-specific disclosures, and even broad-based policies such as asset purchases and liquidity requirements can enhance stability by increasing bank heterogeneity.",http://www.sciencedirect.com/science/article/pii/S0304405X24001570
Journal of Financial Economics,2024,Pricing of sustainability-linked bonds,"Peter Feldhütter, Kristoffer Halskov and Arthur Krebbers","We examine the pricing of sustainability-linked bonds (SLBs), where the cash flows depend on the bond issuer achieving one or more Environmental, Social and Governance (ESG) goals. Investors are willing to accept a 1–2bps lower yield due to the bond’s ESG label, providing evidence of investors caring about environmental impact. Furthermore, we find the average probability of missing the target is 14%–39% so firms set ESG targets that are easy to reach. We find that the SLB market is efficient: the prices of SLBs depend strongly on the size of the potential penalty and there is no evidence of mispricing. Finally, our results suggest that SLBs serve as financial hedges against ESG risk.",http://www.sciencedirect.com/science/article/pii/S0304405X24001673
Journal of Financial Economics,2024,Estimating and testing investment-based asset pricing models,"Frederico Belo, Yao Deng and Juliana Salomao","Investment-based asset pricing models typically predict a close link between a firm’s stock return and its characteristics at any point in time. Yet, previous studies have primarily focused on the weaker prediction that this link holds on average, finding substantial empirical support. We show how to incorporate the time-series predictions in the estimation and testing of investment-based models using the generalized method of moments. We find that standard specifications of investment-based models with one physical capital input fail to match the time series properties of stock returns in the data, and discuss the implications of the findings for future research.",http://www.sciencedirect.com/science/article/pii/S0304405X24001685
Journal of Financial Economics,2024,Direct lenders in the U.S. middle market,"Tetiana Davydiuk, Tatyana Marchuk and Samuel Rosen","This paper studies the rise of direct lending using a comprehensive dataset of investments by business development companies (BDC). We exploit three exogenous shocks to credit supply, including new banking regulations and a major finance company collapse, to establish that BDC capital acts as a substitute for traditional financing. Using firm-level data, we further document that firms’ access to BDC funding stimulates their employment growth and patenting activity. Beyond credit provision, BDCs contribute to firm growth through managerial assistance.",http://www.sciencedirect.com/science/article/pii/S0304405X24001697
Journal of Financial Economics,2024,"Competition, Product differentiation and Crises: Evidence from 18 million securitized loans","Peter Haslag, Kandarp Srinivasan and Anjan V. Thakor","RMBS sponsors contributed to the rise of new product features in securitized mortgages prior to the 2008 financial crisis. Using a regulatory shock to sponsor competition , we show securitization influences the design of mortgage contracts, empirically demonstrating a unique, feedback loop of product differentiation from the derived security (MBS) to the underlying asset (loans). Product differentiation in Prime MBS collateral rises faster than that of non-prime in the early boom period (2000–2004), a strategic choice by MBS sponsors in the face of increasing competition. At very high levels of competition, product differentiation targets non-prime (marginal) borrowers. We develop a theoretical framework for sponsor-induced product differentiation that explains these empirical findings.",http://www.sciencedirect.com/science/article/pii/S0304405X24001703
Journal of Financial Economics,2024,"Broken promises, competition, and capital allocation in the mutual fund industry",Simona Abis and Anton Lines,"What characteristics of mutual funds do investors care about? In addition to performance and fees, we show that investors exhibit a clear preference for managers who adhere to the strategies they describe in their prospectuses. Capital flows respond negatively when funds diverge from the average holdings of their text-based strategy peer groups, but positively when they outperform those peer averages. We identify this effect using a novel instrumental variables approach, and show that funds face a delicate trade-off between keeping their promises and outperforming their peers who make similar promises.",http://www.sciencedirect.com/science/article/pii/S0304405X24001715
Journal of Financial Economics,2024,Comparing factor models with price-impact costs,"Sicong Li, Victor DeMiguel and Alberto Martín-Utrera","We propose a formal statistical test to compare asset-pricing models in the presence of price impact. In contrast to the case without trading costs, we show that in the presence of price-impact costs different models may be best at spanning the investment opportunities of different investors depending on their absolute risk aversion. Empirically, we find that the five-factor model of Hou et al. (2021), the six-factor model of Fama and French (2018) with cash-based operating profitability, and a high-dimensional model are best at spanning the investment opportunities of investors with high, medium, and low absolute risk aversion, respectively.",http://www.sciencedirect.com/science/article/pii/S0304405X24001727
